year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,TS_DM_effluent,CH4_emissions
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2011,91,12302549.382983373,23964340.98560307,13972670.119496176,1212794.7530973325,2042160.8687483296,35882435.700368226,19607188.079129785,32602896.94549109,1819192.1296460016,11572244.922907198,5668.383712399955,12233.970468929152
2011,92,12325222.91484661,24008507.13621167,13993725.20585237,1214834.7586344285,2045672.6265843383,35948566.83496933,19643324.020536818,32652025.480322212,1822252.1379516455,11592144.883977914,5668.38296580904,12254.827923797246
2011,93,12347896.443750842,24052673.28105637,14014788.233307121,1216874.8058095411,2049178.3383493088,36014697.96094,19679459.957227938,32701172.544383295,1825312.2087143143,11612010.583979415,5668.382226058127,12275.685378665341
2011,94,12370569.969696071,24096839.420137182,14035859.205120105,1218914.8948000679,2052669.6570307303,36080829.078280255,19715595.889203146,32750338.145280257,1828372.3422001041,11631794.723174136,5668.381486307216,12296.542833533436
2011,95,12393242.882766586,24141004.365389124,14055299.832213001,1220944.031153302,2055821.826726014,36146958.40806926,19751730.84440928,32795699.608497012,1831416.0467299551,11649657.018114079,5668.228267628836,12317.40028840153
2011,96,12415915.792878095,24185169.30487717,14074748.412145244,1222852.5123339072,2059419.7816626134,36213087.72922783,19787865.7948995,32841079.628338914,1834278.7685008629,11670045.429421475,5668.227527877923,12338.257743269627
2011,97,12438588.700030603,24229334.238601327,14094204.94271467,1224761.035671638,2063010.4145506672,36279217.04175599,19824000.74067381,32886478.199667577,1837141.5535074591,11690392.349120447,5668.226788127011,12359.11519813772
2011,98,12461261.604224108,24273499.16656159,14113669.434254378,1226669.60172884,2066599.6509604144,36345346.345653705,19860135.681732208,32931895.34659356,1840004.402593262,11710731.355442349,5668.226048376098,12379.972653005818
2011,99,12483934.505485967,24317664.088811256,14133141.850012336,1228578.2106278515,2070168.447421426,36411475.6410008,19896270.6181183,32977330.983362127,1842867.3159417792,11730954.53538808,5668.225315465184,12400.830107873911
2011,100,12506607.403816186,24361829.00535032,14152622.185284924,1230486.8621126933,2073749.2420828843,36477604.927797265,19932405.549832083,33022785.098998163,1845730.2931690416,11751245.705136344,5668.224582554272,12421.687562742009
2011,101,12529280.299214758,24405993.916178793,14172110.443727763,1232395.5563823106,2077325.355169507,36543734.20604311,19968540.47687356,33068257.702031452,1848593.3345734675,11771510.345960539,5668.22384964336,12442.545017610102
2011,102,12551952.872039642,24450158.198660597,14192877.60132911,1234294.0811994092,2080591.1465336655,36609862.54344902,20004674.889813222,33116714.40310126,1851441.1217991153,11790016.497024104,5668.143206221063,12463.402472478198
2011,103,12574625.441732384,24494322.475041248,14213652.6966859,1236177.5461658353,2084316.860277394,36675990.87171952,20040809.29776103,33165189.62560044,1854266.3192487543,11811128.874905232,5668.142423185473,12484.259927346291
2011,104,12597298.008292984,24538486.745320752,14234435.734247932,1238061.0549529549,2088022.6490382706,36742119.1908546,20076943.700716987,33213683.379911847,1857091.5824294335,11832128.3445502,5668.141640149877,12505.11738221439
2011,105,12619970.57172144,24582651.0094991,14255226.718506027,1239944.6078051662,2091726.9142032554,36808247.50085427,20113078.09868109,33262195.67651407,1859916.9117077505,11853119.180485114,5668.140857114284,12525.974837082484
