year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,WIP,WOP,CH4,WOP_frac,WIP_frac
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,%,%
2012,52,12226773.10030521,23816735.101636183,18525403.637123063,1510917.118784797,2610099.124469332,35661421.5425568,19486419.628611397,43225941.81995381,2266375.6781771933,14790561.705326209,1975019.6076495107,197501.96076495133,185302803.1160834,0.005479543213674006,0.054795432136739985
2012,53,12241949.362967959,23846297.19661466,18547736.40991329,1512492.4797842493,2612889.3777638925,35705685.64198981,19510606.79723015,43278051.62313101,2268738.7196763717,14806373.140662052,1978383.134857029,197838.31348570314,185557290.77409923,0.005482070545019886,0.0548207054501988
2012,54,12257125.427120667,23875858.90491212,18570067.099717535,1514067.8520479407,2615710.5070609064,35749949.16243521,19534793.64947353,43330156.56600758,2271101.7780719087,14822359.540011795,1981747.8429787587,198174.78429787612,185811481.35339943,0.0054845949749627865,0.0548459497496278
2012,55,12272301.492563076,23905420.615721818,18592403.151279915,1515643.236463786,2618540.4042022307,35794212.68664224,19558980.50377237,43382274.019653134,2273464.854695677,14838395.623812633,1985112.5760237302,198511.25760237325,186065674.54236,0.005487113229744034,0.05487113229744028
2012,56,12287477.53219269,23934982.276250336,18614744.571220428,1517218.63339697,2621365.871017612,35838476.13556194,19583167.316932067,43434403.99951433,2275827.950095453,14854406.602433128,1988477.666535692,198847.76665356944,186319844.46556318,0.005489626262411378,0.05489626262411371
2012,57,12302653.573020512,23964543.939112864,18637091.32375501,1518794.0430274517,2624181.613192091,35882739.58797642,19607354.132001407,43486546.42209502,2278191.0645411755,14870362.474755175,1991842.778789586,199184.27787895882,186574017.0191808,0.005492133154548837,0.05492133154548831
2012,58,12317829.615030333,23994105.60427783,18659443.42163813,1520369.4660543227,2626999.7061759196,35927003.0438384,19631540.94895456,43538701.31715564,2280554.199081482,14886331.668330204,1995207.9127826598,199520.7912782662,186828192.19595316,0.00549463392885144,0.054946339288514334
2012,59,12333000.852589538,24023657.910773367,18674378.959052626,1521912.386164019,2629182.3908574204,35971252.486719415,19655720.10881454,43573550.90445612,2282868.579246026,14898700.214858709,1998570.9882772139,199857.0988277216,187074434.02040341,0.005497125028142583,0.05497125028142577
2012,60,12348172.041778447,24053210.123047594,18689319.83172856,1523377.5782636628,2631533.3197865337,36015501.788520396,19679899.191584364,43608412.940699965,2285066.367395492,14912022.145457018,2001914.2700052282,200191.42700052305,187320653.29996288,0.0054995556513226075,0.05499555651322602
2012,61,12363343.050407743,24082761.983606745,18704266.54148761,1524842.78235226,2633904.5185824274,36059750.56368918,19704077.986587305,43643288.596804425,2287264.1735283877,14925458.93863375,2005258.6163191458,200525.8616319148,187566431.11949742,0.005501983310555893,0.055019833105558864
