year,j_day,actual,calculated,difference,delta,runoff,evaporation,transpiration,drainage
,,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O
2010,173,13.97,13.970000000000015,-1.4210854715202004e-14,11.80796763458332,0.6141822255230739,1.360698800551609,0.18715133934201206,0.0
2010,174,66.04,66.03999999999999,1.4210854715202004e-14,25.76289976981664,37.30694595396757,2.5234253082812397,0.44672896793454014,0.0
2010,175,0.0,-2.0872192862952943e-14,2.0872192862952943e-14,-2.948101967870798,0.0,2.3354567844807272,0.6126451833900499,0.0
2010,176,0.0,5.329070518200751e-15,-5.329070518200751e-15,-8.095992344351146,0.0,1.880391875730259,0.7365012036867555,5.479099264934137
2010,177,21.336,21.336000000000002,-3.552713678800501e-15,-12.938807524422344,6.127188109882058,1.6294683642270393,0.8566426778533358,25.661508372459913
2010,178,11.176,11.175999999999995,5.329070518200751e-15,7.686842779046003,0.5297499891094766,2.13605655097264,0.823350680871875,0.0
2010,179,3.81,3.8100000000000076,-7.549516567451064e-15,0.9347218619255386,0.0,2.045613971556225,0.8296641665182438,0.0
2010,180,0.0,-1.4210854715202004e-14,1.4210854715202004e-14,-9.772139467779454,0.0,1.9243780948106066,0.8037655945073953,7.043995778461436
2010,181,0.0,1.7763568394002505e-14,-1.7763568394002505e-14,-10.370137616603756,0.0,1.7744797386605875,0.9066843172027025,7.688973560740484
2010,182,0.0,-4.884981308350689e-15,4.884981308350689e-15,-3.297586309656765,0.0,1.4646905733330777,0.9026347920460698,0.9302609442776126
2010,183,0.0,-1.3322676295501878e-15,1.3322676295501878e-15,-2.1231147400794725,0.0,1.2319188515085262,0.891195888570945,0.0
2010,184,0.0,-1.1102230246251565e-14,1.1102230246251565e-14,-1.9593432705210319,0.0,1.0700204544363545,0.8893228160846662,0.0
2010,185,0.0,1.0880185641326534e-14,-1.0880185641326534e-14,-1.88921198505426,0.0,0.9733976380213144,0.9158143470329563,0.0
2010,186,3.81,3.8099999999999943,5.773159728050814e-15,2.023555897485096,0.0,0.8685521806486489,0.9178919218662493,0.0
2010,187,10.16,10.160000000000004,-3.552713678800501e-15,8.887263603146863,0.014939144667953583,0.6731604302619864,0.5846368219231994,0.0
2010,188,0.0,1.3322676295501878e-14,-1.3322676295501878e-14,-2.5188377137104396,0.0,1.7449252765629786,0.7739124371474742,0.0
2010,189,6.35,6.350000000000014,-1.4210854715202004e-14,3.9380551811378552,0.0,1.579483714587743,0.832461104274415,0.0
2010,190,0.0,-2.220446049250313e-14,2.220446049250313e-14,-2.896579705417537,0.0,2.0044688476970056,0.8921108577205087,0.0
2010,191,0.0,-3.552713678800501e-15,3.552713678800501e-15,-2.738737529098387,0.0,1.7772829533617096,0.9614545757366737,0.0
2010,192,0.0,-4.440892098500626e-16,4.440892098500626e-16,-2.5700580794605656,0.0,1.5589876781219694,1.011070401338596,0.0
2010,193,3.81,3.809999999999996,3.9968028886505635e-15,1.9630883120041602,0.0,1.0464462577464144,0.8004654302494216,0.0
2010,194,0.0,3.3306690738754696e-15,-3.3306690738754696e-15,-1.9401021765963549,0.0,1.188795900241049,0.7513062763553089,0.0
2010,195,0.0,-1.0658141036401503e-14,1.0658141036401503e-14,-2.0413181586567077,0.0,1.233995282302586,0.8073228763541113,0.0
2010,196,26.67,26.669999999999995,7.105427357601002e-15,19.83873332524962,4.719431183991601,1.447512864639615,0.6643226261191587,0.0
2010,197,0.0,1.2434497875801753e-14,-1.2434497875801753e-14,-2.8384215192828037,0.0,2.598743370577792,0.23967814870502369,0.0
2010,198,0.0,-4.440892098500626e-16,4.440892098500626e-16,-2.101446698347303,0.0,2.0583169013743263,0.04312979697297625,0.0
2010,199,2.54,2.5400000000000205,-2.042810365310288e-14,-7.744269383203829,0.0,1.655366243937134,0.0,8.628903139266715
2010,200,0.0,-4.6629367034256575e-15,4.6629367034256575e-15,-1.6035199141125531,0.0,1.6035199141125485,0.0,0.0
2010,201,3.81,3.8100000000000005,-4.440892098500626e-16,2.3704005970605238,0.0,1.439599402939477,0.0,0.0
2010,202,0.0,-2.020605904817785e-14,2.020605904817785e-14,-1.8995051552235225,0.0,1.8995051552235023,0.0,0.0
2010,203,0.0,1.687538997430238e-14,-1.687538997430238e-14,-1.6955002926003715,0.0,1.6955002926003884,0.0,0.0
2010,204,62.23,62.23000000000002,-2.1316282072803006e-14,31.33320084806485,29.652608441765675,1.2441907101694873,0.0,0.0
2010,205,57.15,57.15000000000001,-1.4210854715202004e-14,19.096728206020117,35.753918400644885,2.299353393335011,0.0,0.0
2010,206,0.0,-3.2862601528904634e-14,3.2862601528904634e-14,-2.170909083259744,0.0,2.170909083259711,0.0,0.0
2010,207,0.0,2.1316282072803006e-14,-2.1316282072803006e-14,-26.561305841321598,0.0,1.985480419632799,0.0,24.57582542168882
2010,208,0.0,-1.7763568394002505e-14,1.7763568394002505e-14,-21.087961566073034,0.0,1.7793061877077128,0.2108193423132009,19.0978360360521
2010,209,12.7,12.700000000000017,-1.7763568394002505e-14,10.50959820686856,0.3655932753215909,1.4153232380352017,0.40948527977466453,0.0
2010,210,0.0,7.549516567451064e-15,-7.549516567451064e-15,-2.973206528456103,0.0,2.3441949230830352,0.6290116053730757,0.0
