year,j_day,manure_applied,precip,irrigation,runoff,ET_max,ET_act,trans_max,evap_max,surface_temp,sediment_yield,residue,K
,,kg,mm,mm,mm,mm d^-1,mm H2O,mm H2O,mm H2O,C,metric tons,kg/ha,kg
2009,297,0.0,15.24,0.0,3.202481805867348,0.3936889757780957,0.39330843961737333,0.0,0.39368897577809564,3.0821973333114006,0.038802576662184764,0.0,0.0
2009,298,0.0,0.762,0.0,0.0,0.6452331887910902,0.644611365908232,0.0,0.6452331887910902,5.0724,0.0,0.0,0.0
2009,299,0.0,0.762,0.0,0.0,0.7064769754949317,0.7057961308682034,0.0,0.7064769754949317,7.7366480002128,0.0,0.0,0.0
2009,300,0.0,4.318,0.0,0.0,0.5233413350793769,0.5228369815784237,0.0,0.5233413350793769,2.9022986666256,0.0,0.0,0.0
2009,301,0.0,0.0,0.0,0.0,0.6965262170512811,0.6958549621502669,0.0,0.6965262170512811,4.0163066665584,0.0,0.0,0.0
2009,302,0.0,0.0,0.0,0.0,0.5847292426275782,0.5527330174090973,0.0,0.5847292426275782,6.1165280001288,0.0,0.0,0.0
2009,303,0.0,22.352,0.0,4.352693008229059,0.5598084334787798,0.5064770630496778,0.0,0.5598084334787798,8.57052,0.05440364158726447,0.0,0.0
2009,304,0.0,0.508,0.0,0.0,0.754240023125526,0.7534846626627624,0.0,0.754240023125526,6.649343999999998,0.0,0.0,0.0
2009,305,0.0,0.0,0.0,0.0,0.4704508340288605,0.46134947440881785,0.0,0.4704508340288605,1.9481879999537999,0.0,0.0,0.0
2009,306,0.0,0.0,0.0,0.0,0.5741700391911457,0.5427936061333418,0.0,0.5741700391911457,4.8479600001456,0.0,0.0,0.0
2009,307,0.0,0.0,0.0,0.0,0.5855766679041995,0.5302479410879037,0.0,0.5855766679041995,2.5269439999608,0.0,0.0,0.0
2009,308,0.0,0.0,0.0,0.0,0.6192763153080435,0.5377142768413987,0.0,0.6192763153080435,2.5998560000784003,0.0,0.0,0.0
2009,309,0.0,0.0,0.0,0.0,0.5540511914058053,0.46107575354138536,0.0,0.5540511914058053,2.4587360000784004,0.0,0.0,0.0
2009,310,0.0,0.0,0.0,0.0,0.5274471904396322,0.4232726632751934,0.0,0.5274471904396322,3.0655906666913997,0.0,0.0,0.0
2009,311,0.0,0.0,0.0,0.0,0.6443973622466364,0.5001915785345356,0.0,0.6443973622466364,8.158397333209201,0.0,0.0,0.0
2009,312,0.0,0.0,0.0,0.0,0.8167165125390392,0.6095398071407975,0.0,0.8167165125390391,6.0332373333828,0.0,0.0,0.0
2009,313,0.0,0.0,0.0,0.0,0.8487730017395368,0.6039402761180878,0.0,0.8487730017395368,6.3527039998992,0.0,0.0,0.0
2009,314,0.0,0.0,0.0,0.0,0.6226489371435676,0.4226380789493805,0.0,0.6226489371435676,4.2223679999999995,0.0,0.0,0.0
2009,315,0.0,0.0,0.0,0.0,0.6845173646246862,0.4495940047304928,0.0,0.6845173646246862,2.8067146667543996,0.0,0.0,0.0
2009,316,0.0,0.0,0.0,0.0,0.5740919605090242,0.3641254582434329,0.0,0.5740919605090242,2.2834760000363996,0.0,0.0,0.0
2009,317,0.0,0.0,0.0,0.0,0.4984746084266455,0.3073673425055325,0.0,0.4984746084266455,2.0308800000168,0.0,0.0,0.0
2009,318,0.0,0.0,0.0,0.0,0.47024403887948923,0.2831479259830302,0.0,0.47024403887948923,5.5101173332428,0.0,0.0,0.0
2009,319,0.0,0.0,0.0,0.0,0.47687026092829654,0.28092831424615267,0.0,0.47687026092829654,2.9945066666928,0.0,0.0,0.0
2009,320,0.0,0.0,0.0,0.0,0.38913334245729453,0.22433070715489217,0.0,0.38913334245729453,1.7389759999566001,0.0,0.0,0.0
2009,321,0.0,0.0,0.0,0.0,0.38019956583481535,0.2154286631167011,0.0,0.38019956583481535,2.2128600000546,0.0,0.0,0.0
2009,322,0.0,0.508,0.0,0.0,0.3999502696666155,0.2228982091989786,0.0,0.3999502696666155,2.9468706667655997,0.0,0.0,0.0
2009,323,0.0,2.54,0.0,0.0,0.22376917680394362,0.12767596201513512,0.0,0.22376917680394362,2.72173333338,0.0,0.0,0.0
2009,324,0.0,1.524,0.0,0.0,0.23519795202479493,0.1629538055947615,0.0,0.23519795202479493,3.1229560000854,0.0,0.0,0.0
2009,325,0.0,0.0,0.0,0.0,0.4989067239161587,0.3859796411054511,0.0,0.4989067239161587,2.7609333332399997,0.0,0.0,0.0
2009,326,0.0,0.0,0.0,0.0,0.4626287807919936,0.3472258466941192,0.0,0.4626287807919936,2.462064,0.0,0.0,0.0
2009,327,0.0,0.508,0.0,0.0,0.46995028626643964,0.34324808189334144,0.0,0.46995028626643964,4.344552,0.0,0.0,0.0
2009,328,0.0,0.0,0.0,0.0,0.2491290196998863,0.18455418145074087,0.0,0.2491290196998863,3.4366293332736,0.0,0.0,0.0
2009,329,0.0,8.128,0.0,0.0,0.2326416645989561,0.16986591196500686,0.0,0.2326416645989561,4.4084520001511995,0.0,0.0,0.0
2009,330,0.0,12.7,0.0,0.7355627986047395,0.2796469570848866,0.2792626826824362,0.0,0.2796469570848866,2.2238773333128004,0.007476451838333271,0.0,0.0
2009,331,0.0,0.0,0.0,0.0,0.1902115820624081,0.19002623507794839,0.0,0.1902115820624081,-0.29743200000000003,0.0,0.0,0.0
2009,332,0.0,0.0,0.0,0.0,0.28278873024819445,0.2782790459882021,0.0,0.28278873024819445,0.32117599999439994,0.0,0.0,0.0
2009,333,0.0,0.254,0.0,0.0,0.39737029756721703,0.38247814700356986,0.0,0.39737029756721703,2.26248,0.0,0.0,0.0
2009,334,0.0,0.0,0.0,0.0,0.1596785662316682,0.15220771935063762,0.0,0.1596785662316682,0.5622320000154001,0.0,0.0,0.0
2009,335,0.0,0.0,0.0,0.0,0.28057218711970894,0.26423296936273155,0.0,0.28057218711970894,0.1553520000042,0.0,0.0,0.0
2009,336,0.0,0.0,0.0,0.0,0.4137018675102702,0.38152778533200393,0.0,0.4137018675102702,1.5699830714097462,0.0,0.0,0.0
2009,337,0.0,0.0,0.0,0.0,0.16307730017253685,0.14591579035674412,0.0,0.16307730017253685,0.4654023862377662,0.0,0.0,0.0
2009,338,0.0,1.778,0.0,0.23179042659288024,0.16701268738982578,0.1477212954986246,0.0,0.16701268738982578,-1.2388061592531543,0.002052322769494787,0.0,0.0
2009,339,0.0,0.0,0.0,0.0,0.1758878612047546,0.1743546530679418,0.0,0.1758878612047546,-1.7734704523727916,0.0,0.0,0.0
2009,340,0.0,0.0,0.0,0.0,0.17926881646939924,0.17525870655624518,0.0,0.17926881646939924,-1.2070427095027418,0.0,0.0,0.0
2009,341,0.0,1.778,0.0,0.24043435282296813,0.2094538738347832,0.20193568601603298,0.0,0.2094538738347832,-0.9745019334061288,0.0021382318262648564,0.0,0.0
2009,342,0.0,1.016,0.0,0.0255671366479377,0.14445026855186668,0.1442993885473372,0.0,0.14445026855186668,-2.854868950472748,0.0001737571262732034,0.0,0.0
2009,343,0.0,16.764,0.0,13.221833568330396,0.15652324531603667,0.15637208862526253,0.0,0.15652324531603667,-1.4118105856516,0.18976761474823184,0.0,0.0
2009,344,0.0,1.778,0.0,0.2890013382896956,0.12433011365702241,0.12421029447995072,0.0,0.12433011365702241,-4.850184787812456,0.002627522823003536,0.0,0.0
2009,345,0.0,0.0,0.0,0.0,0.001,0.0009990362819308424,0.0,0.001,-7.916494082478624,0.0,0.0,0.0
2009,346,0.0,0.0,0.0,0.0,0.04959503346688175,0.049543301560749035,0.0,0.04959503346688175,-6.73566378478191,0.0,0.0,0.0
2009,347,0.0,1.016,0.0,0.0266815450586198,0.1662485215031496,0.1654217355851275,0.0,0.1662485215031496,-1.6809396648169748,0.00018226150521781097,0.0,0.0
2009,348,0.0,0.508,0.0,0.0,0.1003462522865834,0.10024882595912585,0.0,0.1003462522865834,-0.7593647953686249,0.0,0.0,0.0
2009,349,0.0,2.794,0.0,0.7851183237253677,0.16779603938763904,0.16763429231076135,0.0,0.16779603938763904,-3.9204317070212147,0.008047591745021218,0.0,0.0
2009,350,0.0,0.0,0.0,0.0,0.012140279664206985,0.012128579857329961,0.0,0.012140279664206985,-7.613283416151168,0.0,0.0,0.0
2009,351,0.0,0.0,0.0,0.0,0.03827229689774844,0.038198547302085946,0.0,0.03827229689774844,-7.094006877090612,0.0,0.0,0.0
2009,352,0.0,0.0,0.0,0.0,0.1344164054052829,0.1337502744375006,0.0,0.1344164054052829,-3.546380369794652,0.0,0.0,0.0
2009,353,0.0,0.0,0.0,0.0,0.13785544787728338,0.13572058208865753,0.0,0.13785544787728338,-1.648213069457074,0.0,0.0,0.0
2009,354,0.0,0.0,0.0,0.0,0.16302546509943042,0.15877818676547967,0.0,0.16302546509943042,-1.8613420040219322,0.0,0.0,0.0
2009,355,0.0,0.0,0.0,0.0,0.1236793518975238,0.11894683634119425,0.0,0.1236793518975238,-2.3838999981040208,0.0,0.0,0.0
2009,356,0.0,2.794,0.0,0.7565793553772265,0.0867048549766292,0.08260309903573713,0.0,0.0867048549766292,-2.5185597898090535,0.0007273829634776171,0.0,0.0
2009,357,0.0,2.794,0.0,0.7879738675547591,0.13557698120278228,0.13544322538566414,0.0,0.13557698120278228,-1.7658260204866625,0.0007612710683009869,0.0,0.0
