year,j_day,manure_P_applied,labile_P,active_P,stable_P,org_P,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,WIP,WOP,profile_P,STP
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,346,0.0,84.82792185857636,187.67955315662937,749.6586479419116,0.0,0.0,0.0,0.0,0.0005228875240829233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1661229571173,539.2125554376729
2009,347,0.0,84.82723652549909,187.67931557051284,749.6591109521784,0.0,0.0,0.0,0.0,0.00021111412627282242,0.011831606325023678,0.0,3.1568575325091e-05,0.0,0.0,0.0,0.0,1022.1656630481903,539.2123066428721
2009,348,0.0,84.82681753076064,187.67909867878896,749.6597468386408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1656630481904,539.2121134936233
2009,349,0.0,84.82549408244665,187.6771228214308,749.6534398890145,0.0,0.0,0.0,0.0,0.0,0.011831292523988434,0.0,0.0009289172041543981,0.0,0.0,0.0,0.0,1022.156056792892,539.2024054807406
2009,350,0.0,84.8250020112918,187.67686199570124,749.6540738053325,0.0,0.0,0.0,0.0,0.00011898056639752491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1559378123255,539.2019476202278
2009,351,0.0,84.82459125844197,187.6765771112752,749.6547066550182,0.0,0.0,0.0,0.0,6.278759020652368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1558750247355,539.2019476202278
2009,352,0.0,84.82398139431275,187.6762704465791,749.6553383863147,0.0,0.0,0.0,0.0,0.0002847975288532115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1555902272066,539.2019476202278
2009,353,0.0,84.82367875513403,187.67594252332123,749.6559689487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1555902272065,539.2019476202278
2009,354,0.0,84.82339808100423,187.67559385308383,749.6565982931185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1555902272065,539.2019476202278
2009,355,0.0,84.82313891918601,187.67522493657958,749.6572263714409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1555902272064,539.2019476202278
2009,356,0.0,84.82200570421243,187.67455496269935,749.6567279321201,0.0,0.0,0.0,0.0,0.0,0.01183094560532237,0.0,0.0008951222848562771,0.0,0.0,0.0,0.0,1022.1532885990318,539.1996459920532
2009,357,0.0,84.8208540156711,187.67385494027818,749.6561771373626,0.0,0.0,0.0,0.0,0.0,0.011830619188877414,0.0,0.0009322475965455847,0.0,0.0,0.0,0.0,1022.1508860933119,539.1969027097944
2009,358,0.0,84.80607881429967,187.66754487042923,749.6332539229106,0.0,0.0,0.0,0.0,0.0,0.011826762919752525,0.0,0.014574516043167023,0.0,0.0,0.0,0.0,1022.1068776076395,539.1524292905781
2009,359,0.0,84.788285296622,187.65996976933565,749.6053304318899,0.0,0.0,0.0,0.0,0.0002090609792929068,0.01182209098586618,0.0,0.017400554788767026,0.0,0.0,0.0,0.0,1022.0535854978475,539.0985262543975
2009,360,0.0,84.78613021461456,187.65894803068852,749.6036850408685,0.0,0.0,0.0,0.0,0.0002887996825703823,0.011821454081322028,0.0,0.0017002772857227292,0.0,0.0,0.0,0.0,1022.0487632861716,539.0932091919676
2009,361,0.0,84.7854191246758,187.6584618349415,749.604251239989,0.0,0.0,0.0,0.0,0.0005096680232143748,0.01182132255482746,0.0,5.465978835116075e-05,0.0,0.0,0.0,0.0,1022.0481321996064,539.0926294798851
2009,362,0.0,84.7848044813318,187.65797146403963,749.6048692937327,0.0,0.0,0.0,0.0,0.0004869605021427884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0476452391041,539.0924132790885
2009,363,0.0,84.78441089702207,187.65746362933857,749.6054857540166,0.0,0.0,0.0,0.0,0.00028495872688634287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0473602803772,539.0924132790885
2009,364,0.0,84.7841859801555,187.65693950311334,749.6061005826053,0.0,0.0,0.0,0.0,0.00013421450311749904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0472260658742,539.0924132790885
2009,365,0.0,84.78393780798127,187.65635199469745,749.6065237570549,0.0,0.0,0.0,0.0,0.0,0.011821222240614588,0.0,0.0001750246336760525,0.0,0.0,0.0,0.0,1022.0468135597337,539.092000772948
2010,1,0.0,85.37997982425516,187.06112915908454,749.6057045763939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0468135597337,539.0917685708647
2010,2,0.0,85.98133687139361,186.46203209197824,749.6034445963618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0468135597337,539.0917685708647
2010,3,0.0,86.5969524609402,185.85000444769608,749.5997135754733,0.0,0.0,0.0,0.0,0.0001430756240245792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0466704841095,539.0917685708647
2010,4,0.0,87.12804647658386,185.32390488551573,749.59471912201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0466704841097,539.0917685708647
2010,5,0.0,87.57113783139657,184.8868564200575,749.5886762326555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0466704841097,539.0917685708647
2010,6,0.0,87.93816879602362,184.52673109043198,749.581770597654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0466704841097,539.0917685708647
2010,7,0.0,88.2403455033972,184.2299121285851,749.5719008878382,0.0,0.0,0.0,0.0,0.0,0.011820728705944044,0.0,0.0016925831317838602,0.0,0.0,0.0,0.0,1022.0421585198205,539.0872566065756
2010,8,0.0,88.4865367821589,183.98441646523625,749.555596797253,0.0,0.0,0.0,0.0,0.0,0.011819198241801823,0.0,0.005472563941786076,0.0,0.0,0.0,0.0,1022.026550044648,539.0711518851904
2010,9,0.0,88.69504565167757,183.78457878594244,749.5469256070281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0265500446482,539.0704495763636
2010,10,0.0,88.86746677291198,183.62091008771733,749.5378658821585,0.0,0.0,0.0,0.0,0.00030730186034575623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0262427427879,539.0704495763636
2010,11,0.0,89.00958509944988,183.48772914010817,749.5284912029591,0.0,0.0,0.0,0.0,0.00043730027060701347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,12,0.0,89.12661308395303,183.3803285779296,749.5188637806345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,13,0.0,89.22189353488557,183.2948753401369,749.5090365674947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,14,0.0,89.29853143394772,183.22821910353292,749.4990549050366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425173,539.0704495763636
2010,15,0.0,89.35910073562493,183.1777468856505,749.4889578212417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,16,0.0,89.40575397233891,183.14127240924805,749.4787790609303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425173,539.0704495763636
2010,17,0.0,89.44030607566114,183.11695145500443,749.4685479118516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,18,0.0,89.4642988861371,183.10321668290496,749.4582898734751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,19,0.0,89.47905134248384,183.09872689671482,749.4480272033186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425173,539.0704495763636
2010,20,0.0,89.48569884026685,183.10232723507258,749.4377793671778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,21,0.0,89.48568187044697,183.11256125679728,749.427562315273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425173,539.0704495763636
2010,22,0.0,89.48543467300175,183.12299426171774,749.4173765077977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,23,0.0,89.48492657941142,183.13365638593626,749.4072224771695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0258054425171,539.0704495763636
2010,24,0.0,89.47048915520568,183.13908798074831,749.3751650167765,0.0,0.0,0.0,0.0,0.0,0.011815519802546455,0.0,0.013643604269154778,0.0,0.0,0.0,0.0,1021.9847421527304,539.0293862865769
2010,25,0.0,89.46845937248582,183.14998461946956,749.3639037142577,0.0,0.0,0.0,0.0,0.0,0.01181519940605053,0.0,0.0009286380692489186,0.0,0.0,0.0,0.0,1021.9823477062131,539.0266709317947
2010,26,0.0,89.46703604146686,183.1614629241584,749.3538487405879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9823477062131,539.0262410108936
2010,27,0.0,89.46509253378625,183.1732378497203,749.3438281422243,0.0,0.0,0.0,0.0,0.00018918048225771648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9821585257308,539.0262410108936
2010,28,0.0,89.46273012705534,183.18531874757684,749.3338426345924,0.0,0.0,0.0,0.0,0.0002670165062801459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9818915092246,539.0262410108936
2010,29,0.0,89.46028803847047,183.19771052625816,749.323892944496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9818915092246,539.0262410108936
2010,30,0.0,89.45749603279309,183.21041567214803,749.3139798042835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9818915092246,539.0262410108936
2010,31,0.0,89.4543529715131,183.22343459087284,749.3041039468387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9818915092246,539.0262410108936
2010,32,0.0,89.45085950299398,183.23676590493997,749.2942661012906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9818915092246,539.0262410108936
2010,33,0.0,89.44534107383592,183.24984832726875,749.28223344371,0.0,0.0,0.0,0.0,0.0,0.011814659238391945,0.0,0.0016767329674237655,0.0,0.0,0.0,0.0,1021.9774228448147,539.0217723464837
2010,34,0.0,89.44115283543394,183.26379622850328,749.2724737808775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9774228448147,539.0214347561603
2010,35,0.0,89.43662566427659,183.27804291829392,749.2627542622442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9774228448148,539.0214347561603
2010,36,0.0,89.4315565470964,183.29258318429265,749.2530747880427,0.0,0.0,0.0,0.0,0.0002062116090659541,0.01181457238553738,0.0,1.135809405066442e-06,0.0,0.0,0.0,0.0,1021.9772145194318,539.0214326423865
2010,37,0.0,89.4263665048646,183.30741042617754,749.2434375883896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9772145194318,539.0214326423865
2010,38,0.0,89.42085517297859,183.32251681892114,749.233842527532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9772145194318,539.0214326423865
2010,39,0.0,89.41474721928554,183.33781400671586,749.2239694144737,0.0,0.0,0.0,0.0,0.0,0.011814499858115122,0.0,0.000282856946807903,0.0,0.0,0.0,0.0,1021.9765306404751,539.0207487634298
2010,40,0.0,89.40769806985186,183.35316537942742,749.2133032337463,0.0,0.0,0.0,0.0,0.0,0.011814221481310021,0.0,0.0009173845983432103,0.0,0.0,0.0,0.0,1021.9741666830255,539.0182165210388
2010,41,0.0,89.39950494993768,183.36847166076208,749.2014800670853,0.0,0.0,0.0,0.0,0.0,0.011813660438137143,0.0,0.001762249424091785,0.0,0.0,0.0,0.0,1021.969456677785,539.0130806968481
2010,42,0.0,89.39268536646736,183.38461304576418,749.1920596307818,0.0,0.0,0.0,0.0,9.863477172178885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9693580430134,539.0125567955579
2010,43,0.0,89.38542165184562,183.40098764455288,749.1826842539199,0.0,0.0,0.0,0.0,0.0002644926950135248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9690935503183,539.0125567955579
2010,44,0.0,89.37782568222191,183.41758781114473,749.1733544520638,0.0,0.0,0.0,0.0,0.0003256048878491922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9687679454305,539.0125567955579
2010,45,0.0,89.37029320499732,183.43440402287445,749.1640707175587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9687679454305,539.0125567955579
2010,46,0.0,89.36250769322773,183.45142673271738,749.1548335194854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9687679454305,539.0125567955579
2010,47,0.0,89.35439514480835,183.4686253166833,749.1455589351058,0.0,0.0,0.0,0.0,0.0,0.011813504799838028,0.0,8.308807643429809e-05,0.0,0.0,0.0,0.0,1021.9685793965974,539.0123682467249
2010,48,0.0,89.34613079538563,183.48603247679438,749.1364161244175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9685793965975,539.0123682467249
2010,49,0.0,89.33764056045936,183.5036177174131,749.127321118725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9685793965975,539.0123682467249
2010,50,0.0,89.32893336313393,183.52137173814035,749.1182742953232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9685793965975,539.0123682467249
2010,51,0.0,89.31974259685286,183.53920744629028,749.1089643413925,0.0,0.0,0.0,0.0,0.0,0.011813434177452158,0.0,0.00027542730488620994,0.0,0.0,0.0,0.0,1021.9679143845356,539.0117032346631
2010,52,0.0,89.31062714704477,183.5572715332979,749.1000144864215,0.0,0.0,0.0,0.0,0.0,0.011813434005967714,0.0,6.687893369025732e-07,0.0,0.0,0.0,0.0,1021.9679131667642,539.0117020168917
2010,53,0.0,89.30123183846511,183.57545485372628,749.0910228926598,0.0,0.0,0.0,0.0,0.0,0.0118133968519651,0.0,8.938135155429039e-05,0.0,0.0,0.0,0.0,1021.9677095848513,539.01144291572
2010,54,0.0,89.29099473744748,183.59356340799337,749.0812460176164,0.0,0.0,0.0,0.0,0.0,0.011813148506644808,0.0,0.0007477758785028884,0.0,0.0,0.0,0.0,1021.9658041630573,539.0093167230555
2010,55,0.0,89.28130843578509,183.61202911614518,749.0724450069328,0.0,0.0,0.0,0.0,2.1604194255159364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.965782558863,539.0089232213929
2010,56,0.0,89.27134253402252,183.63060969563014,749.0636939902319,0.0,0.0,0.0,0.0,0.00013633897856828698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9656462198845,539.0089232213929
2010,57,0.0,89.26111089165884,183.6492982697985,749.0549931972558,0.0,0.0,0.0,0.0,0.00024386117128750783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,58,0.0,89.25097261386783,183.66808690631984,749.0463428385256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,59,0.0,89.24069137366831,183.68696787919706,749.0377431058478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,60,0.0,89.23027451359044,183.70593367229037,749.0291941728324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,61,0.0,89.21972918353109,183.724976979774,749.0206961954082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587133,539.0089232213929
2010,62,0.0,89.20906234056723,183.74409070580674,749.0122493123392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,63,0.0,89.19828074791278,183.7632679650585,749.003853645742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587133,539.0089232213929
2010,64,0.0,89.18739097472164,183.7825020823915,748.9955093016001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587133,539.0089232213929
2010,65,0.0,89.17639939694033,183.80178659149556,748.9872163702773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,66,0.0,89.1653121990384,183.82111523265132,748.9789749270235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,67,0.0,89.15413537501055,183.84048195122554,748.9707850324771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587132,539.0089232213929
2010,68,0.0,89.14287473133837,183.85988089421568,748.9626467331592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9654023587133,539.0089232213929
2010,69,0.0,89.12766488341866,183.87106676678366,748.9216009511026,0.0,0.0,0.0,0.0,0.0,0.011812055043089869,0.0,0.0038710062017469904,0.0,0.0,0.0,0.0,1021.920332601305,538.9638534639847
2010,70,0.0,89.11556283273379,183.88925575607442,748.9085353779707,0.0,0.0,0.0,0.0,0.0,0.01181187800451437,0.0,0.0006904504444460234,0.0,0.0,0.0,0.0,1021.9133539667789,538.9568748294587
2010,71,0.0,89.10408373453089,183.90871822271725,748.9005520095307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9133539667788,538.9568748294587
2010,72,0.0,89.09253708547683,183.92819657814826,748.8926203031538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9133539667789,538.9556965359161
2010,73,0.0,89.08093627863018,183.94767745431625,748.8847402338324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9133539667789,538.9556965359161
2010,74,0.0,89.06858214480401,183.96715946078066,748.8769117732292,0.0,0.0,0.0,0.0,0.0007005879650647132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,75,0.0,89.05688044003952,183.98663805667525,748.869134882099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,76,0.0,89.04513499581154,184.00610887229377,748.8614095107085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,77,0.0,89.0333500746306,184.02556770494022,748.853735599243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,78,0.0,89.02152978585131,184.0450105147576,748.8461130782049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,79,0.0,89.009678088352,184.06443342165784,748.838541868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,80,0.0,88.99779879840021,184.0838326970865,748.8310218833271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,81,0.0,88.98589559213633,184.1032047611758,748.8235530255017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,82,0.0,88.97397200779943,184.1225461801622,748.8161351908522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,83,0.0,88.9620314497201,184.1418536620477,748.8087682670459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,84,0.0,88.95007719201121,184.16112405257286,748.8014521342297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788138,538.9556965359161
2010,85,0.0,88.93811238269345,184.18035433076608,748.7941866653542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,86,0.0,88.92614004904267,184.1995416032849,748.7869717264862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,87,0.0,88.91416309964889,184.2186831020516,748.7798071771133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,88,0.0,88.90218432752674,184.23777618084546,748.7726928704416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,89,0.0,88.89020641436385,184.25681831076844,748.7656286536815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,90,0.0,88.87823193368622,184.27580707680224,748.7586143683253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,91,0.0,88.86626335120302,184.2947401771876,748.7516498504232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,92,0.0,88.85430302982451,184.31361541814326,748.744734930846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,93,0.0,88.84235323334697,184.33243070992765,748.7378694355391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,94,0.0,88.83041613186109,184.3511840611909,748.7310531857618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,95,0.0,88.81849380560503,184.369873574892,748.7242859983166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9126533788137,538.9556965359161
2010,96,0.0,88.80283276286575,184.3805719786445,748.6858653088199,0.0,0.0,0.0,0.0,0.0,0.011810612933255516,0.0,0.0037554843670537554,0.0,0.0,0.0,0.0,1021.8692700503301,538.9123132074326
2010,97,0.0,88.78187902493006,184.3785271074998,748.5967496609304,0.0,0.0,0.0,0.0,0.0,0.01180768033771052,0.0,0.009057566584786222,0.0,0.0,0.0,0.0,1021.7571557933602,538.797819394422
2010,98,0.0,88.76682893305441,184.39042862625593,748.5637014358939,0.0,0.0,0.0,0.0,0.0,0.011805726970404856,0.0,0.0031629410880264263,0.0,0.0,0.0,0.0,1021.7209589952042,538.7571674048619
2010,99,0.0,88.75359640474235,184.40886455721758,748.5571287019618,0.0,0.0,0.0,0.0,0.0013693312825454123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7195896639217,538.7545963559933
2010,100,0.0,88.73899072716479,184.4272217009397,748.5506040842939,0.0,0.0,0.0,0.0,0.002773151523271114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7168165123984,538.7545963559933
2010,101,0.0,88.72558489936333,184.44550532423295,748.5441273770778,0.0,0.0,0.0,0.0,0.0015989117244411956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,102,0.0,88.71380511139378,184.46371411780598,748.5376983714742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,103,0.0,88.70205389985142,184.4818468450273,748.5313168557952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7152176006739,538.7545963559933
2010,104,0.0,88.69033264539343,184.4999023396065,748.524982615674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,105,0.0,88.67864266326166,184.517879503182,748.5186954342303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7152176006739,538.7545963559933
2010,106,0.0,88.66698520356525,184.53577730487456,748.5124550922342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,107,0.0,88.65536145550467,184.55359477690996,748.5062613682594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,108,0.0,88.6437725541995,184.57133100765486,748.5001140388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,109,0.0,88.63221957919109,184.5889851429747,748.4940128785082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,110,0.0,88.62070355491409,184.6065563856239,748.487957660136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7152176006739,538.7545963559933
2010,111,0.0,88.60922545320028,184.62404399261067,748.4819481548631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,112,0.0,88.59778619458874,184.6414472737587,748.4759841323265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7152176006739,538.7545963559933
2010,113,0.0,88.58638665135823,184.65876558855433,748.4700653607614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7152176006739,538.7545963559933
2010,114,0.0,88.57502764877526,184.67599834478153,748.4641916071172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.715217600674,538.7545963559933
2010,115,0.0,88.56320210559883,184.69224542970795,748.4547643605032,0.0,0.0,0.0,0.0,0.0,0.011804937506433607,0.0,0.0005078606191976762,0.0,0.0,0.0,0.0,1021.71021189581,538.7495906511292
2010,116,0.0,88.5519191899445,184.70931274940003,748.4489799564653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7102118958098,538.747578588083
