county_code,gps_county,feed_id,neighbor_values,neighbor_distances
17155,"(41.215199999999996, -89.26575714285715)",167,"[np.float64(1.8605102633333328), np.float64(1.08383411), np.float64(1.0795537044444443)]","[25.84565797360572, 23.794629008370457, 46.09534811068651]"
17155,"(41.215199999999996, -89.26575714285715)",169,"[np.float64(1.8605102633333328), np.float64(1.08383411), np.float64(1.0795537044444443)]","[25.84565797360572, 23.794629008370457, 46.09534811068651]"
17155,"(41.215199999999996, -89.26575714285715)",170,"[np.float64(1.8605102633333328), np.float64(1.08383411), np.float64(1.0795537044444443)]","[25.84565797360572, 23.794629008370457, 46.09534811068651]"
17155,"(41.215199999999996, -89.26575714285715)",171,"[np.float64(1.8605102633333328), np.float64(1.08383411), np.float64(1.0795537044444443)]","[25.84565797360572, 23.794629008370457, 46.09534811068651]"
17155,"(41.215199999999996, -89.26575714285715)",172,"[np.float64(1.8605102633333328), np.float64(1.08383411), np.float64(1.0795537044444443)]","[25.84565797360572, 23.794629008370457, 46.09534811068651]"
17155,"(41.215199999999996, -89.26575714285715)",193,could not find neighbor within state,5050
17155,"(41.215199999999996, -89.26575714285715)",197,could not find neighbor within state,5050
17157,"(38.04774736842105, -89.76623157894737)",193,could not find neighbor within state,5050
17157,"(38.04774736842105, -89.76623157894737)",197,could not find neighbor within state,5050
17159,"(38.7186875, -88.07668749999999)",193,could not find neighbor within state,5050
17159,"(38.7186875, -88.07668749999999)",197,could not find neighbor within state,5050
17161,"(41.4739, -90.50298095238097)",193,could not find neighbor within state,5050
17161,"(41.4739, -90.50298095238097)",197,could not find neighbor within state,5050
17163,"(38.53010555555556, -89.9829361111111)",193,could not find neighbor within state,5050
17163,"(38.53010555555556, -89.9829361111111)",197,could not find neighbor within state,5050
17165,"(37.766718181818185, -88.5266181818182)",193,could not find neighbor within state,5050
17165,"(37.766718181818185, -88.5266181818182)",197,could not find neighbor within state,5050
17167,"(39.758897560975605, -89.63296097560975)",193,could not find neighbor within state,5050
17167,"(39.758897560975605, -89.63296097560975)",197,could not find neighbor within state,5050
17169,"(40.141933333333334, -90.59513333333335)",1,"[np.float64(0.8506540153846153), np.float64(1.126798268131868), np.float64(0.797715254945055)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",40,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",41,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",43,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",44,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",46,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",47,"[np.float64(0.4917653056818182), np.float64(0.4531347113636363), np.float64(0.3464171568181818)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",50,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",51,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",52,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",53,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",54,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",55,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",56,"[np.float64(0.4918039628571429), np.float64(0.6386652), np.float64(0.4758919742857143)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",61,"[np.float64(0.9744804483146068), np.float64(0.9745809202247192), np.float64(1.1719235112359552)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",62,"[np.float64(0.9744804483146068), np.float64(0.9745809202247192), np.float64(1.1719235112359552)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",63,"[np.float64(0.9744804483146068), np.float64(0.9745809202247192), np.float64(1.1719235112359552)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",64,"[np.float64(0.9744804483146068), np.float64(0.9745809202247192), np.float64(1.1719235112359552)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",65,"[np.float64(0.9744804483146068), np.float64(0.9745809202247192), np.float64(1.1719235112359552)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",105,"[np.float64(0.8506540153846153), np.float64(1.126798268131868), np.float64(0.797715254945055)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",106,"[np.float64(0.8506540153846153), np.float64(1.126798268131868), np.float64(0.797715254945055)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",107,"[np.float64(0.8506540153846153), np.float64(1.126798268131868), np.float64(0.797715254945055)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",108,"[np.float64(0.8506540153846153), np.float64(1.126798268131868), np.float64(0.797715254945055)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",109,"[np.float64(2.0352592644444445), np.float64(2.882502222222222), np.float64(1.630554662222222)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",110,"[np.float64(2.0352592644444445), np.float64(2.882502222222222), np.float64(1.630554662222222)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",111,"[np.float64(2.0352592644444445), np.float64(2.882502222222222), np.float64(1.630554662222222)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",164,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",165,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",166,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",167,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",169,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",170,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",171,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",172,"[np.float64(1.0014704533333334), np.float64(1.00690399), np.float64(1.0326748344444443)]","[24.637434145598785, 34.950827961298174, 37.42779063480674]"
17169,"(40.141933333333334, -90.59513333333335)",193,could not find neighbor within state,5050
17169,"(40.141933333333334, -90.59513333333335)",197,could not find neighbor within state,5050
17171,"(39.64855555555556, -90.39169999999999)",193,could not find neighbor within state,5050
17171,"(39.64855555555556, -90.39169999999999)",197,could not find neighbor within state,5050
17173,"(39.359428571428566, -88.77752857142856)",193,could not find neighbor within state,5050
17173,"(39.359428571428566, -88.77752857142856)",197,could not find neighbor within state,5050
17175,"(41.084925, -89.7884)",193,could not find neighbor within state,5050
17175,"(41.084925, -89.7884)",197,could not find neighbor within state,5050
17177,"(42.348105555555556, -89.6594388888889)",193,could not find neighbor within state,5050
17177,"(42.348105555555556, -89.6594388888889)",197,could not find neighbor within state,5050
17179,"(40.527635, -89.51102499999999)",193,could not find neighbor within state,5050
17179,"(40.527635, -89.51102499999999)",197,could not find neighbor within state,5050
17181,"(37.46423333333333, -89.20732500000001)",193,could not find neighbor within state,5050
17181,"(37.46423333333333, -89.20732500000001)",197,could not find neighbor within state,5050
17183,"(40.16248518518518, -87.7685)",193,could not find neighbor within state,5050
17183,"(40.16248518518518, -87.7685)",197,could not find neighbor within state,5050
17185,"(38.445825, -87.844025)",109,"[np.float64(4.004207277777778), np.float64(0.5340943088888889), np.float64(0.5813324222222221)]","[33.30297260068112, 36.46319248796277, 49.45542502789115]"
17185,"(38.445825, -87.844025)",110,"[np.float64(4.004207277777778), np.float64(0.5340943088888889), np.float64(0.5813324222222221)]","[33.30297260068112, 36.46319248796277, 49.45542502789115]"
17185,"(38.445825, -87.844025)",111,"[np.float64(4.004207277777778), np.float64(0.5340943088888889), np.float64(0.5813324222222221)]","[33.30297260068112, 36.46319248796277, 49.45542502789115]"
17185,"(38.445825, -87.844025)",193,could not find neighbor within state,5050
17185,"(38.445825, -87.844025)",197,could not find neighbor within state,5050
17187,"(40.8332, -90.5915625)",193,could not find neighbor within state,5050
17187,"(40.8332, -90.5915625)",197,could not find neighbor within state,5050
17189,"(38.337621428571424, -89.40705714285714)",193,could not find neighbor within state,5050
17189,"(38.337621428571424, -89.40705714285714)",197,could not find neighbor within state,5050
17191,"(38.43346, -88.41164)",193,could not find neighbor within state,5050
17191,"(38.43346, -88.41164)",197,could not find neighbor within state,5050
17193,"(38.10127272727272, -88.1911090909091)",109,"[np.float64(0.7971401133333333), np.float64(0.5646526355555556), np.float64(0.5813324222222221)]","[35.443844334055136, 47.431017044583896, 41.65395384517566]"
17193,"(38.10127272727272, -88.1911090909091)",110,"[np.float64(0.7971401133333333), np.float64(0.5646526355555556), np.float64(0.5813324222222221)]","[35.443844334055136, 47.431017044583896, 41.65395384517566]"
17193,"(38.10127272727272, -88.1911090909091)",111,"[np.float64(0.7971401133333333), np.float64(0.5646526355555556), np.float64(0.5813324222222221)]","[35.443844334055136, 47.431017044583896, 41.65395384517566]"
17193,"(38.10127272727272, -88.1911090909091)",193,could not find neighbor within state,5050
17193,"(38.10127272727272, -88.1911090909091)",197,could not find neighbor within state,5050
17195,"(41.771278571428574, -89.8905)",193,could not find neighbor within state,5050
17195,"(41.771278571428574, -89.8905)",197,could not find neighbor within state,5050
17197,"(41.51112391304348, -87.9968152173913)",193,could not find neighbor within state,5050
17197,"(41.51112391304348, -87.9968152173913)",197,could not find neighbor within state,5050
17199,"(37.75524000000001, -88.98321000000001)",193,could not find neighbor within state,5050
17199,"(37.75524000000001, -88.98321000000001)",197,could not find neighbor within state,5050
17201,"(42.28921785714285, -89.11168928571428)",193,could not find neighbor within state,5050
17201,"(42.28921785714285, -89.11168928571428)",197,could not find neighbor within state,5050
17203,"(40.758106250000004, -89.19793750000001)",193,could not find neighbor within state,5050
17203,"(40.758106250000004, -89.19793750000001)",197,could not find neighbor within state,5050
18001,"(40.75027500000001, -84.980625)",193,could not find neighbor within state,5050
18001,"(40.75027500000001, -84.980625)",197,could not find neighbor within state,5050
18003,"(41.09303333333333, -85.11621212121213)",193,could not find neighbor within state,5050
18003,"(41.09303333333333, -85.11621212121213)",197,could not find neighbor within state,5050
18005,"(39.194185714285716, -85.8506142857143)",193,could not find neighbor within state,5050
18005,"(39.194185714285716, -85.8506142857143)",197,could not find neighbor within state,5050
18007,"(40.59040000000001, -87.27895833333332)",193,could not find neighbor within state,5050
18007,"(40.59040000000001, -87.27895833333332)",197,could not find neighbor within state,5050
18009,"(40.46787142857143, -85.36132857142857)",1,"[np.float64(0.5861633857142857), np.float64(0.5633697032967033), np.float64(0.847639276923077), np.float64(0.6270174626373626), np.float64(0.5811127923076923), np.float64(1.3213533175824177), np.float64(0.625064978021978), np.float64(0.368483821978022)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",40,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",41,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",43,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",44,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",46,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",47,"[np.float64(0.6575696329545455), np.float64(0.4121159602272727), np.float64(0.4706408443181818), np.float64(0.4732658670454545), np.float64(0.5361093897727273), np.float64(0.455488359090909), np.float64(0.4814807352272727), np.float64(0.5013684795454546)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",50,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",51,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",52,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",53,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",54,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",55,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",56,"[np.float64(0.3361855371428571), np.float64(0.3671674285714286), np.float64(0.3061535942857143), np.float64(0.32304016), np.float64(0.2803976857142857), np.float64(0.5483978114285715), np.float64(0.3711280828571428), np.float64(0.3130112714285714)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",61,"[np.float64(1.160995383146067), np.float64(1.1169319730337075), np.float64(1.1549591719101124), np.float64(1.1544400696629211), np.float64(1.2076412550561797), np.float64(1.0925656988764043), np.float64(1.1371842595505617), np.float64(1.160225102247191)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",62,"[np.float64(1.160995383146067), np.float64(1.1169319730337075), np.float64(1.1549591719101124), np.float64(1.1544400696629211), np.float64(1.2076412550561797), np.float64(1.0925656988764043), np.float64(1.1371842595505617), np.float64(1.160225102247191)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",63,"[np.float64(1.160995383146067), np.float64(1.1169319730337075), np.float64(1.1549591719101124), np.float64(1.1544400696629211), np.float64(1.2076412550561797), np.float64(1.0925656988764043), np.float64(1.1371842595505617), np.float64(1.160225102247191)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",64,"[np.float64(1.160995383146067), np.float64(1.1169319730337075), np.float64(1.1549591719101124), np.float64(1.1544400696629211), np.float64(1.2076412550561797), np.float64(1.0925656988764043), np.float64(1.1371842595505617), np.float64(1.160225102247191)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",65,"[np.float64(1.160995383146067), np.float64(1.1169319730337075), np.float64(1.1549591719101124), np.float64(1.1544400696629211), np.float64(1.2076412550561797), np.float64(1.0925656988764043), np.float64(1.1371842595505617), np.float64(1.160225102247191)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",105,"[np.float64(0.5861633857142857), np.float64(0.5633697032967033), np.float64(0.847639276923077), np.float64(0.6270174626373626), np.float64(0.5811127923076923), np.float64(1.3213533175824177), np.float64(0.625064978021978), np.float64(0.368483821978022)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",106,"[np.float64(0.5861633857142857), np.float64(0.5633697032967033), np.float64(0.847639276923077), np.float64(0.6270174626373626), np.float64(0.5811127923076923), np.float64(1.3213533175824177), np.float64(0.625064978021978), np.float64(0.368483821978022)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",107,"[np.float64(0.5861633857142857), np.float64(0.5633697032967033), np.float64(0.847639276923077), np.float64(0.6270174626373626), np.float64(0.5811127923076923), np.float64(1.3213533175824177), np.float64(0.625064978021978), np.float64(0.368483821978022)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",108,"[np.float64(0.5861633857142857), np.float64(0.5633697032967033), np.float64(0.847639276923077), np.float64(0.6270174626373626), np.float64(0.5811127923076923), np.float64(1.3213533175824177), np.float64(0.625064978021978), np.float64(0.368483821978022)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",109,"[np.float64(0.9662638533333332), np.float64(0.7686736133333333), np.float64(1.3490964422222222), np.float64(1.0454388244444444), np.float64(0.5815636266666667), np.float64(2.337624482222222), np.float64(0.942019911111111), np.float64(0.7743640222222221)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",110,"[np.float64(0.9662638533333332), np.float64(0.7686736133333333), np.float64(1.3490964422222222), np.float64(1.0454388244444444), np.float64(0.5815636266666667), np.float64(2.337624482222222), np.float64(0.942019911111111), np.float64(0.7743640222222221)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",111,"[np.float64(0.9662638533333332), np.float64(0.7686736133333333), np.float64(1.3490964422222222), np.float64(1.0454388244444444), np.float64(0.5815636266666667), np.float64(2.337624482222222), np.float64(0.942019911111111), np.float64(0.7743640222222221)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",164,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",165,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",166,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",167,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",169,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",170,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",171,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",172,"[np.float64(0.9761001033333332), np.float64(0.9835316444444444), np.float64(0.9834906088888888), np.float64(0.9813538944444444), np.float64(0.9796267133333334), np.float64(0.8838239777777778), np.float64(0.98228507), np.float64(0.97792957)]","[44.9319071468942, 27.988636309242107, 26.3086257792478, 43.85097616458687, 27.582203089524622, 48.754998848596315, 44.175478457429, 30.005367984862303]"
18009,"(40.46787142857143, -85.36132857142857)",193,could not find neighbor within state,5050
18009,"(40.46787142857143, -85.36132857142857)",197,could not find neighbor within state,5050
18011,"(40.03794615384615, -86.42167692307693)",193,could not find neighbor within state,5050
18011,"(40.03794615384615, -86.42167692307693)",197,could not find neighbor within state,5050
