county_code,gps_county,feed_id,neighbor_values,neighbor_distances
31105,"(41.224333333333334, -103.68243333333334)",43,"[np.float64(0.0464718931818181), np.float64(0.0527055272727272)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",44,"[np.float64(0.0464718931818181), np.float64(0.0527055272727272)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",46,"[np.float64(0.0464718931818181), np.float64(0.0527055272727272)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",47,"[np.float64(0.0464718931818181), np.float64(0.0527055272727272)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",50,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",51,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",52,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",53,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",54,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",55,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",56,"[np.float64(0.03064604), np.float64(0.0085102257142857)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",61,"[np.float64(0.6379812235955056), np.float64(0.5750895988764044)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",62,"[np.float64(0.6379812235955056), np.float64(0.5750895988764044)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",63,"[np.float64(0.6379812235955056), np.float64(0.5750895988764044)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",64,"[np.float64(0.6379812235955056), np.float64(0.5750895988764044)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",65,"[np.float64(0.6379812235955056), np.float64(0.5750895988764044)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",105,"[np.float64(0.034794545054945), np.float64(0.0599870406593406)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",106,"[np.float64(0.034794545054945), np.float64(0.0599870406593406)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",107,"[np.float64(0.034794545054945), np.float64(0.0599870406593406)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",108,"[np.float64(0.034794545054945), np.float64(0.0599870406593406)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",109,"[np.float64(0.2090242333333333), np.float64(0.19763574)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",110,"[np.float64(0.2090242333333333), np.float64(0.19763574)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",111,"[np.float64(0.2090242333333333), np.float64(0.19763574)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",164,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",165,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",166,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",167,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",169,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",170,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",171,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",172,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",193,"[np.float64(0.4818832491506228), np.float64(0.4818832491506228)]","[75.7356125890426, 69.4767182081666]"
31105,"(41.224333333333334, -103.68243333333334)",197,"[np.float64(0.4818832491506228), np.float64(0.4818832491506228)]","[75.7356125890426, 69.4767182081666]"
31117,"(41.5732, -101.0175)",1,"[np.float64(0.0618156571428571), np.float64(0.5260923516483517)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",40,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",41,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",43,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",44,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",46,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",47,"[np.float64(0.0527055272727272), np.float64(0.3126659579545454)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",50,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",51,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",52,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",53,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",54,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",55,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",56,"[np.float64(0.0174965285714285), np.float64(0.2826312085714286)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",61,"[np.float64(0.5750895988764044), np.float64(0.8926305258426966)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",62,"[np.float64(0.5750895988764044), np.float64(0.8926305258426966)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",63,"[np.float64(0.5750895988764044), np.float64(0.8926305258426966)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",64,"[np.float64(0.5750895988764044), np.float64(0.8926305258426966)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",65,"[np.float64(0.5750895988764044), np.float64(0.8926305258426966)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",105,"[np.float64(0.0618156571428571), np.float64(0.5260923516483517)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",106,"[np.float64(0.0618156571428571), np.float64(0.5260923516483517)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",107,"[np.float64(0.0618156571428571), np.float64(0.5260923516483517)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",108,"[np.float64(0.0618156571428571), np.float64(0.5260923516483517)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",109,"[np.float64(0.2421939244444444), np.float64(0.3684252288888889)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",110,"[np.float64(0.2421939244444444), np.float64(0.3684252288888889)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",111,"[np.float64(0.2421939244444444), np.float64(0.3684252288888889)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",164,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",165,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",166,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",167,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",169,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",170,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",171,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",172,"[np.float64(0.1299543266666666), np.float64(0.0339924488888888)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",193,"[np.float64(0.1901052650056625), np.float64(0.1901052650056625)]","[49.36431525643886, 45.46268009959911]"
31117,"(41.5732, -101.0175)",197,"[np.float64(0.1901052650056625), np.float64(0.1901052650056625)]","[49.36431525643886, 45.46268009959911]"
31125,"(41.42373333333333, -97.93993333333333)",1,"[np.float64(0.5309024373626373), np.float64(0.3401985197802197), np.float64(0.2833500362637362)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",40,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",41,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",43,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",44,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",46,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",47,"[np.float64(0.0946801943181818), np.float64(0.1180621306818181), np.float64(0.0172791568181818)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",50,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",51,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",52,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",53,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",54,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",55,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",56,"[np.float64(0.3725400142857143), np.float64(0.2295550142857143), np.float64(0.2164424314285714)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",61,"[np.float64(0.2480114561797752), np.float64(0.1624561258426966), np.float64(0.4645354426966292)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",62,"[np.float64(0.2480114561797752), np.float64(0.1624561258426966), np.float64(0.4645354426966292)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",63,"[np.float64(0.2480114561797752), np.float64(0.1624561258426966), np.float64(0.4645354426966292)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",64,"[np.float64(0.2480114561797752), np.float64(0.1624561258426966), np.float64(0.4645354426966292)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",65,"[np.float64(0.2480114561797752), np.float64(0.1624561258426966), np.float64(0.4645354426966292)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",105,"[np.float64(0.5309024373626373), np.float64(0.3401985197802197), np.float64(0.2833500362637362)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",106,"[np.float64(0.5309024373626373), np.float64(0.3401985197802197), np.float64(0.2833500362637362)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",107,"[np.float64(0.5309024373626373), np.float64(0.3401985197802197), np.float64(0.2833500362637362)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",108,"[np.float64(0.5309024373626373), np.float64(0.3401985197802197), np.float64(0.2833500362637362)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",109,"[np.float64(2.105240688888889), np.float64(0.6729789155555556), np.float64(0.7823819333333333)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",110,"[np.float64(2.105240688888889), np.float64(0.6729789155555556), np.float64(0.7823819333333333)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",111,"[np.float64(2.105240688888889), np.float64(0.6729789155555556), np.float64(0.7823819333333333)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",164,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",165,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",166,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",167,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",169,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",170,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",171,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",172,"[np.float64(0.1022603666666666), np.float64(0.1255328988888888), np.float64(0.1299543266666666)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",193,"[np.float64(0.0466906342015855), np.float64(0.0480021313703284), np.float64(0.0622838018120045)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31125,"(41.42373333333333, -97.93993333333333)",197,"[np.float64(0.0466906342015855), np.float64(0.0480021313703284), np.float64(0.0622838018120045)]","[35.480542333566255, 41.823731119633635, 41.4369158291675]"
31127,"(40.441500000000005, -95.852275)",1,"[np.float64(0.7680612725274725), np.float64(0.289490410989011), np.float64(0.7028103824175824), np.float64(0.8204396153846153)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",40,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",41,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",43,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",44,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",46,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",47,"[np.float64(0.1797385534090909), np.float64(0.1325467284090909), np.float64(0.9389295477272728), np.float64(0.1325467284090909)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",50,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",51,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",52,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",53,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",54,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",55,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",56,"[np.float64(0.31639372), np.float64(0.2562697514285714), np.float64(1.2277208771428572), np.float64(0.4594522971428572)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",61,"[np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",62,"[np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",63,"[np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",64,"[np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",65,"[np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258), np.float64(0.1804014685393258)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",105,"[np.float64(0.7680612725274725), np.float64(0.289490410989011), np.float64(0.7028103824175824), np.float64(0.8204396153846153)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",106,"[np.float64(0.7680612725274725), np.float64(0.289490410989011), np.float64(0.7028103824175824), np.float64(0.8204396153846153)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",107,"[np.float64(0.7680612725274725), np.float64(0.289490410989011), np.float64(0.7028103824175824), np.float64(0.8204396153846153)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",108,"[np.float64(0.7680612725274725), np.float64(0.289490410989011), np.float64(0.7028103824175824), np.float64(0.8204396153846153)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",109,"[np.float64(0.6692397177777778), np.float64(1.4003518155555557), np.float64(2.1787476977777778), np.float64(1.5323785244444443)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",110,"[np.float64(0.6692397177777778), np.float64(1.4003518155555557), np.float64(2.1787476977777778), np.float64(1.5323785244444443)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",111,"[np.float64(0.6692397177777778), np.float64(1.4003518155555557), np.float64(2.1787476977777778), np.float64(1.5323785244444443)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",164,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",165,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",166,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",167,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",169,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",170,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",171,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",172,"[np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666), np.float64(0.1299543266666666)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",193,"[np.float64(0.1220699037372593), np.float64(0.0379486194790486), np.float64(0.1220699037372593), np.float64(0.2655676466591166)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31127,"(40.441500000000005, -95.852275)",197,"[np.float64(0.1220699037372593), np.float64(0.0379486194790486), np.float64(0.1220699037372593), np.float64(0.2655676466591166)]","[31.24621727842103, 34.782755070966296, 44.150561952274266, 36.0014114696354]"
31135,"(40.89998, -101.66426000000001)",1,"[np.float64(0.010742089010989), np.float64(0.2004508153846153)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",40,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",41,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",43,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",44,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",46,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",47,"[np.float64(0.005336284090909), np.float64(0.0928788602272727)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",50,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",51,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",52,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",53,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",54,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
31135,"(40.89998, -101.66426000000001)",55,"[np.float64(0.0196388514285714), np.float64(0.0075610142857142)]","[40.41687277508959, 39.29412780899323]"
