year,j_day,VS_excreted,TS_excreted,N_excreted,P_excreted,K_excreted,flush_water_volume,TS_loss,VS_loss,WIP,WOP,CH4
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,244,611903.8309999998,47.237380844049596,40995.338999999956,1246.4705765256022,0,390303.9956445008,7806.079912890017,6635.167925956514,50.00128036315389,5.000128036315388,1735.5017241047985
2009,245,611903.8309999998,47.718993460204516,40995.338999999956,1246.5741491312272,0,390306.93192787026,7806.138638557405,6635.2178427737945,49.94867437614588,4.994867437614588,1748.9302148139104
2009,246,611903.8309999998,48.22083244304666,40995.338999999956,1246.6820714931282,0,390309.9915268302,7806.199830536604,6635.269855956113,49.89920370065642,4.98992037006564,1762.8776535465372
2009,247,611903.8309999998,48.70936452186747,40995.338999999956,1246.7871321552404,0,390312.96999660105,7806.259399932022,6635.320489942218,49.84691687986908,4.984691687986909,1776.4379970450182
2009,248,611903.8309999998,49.19060993247438,40995.338999999956,1246.8906257919305,0,390315.9040412012,7806.318080824025,6635.370368700421,49.796190104619434,4.9796190104619455,1789.763293435597
2009,249,611903.8309999998,49.65178979872724,40995.338999999956,1246.9898042577909,0,390318.71575070836,7806.374315014167,6635.418167762042,49.738239540842414,4.973823954084241,1802.5397258196288
2009,250,611903.8309999998,50.098762780765014,40995.338999999956,1247.0859274797344,0,390321.4408440505,7806.42881688101,6635.464494348858,49.67651697593698,4.9676516975937,1814.919094537996
2009,251,524488.9979999999,41.57193722463525,35138.861999999965,1068.6362015536854,0,390269.45471404697,7805.389094280939,6634.580730138799,36.260270802979406,3.6260270802979413,1519.0949325594358
2009,252,524488.9979999999,41.99192102109153,35138.861999999965,1068.7265206496972,0,390272.01526041894,7805.440305208379,6634.624259427122,36.24019898497124,3.624019898497125,1530.6798377135913
2009,253,524488.9979999999,42.4114627875306,35138.861999999965,1068.8167446854904,0,390274.57311183366,7805.491462236673,6634.6677429011725,36.21301999114779,3.621301999114779,1542.2560621799553
2009,254,524488.9979999999,42.82441110096936,35138.861999999965,1068.9055507744022,0,390277.0907644543,7805.541815289085,6634.710542995722,36.185625575061,3.618562557506101,1553.6266973696443
2009,255,524488.9979999999,43.230557038996785,35138.861999999965,1068.9928939868812,0,390279.5669445281,7805.591338890562,6634.752638056977,36.15744857919428,3.615744857919428,1564.790901183212
2009,256,524488.9979999999,43.629943656572244,35138.861999999965,1069.0787835820583,0,390282.00191455137,7805.640038291028,6634.794032547374,36.129437952034124,3.612943795203413,1575.746845556383
2009,257,524488.9979999999,44.036065200821156,35138.861999999965,1069.1661215485635,0,390284.4779459018,7805.689558918036,6634.83612508033,36.10321460980672,3.610321460980672,1586.8550814631776
2009,258,460914.57399999996,37.95540140088722,30879.60599999997,939.4104519141694,0,390247.4055117667,7804.948110235334,6634.205893700034,27.775265961626307,2.777526596162631,1374.8244406304825
2009,259,460914.57399999996,38.30809634802415,30879.60599999997,939.4863002898977,0,390249.5558132186,7804.991116264372,6634.242448824716,27.761495139817647,2.7761495139817636,1384.4683649388949
2009,260,460914.57399999996,38.68070094501307,30879.60599999997,939.5664303107557,0,390251.8274993099,7805.036549986198,6634.2810674882685,27.748639172316867,2.7748639172316873,1394.62688735425
2009,261,460914.57399999996,39.05330554200202,30879.60599999997,939.6465603316135,0,390254.0991854012,7805.081983708024,6634.319686151821,27.736445531721635,2.773644553172163,1404.758810882494
2009,262,460914.57399999996,39.42591013899096,30879.60599999997,939.726690352471,0,390256.37087149255,7805.127417429851,6634.358304815373,27.7248899066112,2.772488990661118,1414.86448614562
2009,263,460914.57399999996,39.785194003332826,30879.60599999997,939.8039556996416,0,390258.56134408485,7805.171226881697,6634.395542849443,27.7152558578617,2.77152558578617,1424.5817323076135
2009,264,460914.57399999996,40.13759787478558,30879.60599999997,939.8797414784485,0,390260.709870914,7805.2141974182805,6634.432067805538,27.703614948865617,2.770361494886561,1434.1017889668494
2009,265,405286.9529999999,34.89481027317212,27152.756999999976,826.3602602738007,0,390228.74577876227,7804.5749155752455,6633.888678238958,21.3875656677893,2.138756566778929,1250.4643767749328
2009,266,405286.9529999999,35.213694504846835,27152.756999999976,826.4288375279241,0,390230.68994391663,7804.613798878333,6633.921729046583,21.379078977869955,2.137907897786995,1259.0818400018152
2009,267,405286.9529999999,35.51884960389895,27152.756999999976,826.4944622804086,0,390232.5504056496,7804.651008112992,6633.953356896043,21.372632559246274,2.137263255924628,1267.3021134055095
2009,268,405286.9529999999,35.81084171630546,27152.756999999976,826.5572562830764,0,390234.3306156252,7804.686612312504,6633.983620465628,21.3637830204476,2.1363783020447595,1275.1669294607068
2009,269,405286.9529999999,36.11617145428015,27152.756999999976,826.6229185923185,0,390236.1921420922,7804.723842841844,6634.015266415568,21.354484537102252,2.135448453710224,1283.374695270235
2009,270,405286.9529999999,36.380913066766595,27152.756999999976,826.6798522724229,0,390237.8062119232,7804.756124238464,6634.042705602694,21.34452931456156,2.1344529314561558,1290.4888306406328
2009,271,405286.9529999999,36.63871280800466,27152.756999999976,826.7352930769904,0,390239.37795873266,7804.787559174653,6634.069425298455,21.332694813220364,2.1332694813220363,1297.416515443089
2009,272,301978.51399999997,26.433370472461167,20231.465999999986,615.8125958005293,0,390177.158290945,7803.5431658189,6633.011690946065,11.809140843924812,1.1809140843924817,943.8150304780933
2009,273,301978.51399999997,26.691288916559856,20231.465999999986,615.8680621325935,0,390178.73076145904,7803.574615229181,6633.038422944804,11.808244763844524,1.1808244763844526,950.7282588816407
2009,274,301978.51399999997,26.94920736065855,20231.465999999986,615.9235284646578,0,390180.303231973,7803.606064639461,6633.0651549435415,11.807404577731901,1.1807404577731897,957.6246352048639
2009,275,301978.51399999997,27.179393653691765,20231.465999999986,615.973030893267,0,390181.7066258241,7803.634132516482,6633.0890126390095,11.80436164175296,1.1804361641752958,963.7841952370111
2009,276,301978.51399999997,27.396371706109107,20231.465999999986,616.0196928400234,0,390183.02949201467,7803.660589840293,6633.111501364249,11.802607455337096,1.1802607455337102,969.572174562012
2009,277,301978.51399999997,27.613089508267002,20231.465999999986,616.0662988189822,0,390184.35077151813,7803.687015430362,6633.133963115808,11.79859549172193,1.1798595491721933,975.3581002677474
2009,278,301978.51399999997,27.836604209397507,20231.465999999986,616.1143664966448,0,390185.71349017986,7803.714269803597,6633.157129333057,11.79486382547036,1.1794863825470363,981.3109853274168
2009,279,238404.08999999997,21.494583418267112,15972.20999999999,486.3024910576918,0,390147.04762148554,7802.940952429711,6632.499809565254,7.331902159191638,0.7331902159191637,762.120992090713
2009,280,238404.08999999997,21.697670989318315,15972.20999999999,486.34616580415457,0,390148.2858005478,7802.965716010956,6632.520858609313,7.331903596745629,0.733190359674563,767.5216957213365
2009,281,238404.08999999997,21.893810411499537,15972.20999999999,486.38834632505365,0,390149.4816183153,7802.989632366305,6632.54118751136,7.331368585769936,0.7331368585769936,772.7315342685017
2009,282,238404.08999999997,22.06280276458244,15972.20999999999,486.4246887665769,0,390150.51192653243,7803.010238530649,6632.558702751052,7.329839374551731,0.7329839374551732,777.2220268173215
2009,283,238404.08999999997,22.231786788568012,15972.20999999999,486.46102941689634,0,390151.542183969,7803.03084367938,6632.576217127473,7.3286854502851835,0.7328685450285185,781.7006711431083
2009,284,238404.08999999997,22.400635837994276,15972.20999999999,486.4973410404289,0,390152.57161849615,7803.0514323699235,6632.5937175144345,7.326815825357028,0.7326815825357029,786.1744797745273
2009,285,238404.08999999997,22.556265451550615,15972.20999999999,486.53080977452703,0,390153.52045710786,7803.070409142158,6632.609847770834,7.325144472158524,0.7325144472158522,790.2901124040968
2009,286,182776.46899999998,17.068292673776774,12245.360999999995,372.9586005750057,0,390120.06152630143,7802.4012305260285,6632.041045947124,4.300741782409249,0.4300741782409249,600.0258078657421
2009,287,182776.46899999998,17.210137753673123,12245.360999999995,372.989104893263,0,390120.926323724,7802.41852647448,6632.055747503308,4.300717230439253,0.4300717230439254,603.7668794133227
2009,288,182776.46899999998,17.345366322963194,12245.360999999995,373.0181863060136,0,390121.7507817755,7802.43501563551,6632.069763290184,4.30056255340638,0.4300562553406379,607.3282663003176
2009,289,182776.46899999998,17.473959962653215,12245.360999999995,373.04584085218346,0,390122.5347881594,7802.450695763188,6632.08309139871,4.300308052410248,0.4300308052410249,610.7099645403915
2009,290,182776.46899999998,17.58231338209338,12245.360999999995,373.0691426628158,0,390123.19539449085,7802.463907889817,6632.094321706344,4.299600073057038,0.4299600073057038,613.5614304353684
2009,291,182776.46899999998,17.70416996353812,12245.360999999995,373.09534837925554,0,390123.93832655187,7802.478766531038,6632.106951551382,4.298977967572036,0.4298977967572035,616.7605855127276
2009,292,182776.46899999998,17.798562245438532,12245.360999999995,373.11564779471803,0,390124.5138149803,7802.490276299606,6632.116734854665,4.29833627899532,0.429833627899532,619.2371587578143
2009,293,119202.04499999998,11.435995638853443,7986.105000000001,243.29935390082866,0,390085.7226830885,7801.714453661771,6631.457285612505,1.8266498010761274,0.18266498010761273,399.38624329122297
2009,294,119202.04499999998,11.523887859496678,7986.105000000001,243.3182554536552,0,390086.25854211114,7801.725170842223,6631.466395215889,1.8267457165489092,0.18267457165489093,401.68714657338637
2009,295,119202.04499999998,11.618591740078385,7986.105000000001,243.33862187958675,0,390086.83593028627,7801.736718605725,6631.476210814866,1.8268043601794755,0.18268043601794756,404.16239972452234
2009,296,119202.04499999998,11.686416047895808,7986.105000000001,243.35320775223568,0,390087.2494397759,7801.744988795518,6631.48324047619,1.8267978743610487,0.18267978743610488,405.9330082669989
