year,actual,calculated,difference,delta,N_drainage,N_runoff,N_erosion,N_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
1996,0.0,0.06505479427466615,-0.06505479427466615,-9.854439060032604,9.919265842376875,0.0001697532998657718,5.82586305283876e-05,0.0
1997,0.0,0.059042831687600966,-0.059042831687600966,-4.230888634183344,4.289891246117803,2.8824046394075766e-05,1.1395706747713743e-05,0.0
1998,0.0,0.06107824530793542,-0.06107824530793542,-7.457112094075825,7.518040095874885,0.00013490228624311504,1.534122263218384e-05,0.0
1999,0.0,0.07794658294182637,-0.07794658294182637,-4.536559657122098,4.614441725774249,5.201090640803569e-05,1.2503383266673605e-05,0.0
2000,0.0,0.07763857392589635,-0.07763857392589635,-2.728423447849295,2.8059483901876523,8.60133890910344e-05,2.761819844765987e-05,0.0
2001,0.0,0.07871515009193247,-0.07871515009193247,-1.3680800693816408,1.4464783739849785,0.00021284238673037614,0.00010400310186436323,0.0
2002,0.0,0.06692801463113351,-0.06692801463113351,-0.5943320875828135,0.6611613296066953,7.581538188112799e-05,2.2957225370598544e-05,0.0
2003,0.0,0.0889882050970465,-0.0889882050970465,-2.3666021901874643,2.455540035665326,3.7108819040789154e-05,1.325080014421793e-05,0.0
2004,0.0,0.07280472592249755,-0.07280472592249755,-1.4915495348924495,1.5640387057465488,0.00023417217437470968,8.1382894023607e-05,0.0
2005,0.0,0.0835967343534149,-0.0835967343534149,-3.6436577595231796,3.7269804798544808,0.00020921654169881913,6.479748041502942e-05,0.0
2006,0.0,0.100628076857592,-0.100628076857592,-3.7473228739866897,3.847872335970164,5.6166753461770986e-05,2.2448120655866953e-05,0.0
2007,0.0,0.08592537925118542,-0.08592537925118542,-0.619238935651623,0.7051047803207146,4.696414794368465e-05,1.2570434150194409e-05,0.0
2008,0.0,0.07138186653819288,-0.07138186653819288,-0.695300849858981,0.7665243442745494,0.00014369891161335584,1.4673211011098738e-05,0.0
2009,0.0,0.07956954850894309,-0.07956954850894309,-1.3296376244971242,1.4090189235381099,0.0001270391098575978,6.121035809984458e-05,0.0
2010,0.0,0.0843160039151943,-0.0843160039151943,-1.2062283898810193,1.2903154916156496,0.00016971853286799237,5.9183647696036946e-05,0.0
2011,0.0,0.07681591915668676,-0.07681591915668676,-0.7217019140037948,0.7984481279305131,5.8527930641883615e-05,1.1177299326567716e-05,0.0
2012,769.6,0.4879622651093131,769.1120377348907,-0.4267585855209788,0.9043607321376729,0.0030655055647455243,0.007294612927873526,0.0
2013,951.6,22.1068374798963,929.4931625201037,8.825774839261982,0.2594255381644097,2.5518868485651764,2.802035371305224,7.667714882599508
2014,624.0,53.66690435605974,570.3330956439403,-1.6774550577540523,0.8902601516418869,11.699195565166487,-3.6097855867159376,46.364689283721354
2015,780.0,70.73706467139603,709.2629353286039,23.01267106294197,0.48403957196440445,4.5213571938570025,-24.60270066234666,67.32169750497931
2016,1253.1999999999998,267.1295814052851,986.0704185947147,82.71210291379438,3.965832087324077,31.800970663750043,4.524147059667766,144.1265286807488
2017,0.0,519.3346484599374,-519.3346484599374,373.72473696081187,0.9986873015275253,0.476969749905803,0.007725766943452188,144.1265286807488
2018,0.0,216.2811224641751,-216.2811224641751,64.6104225165227,1.9495247443944526,5.420345921948188,0.1743006005609552,144.1265286807488
2019,0.0,168.52571393534524,-168.52571393534524,14.563535900336433,7.646720685903005,2.150333636871794,0.0385950314852005,144.1265286807488
