Year,Julian Day,Rainfall,Runoff (Q),Potential Evapotranspiration (E0),Crop Transpiration (Etrans),Maximum Sublimation (Esoil),SoilWater/L1,SoilWater/L2,SoilWater/L3,Esoil/L1,Esoil/L2,Esoil/L3,Perc/L1,Perc/L2,Perc/L3,Temp/L1,Temp/L2,Temp/L3,Surface Temp,Sediment Yield
,,mm,mm,mm d^-1,mm H2O,mm H2O,mm,mm,mm,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,C,C,C,C,metric tons
1,188,0.0,0.0,3.533,0.197,3.295,45.0,45.0,45.0,3.216,0.065,0.011,0.0,0.0,0.0,14.109,12.018,9.985,23.848,0.0
1,189,0.0,0.0,2.88,0.16,2.686,41.784,44.935,44.989,2.005,0.053,0.009,0.0,0.0,0.0,15.968,13.785,11.705,24.76,0.0
1,190,2.29,0.0,2.357,0.131,2.198,39.779,44.882,44.981,1.389,0.043,0.007,0.0,0.0,0.0,16.258,14.208,12.275,18.227,0.0
1,191,6.35,0.0,2.906,0.162,2.71,40.676,44.839,44.974,1.845,0.053,0.009,0.0,0.0,0.0,17.534,15.413,13.439,23.917,0.0
1,192,3.56,0.0,2.97,0.165,2.77,45.181,44.786,44.965,2.703,0.054,0.009,0.181,0.0,0.0,19.153,16.859,14.752,27.215,0.0
1,193,0.0,0.0,3.168,0.176,2.954,45.853,44.914,44.956,2.884,0.058,0.01,0.853,0.0,0.0,19.705,17.4,15.299,23.166,0.0
1,194,0.0,0.0,2.826,0.157,2.636,42.116,45.708,44.946,2.023,0.052,0.008,0.0,0.708,0.0,20.372,18.026,15.902,24.372,0.0
1,195,0.0,0.0,3.042,0.169,2.837,40.094,44.948,45.646,1.84,0.056,0.009,0.0,0.0,0.646,21.031,18.638,16.479,25.041,0.0
1,196,4.32,0.0,2.156,0.12,2.011,38.254,44.892,44.991,1.119,0.039,0.006,0.0,0.0,0.0,21.75,19.293,17.084,26.059,0.0
1,197,0.0,0.0,3.254,0.181,3.035,41.453,44.853,44.984,2.204,0.059,0.01,0.0,0.0,0.0,22.215,19.717,17.478,25.493,0.0
1,198,0.0,0.0,2.642,0.147,2.464,39.249,44.793,44.975,1.489,0.048,0.008,0.0,0.0,0.0,21.972,19.551,17.384,22.118,0.0
1,199,3.05,0.0,1.741,0.097,1.624,37.76,44.745,44.967,0.867,0.031,0.005,0.0,0.0,0.0,20.755,18.569,16.614,16.55,0.0
1,200,0.0,0.0,1.656,0.092,1.544,39.941,44.714,44.961,0.989,0.03,0.005,0.0,0.0,0.0,19.916,17.893,16.085,17.285,0.0
1,201,0.0,0.0,2.572,0.143,2.399,38.952,44.684,44.956,1.414,0.046,0.008,0.0,0.0,0.0,19.347,17.439,15.734,17.845,0.0
1,202,0.0,0.0,2.738,0.152,2.553,37.538,44.638,44.949,1.338,0.049,0.008,0.0,0.0,0.0,19.249,17.375,15.703,19.776,0.0
1,203,28.96,7.14,2.048,0.114,1.91,36.2,44.589,44.94,0.895,0.037,0.006,0.0,0.0,0.0,19.501,17.603,15.91,21.566,0.167
1,204,0.0,0.0,2.414,0.134,2.251,57.118,44.552,44.934,2.197,0.043,0.007,12.118,0.0,0.0,20.021,17.998,16.203,23.445,0.0
1,205,3.05,0.0,2.997,0.167,2.795,42.803,56.627,44.927,2.272,0.055,0.009,0.0,11.627,0.0,20.694,18.531,16.618,24.847,0.0
1,206,4.83,0.0,2.33,0.13,2.173,43.579,44.945,56.545,1.884,0.043,0.007,0.0,0.0,11.545,20.61,18.446,16.536,21.433,0.0
1,207,0.0,0.0,2.369,0.132,2.209,46.521,44.902,44.993,2.156,0.043,0.007,1.521,0.0,0.0,20.655,18.489,16.579,21.989,0.0
1,208,0.0,0.0,2.734,0.152,2.55,42.844,46.38,44.986,2.079,0.05,0.008,0.0,1.38,0.0,21.134,18.896,16.92,24.397,0.0
1,209,0.51,0.0,2.564,0.143,2.391,40.764,44.95,46.357,1.64,0.047,0.008,0.0,0.0,1.357,21.68,19.361,17.313,25.261,0.0
1,210,0.0,0.0,2.775,0.154,2.588,39.633,44.902,44.992,1.615,0.051,0.008,0.0,0.0,0.0,21.539,19.261,17.247,22.098,0.0
1,211,2.03,0.0,2.632,0.147,2.455,38.018,44.852,44.984,1.339,0.048,0.008,0.0,0.0,0.0,21.396,19.16,17.18,21.922,0.0
1,212,8.89,0.04,2.407,0.134,2.245,38.711,44.804,44.976,1.297,0.044,0.007,0.0,0.0,0.0,21.05,18.884,16.965,20.667,0.0
1,213,0.0,0.0,2.517,0.14,2.347,46.267,44.76,44.969,2.291,0.046,0.008,1.267,0.0,0.0,21.122,18.936,17.001,22.617,0.0
1,214,0.0,0.0,2.505,0.139,2.336,42.709,45.981,44.961,1.884,0.046,0.008,0.0,0.981,0.0,20.778,18.651,16.768,20.409,0.0
1,215,2.54,0.0,2.557,0.142,2.385,40.825,44.954,45.935,1.644,0.047,0.008,0.0,0.0,0.935,20.694,18.585,16.718,21.44,0.0
1,216,0.0,0.0,2.716,0.151,2.533,41.722,44.907,44.992,1.881,0.05,0.008,0.0,0.0,0.0,21.076,18.906,16.983,23.889,0.0
1,217,0.0,0.0,2.699,0.15,2.517,39.84,44.857,44.984,1.598,0.049,0.008,0.0,0.0,0.0,20.776,18.663,16.791,20.571,0.0
1,218,0.0,0.0,2.617,0.146,2.441,38.242,44.808,44.976,1.356,0.048,0.008,0.0,0.0,0.0,20.569,18.5,16.666,20.745,0.0
1,219,0.0,0.0,2.686,0.15,2.505,36.886,44.76,44.968,1.243,0.049,0.008,0.0,0.0,0.0,20.779,18.687,16.829,22.779,0.0
1,220,33.53,9.79,1.947,0.108,1.816,35.642,44.712,44.96,0.813,0.035,0.006,0.0,0.0,0.0,21.042,18.918,17.03,23.283,0.236
1,221,5.59,0.0,2.348,0.131,2.19,58.564,44.677,44.954,2.137,0.042,0.007,13.564,0.0,0.0,22.325,19.919,17.793,29.349,0.0
1,222,2.79,0.0,2.567,0.143,2.394,48.45,58.198,44.947,2.337,0.047,0.008,3.45,13.198,0.0,22.995,20.418,18.152,27.422,0.0
1,223,0.0,0.0,2.59,0.144,2.415,45.457,48.402,58.138,2.358,0.048,0.008,0.457,3.402,13.138,22.993,20.381,18.089,24.463,0.0
1,224,0.0,0.0,2.57,0.143,2.397,42.642,45.41,48.395,1.922,0.047,0.008,0.0,0.41,3.395,22.722,20.17,17.929,22.869,0.0
1,225,0.0,0.0,2.753,0.153,2.567,40.72,44.953,45.402,1.754,0.051,0.008,0.0,0.0,0.402,22.44,19.961,17.779,22.477,0.0
1,226,0.0,0.0,2.738,0.152,2.553,38.966,44.902,44.992,1.507,0.05,0.008,0.0,0.0,0.0,22.522,20.053,17.878,24.131,0.0
1,227,0.0,0.0,2.888,0.161,2.693,37.459,44.852,44.983,1.402,0.053,0.009,0.0,0.0,0.0,23.023,20.496,18.263,26.495,0.0
1,228,0.0,0.0,2.497,0.139,2.329,36.057,44.799,44.975,1.079,0.045,0.008,0.0,0.0,0.0,23.624,21.021,18.717,27.567,0.0
1,229,6.86,0.0,2.227,0.124,2.077,34.978,44.754,44.967,0.879,0.04,0.007,0.0,0.0,0.0,23.777,21.171,18.86,25.775,0.0
1,230,18.54,2.57,2.074,0.115,1.934,40.957,44.714,44.961,1.348,0.037,0.006,0.0,0.0,0.0,23.199,20.692,18.468,22.008,0.054
1,231,0.0,0.0,2.22,0.124,2.07,55.579,44.676,44.954,2.021,0.04,0.007,10.579,0.0,0.0,22.303,19.92,17.812,19.728,0.0
1,232,7.62,0.09,2.291,0.128,2.137,42.979,55.215,44.948,1.762,0.042,0.007,0.0,10.215,0.0,22.04,19.679,17.593,22.203,0.001
1,233,6.6,0.06,1.834,0.102,1.71,48.747,44.958,55.156,1.669,0.034,0.006,3.747,0.0,10.156,21.662,19.336,17.286,21.32,0.001
1,234,2.79,0.0,1.729,0.096,1.612,49.879,48.671,44.994,1.574,0.032,0.005,4.879,3.671,0.0,20.429,18.311,16.446,16.184,0.0
1,235,0.0,0.0,1.987,0.111,1.853,46.22,49.847,48.66,1.809,0.037,0.006,1.22,4.847,3.66,19.485,17.524,15.8,16.418,0.0
1,236,0.0,0.0,2.12,0.118,1.977,43.191,46.184,49.841,1.66,0.039,0.006,0.0,1.184,4.841,18.914,17.054,15.418,17.411,0.0
1,237,0.0,0.0,2.282,0.127,2.128,41.532,44.961,46.177,1.556,0.042,0.007,0.0,0.0,1.177,18.748,16.928,15.326,18.961,0.0
1,238,2.03,0.0,1.817,0.101,1.695,39.976,44.919,44.993,1.088,0.033,0.005,0.0,0.0,0.0,19.02,17.169,15.537,21.154,0.0
1,239,2.79,0.0,1.889,0.105,1.762,40.92,44.886,44.988,1.224,0.035,0.006,0.0,0.0,0.0,18.958,17.129,15.513,19.638,0.0
1,240,2.79,0.0,1.221,0.068,1.139,42.49,44.851,44.982,0.902,0.022,0.004,0.0,0.0,0.0,18.508,16.761,15.217,17.465,0.0
1,241,5.08,0.0,2.196,0.122,2.048,44.382,44.829,44.978,1.899,0.04,0.007,0.0,0.0,0.0,18.55,16.796,15.246,19.66,0.0
1,242,0.51,0.0,1.429,0.08,1.333,47.564,44.789,44.972,1.301,0.026,0.004,2.564,0.0,0.0,17.424,15.863,14.483,13.344,0.0
1,243,0.0,0.0,1.791,0.1,1.67,44.207,47.327,44.967,1.526,0.033,0.005,0.0,2.327,0.0,16.413,15.025,13.8,12.735,0.0
1,244,0.0,0.0,2.073,0.115,1.933,42.681,44.967,47.289,1.555,0.038,0.006,0.0,0.0,2.289,15.833,14.546,13.409,13.982,0.0
1,245,0.0,0.0,2.127,0.118,1.984,41.126,44.929,44.994,1.402,0.039,0.006,0.0,0.0,0.0,15.507,14.281,13.197,14.726,0.0
1,246,0.0,0.0,2.311,0.129,2.155,39.724,44.89,44.987,1.355,0.042,0.007,0.0,0.0,0.0,15.354,14.16,13.103,15.31,0.0
1,247,0.0,0.0,2.178,0.121,2.031,38.369,44.848,44.98,1.141,0.04,0.007,0.0,0.0,0.0,15.383,14.191,13.135,16.127,0.0
1,248,0.0,0.0,2.301,0.128,2.146,37.228,44.808,44.974,1.096,0.042,0.007,0.0,0.0,0.0,15.589,14.369,13.288,17.116,0.0
1,249,0.0,0.0,2.353,0.131,2.194,36.132,44.766,44.967,1.023,0.043,0.007,0.0,0.0,0.0,15.755,14.515,13.414,17.119,0.0
1,250,0.0,0.0,2.269,0.126,2.116,35.109,44.724,44.96,0.906,0.041,0.007,0.0,0.0,0.0,16.12,14.827,13.678,18.374,0.0
1,251,0.0,0.0,2.212,0.123,2.063,34.203,44.683,44.953,0.819,0.04,0.007,0.0,0.0,0.0,16.032,14.761,13.63,16.31,0.0
1,252,0.0,0.0,2.231,0.124,2.081,33.384,44.643,44.946,0.771,0.04,0.007,0.0,0.0,0.0,16.166,14.88,13.735,17.415,0.0
1,253,0.0,0.0,2.098,0.117,1.957,32.613,44.603,44.94,0.68,0.037,0.006,0.0,0.0,0.0,16.369,15.057,13.887,17.929,0.0
1,254,0.0,0.0,2.568,0.143,2.395,31.933,44.565,44.933,0.787,0.046,0.008,0.0,0.0,0.0,16.892,15.502,14.262,19.88,0.0
1,255,0.0,0.0,2.265,0.126,2.112,31.146,44.52,44.926,0.65,0.04,0.007,0.0,0.0,0.0,17.008,15.606,14.354,18.242,0.0
1,256,0.0,0.0,2.094,0.117,1.953,30.496,44.48,44.919,0.569,0.037,0.006,0.0,0.0,0.0,16.865,15.492,14.265,16.957,0.0
1,257,0.0,0.0,2.124,0.118,1.981,29.927,44.443,44.913,0.551,0.037,0.006,0.0,0.0,0.0,16.801,15.445,14.231,17.228,0.0
1,258,0.0,0.0,2.172,0.121,2.026,29.377,44.405,44.906,0.538,0.038,0.007,0.0,0.0,0.0,16.91,15.542,14.317,18.092,0.0
1,259,0.0,0.0,2.104,0.117,1.962,28.839,44.367,44.9,0.498,0.037,0.006,0.0,0.0,0.0,17.14,15.741,14.488,18.863,0.0
1,260,0.0,0.0,1.874,0.104,1.748,28.341,44.33,44.893,0.426,0.033,0.006,0.0,0.0,0.0,16.31,15.047,13.915,13.368,0.0
1,261,0.0,0.0,1.821,0.101,1.698,27.915,44.298,44.888,0.399,0.032,0.005,0.0,0.0,0.0,15.696,14.534,13.492,13.639,0.0
1,262,0.0,0.0,1.811,0.101,1.689,27.516,44.266,44.882,0.384,0.031,0.005,0.0,0.0,0.0,15.473,14.35,13.343,15.089,0.0
1,263,0.0,0.0,1.792,0.1,1.671,27.132,44.234,44.877,0.368,0.031,0.005,0.0,0.0,0.0,15.051,13.998,13.054,13.772,0.0
1,264,3.05,0.0,1.447,0.081,1.349,26.764,44.203,44.872,0.288,0.025,0.004,0.0,0.0,0.0,15.065,14.014,13.07,15.671,0.0
1,265,1.78,0.0,1.236,0.069,1.153,29.524,44.178,44.867,0.31,0.021,0.004,0.0,0.0,0.0,15.008,13.966,13.03,15.312,0.0
1,266,28.19,5.88,0.967,0.054,0.902,30.992,44.157,44.864,0.274,0.017,0.003,0.0,0.0,0.0,15.063,14.01,13.065,15.863,0.134
1,267,0.51,0.0,1.454,0.081,1.356,53.028,44.14,44.861,1.323,0.025,0.004,8.028,0.0,0.0,15.366,14.23,13.216,17.362,0.0
1,268,0.0,0.0,1.469,0.082,1.37,44.185,52.144,44.856,1.249,0.027,0.004,0.0,7.144,0.0,15.627,14.422,13.351,17.462,0.0
1,269,3.05,0.0,0.932,0.052,0.869,42.935,44.973,51.996,0.714,0.017,0.003,0.0,0.0,6.996,15.425,14.24,13.189,15.207,0.0
1,270,0.0,0.0,1.503,0.084,1.402,45.269,44.956,44.997,1.368,0.028,0.005,0.269,0.0,0.0,15.08,13.948,12.945,14.186,0.0
1,271,4.32,0.0,1.407,0.078,1.312,43.632,45.197,44.993,1.143,0.026,0.004,0.0,0.197,0.0,14.518,13.48,12.559,12.625,0.0
1,272,1.52,0.0,0.984,0.055,0.918,46.807,44.974,45.186,0.896,0.018,0.003,1.807,0.0,0.186,13.552,12.676,11.901,9.807,0.0
1,273,0.0,0.0,1.091,0.061,1.017,45.628,46.763,44.997,0.993,0.02,0.003,0.628,1.763,0.0,12.217,11.571,10.998,6.735,0.0
1,274,0.0,0.0,1.164,0.065,1.086,44.007,45.608,46.757,0.975,0.021,0.004,0.0,0.608,1.757,11.209,10.734,10.314,7.059,0.0
1,275,20.32,3.64,0.977,0.054,0.911,43.032,44.979,45.605,0.755,0.018,0.003,0.0,0.0,0.605,10.784,10.382,10.025,9.149,0.079
1,276,2.54,0.0,0.63,0.035,0.588,58.956,44.961,44.997,0.573,0.012,0.002,13.956,0.0,0.0,10.124,9.837,9.581,7.393,0.0
1,277,0.25,0.0,0.608,0.034,0.567,46.967,58.905,44.995,0.553,0.011,0.002,1.967,13.905,0.0,9.669,9.46,9.274,7.79,0.0
1,278,0.0,0.0,0.939,0.052,0.876,44.701,46.955,58.899,0.834,0.017,0.003,0.0,1.955,13.899,9.191,9.067,8.955,7.167,0.0
1,279,6.1,0.0,0.875,0.049,0.816,43.867,44.983,46.953,0.725,0.016,0.003,0.0,0.0,1.953,8.959,8.872,8.795,7.995,0.0
1,280,4.06,0.0,0.94,0.052,0.877,49.238,44.967,44.997,0.856,0.017,0.003,4.238,0.0,0.0,8.692,8.65,8.613,7.549,0.0
1,281,0.0,0.0,0.889,0.049,0.829,48.208,49.187,44.995,0.809,0.016,0.003,3.208,4.187,0.0,8.436,8.439,8.44,7.315,0.0
1,282,1.27,0.0,0.674,0.037,0.629,44.191,48.192,49.179,0.574,0.012,0.002,0.0,3.192,4.179,8.005,8.084,8.152,6.081,0.0
1,283,0.0,0.0,0.765,0.043,0.713,44.887,44.988,48.19,0.69,0.014,0.002,0.0,0.0,3.19,7.053,7.298,7.513,2.76,0.0
1,284,0.0,0.0,0.657,0.037,0.613,44.197,44.973,44.998,0.559,0.012,0.002,0.0,0.0,0.0,5.841,6.293,6.691,0.308,0.0
1,285,0.0,0.0,0.617,0.034,0.575,43.638,44.961,44.996,0.501,0.011,0.002,0.0,0.0,0.0,4.955,5.557,6.089,0.771,0.0
1,286,0.0,0.0,0.609,0.034,0.568,43.137,44.95,44.994,0.475,0.011,0.002,0.0,0.0,0.0,4.36,5.063,5.684,1.394,0.0
1,287,1.78,0.0,0.629,0.035,0.587,42.662,44.939,44.992,0.471,0.012,0.002,0.0,0.0,0.0,3.929,4.704,5.389,1.641,0.0
1,288,2.03,0.0,0.647,0.036,0.603,43.969,44.927,44.99,0.54,0.012,0.002,0.0,0.0,0.0,3.622,4.449,5.18,1.841,0.0
1,289,3.81,0.0,0.534,0.03,0.498,45.461,44.915,44.988,0.486,0.01,0.002,0.461,0.0,0.0,3.583,4.418,5.156,2.969,0.0
1,290,0.0,0.0,0.619,0.034,0.577,48.324,45.366,44.987,0.563,0.011,0.002,3.324,0.366,0.0,3.403,4.273,5.042,2.139,0.0
1,291,0.0,0.0,0.586,0.033,0.547,44.437,48.313,45.351,0.509,0.011,0.002,0.0,3.313,0.351,3.13,4.051,4.864,1.44,0.0
1,292,0.0,0.0,0.722,0.04,0.673,43.928,44.989,48.311,0.601,0.013,0.002,0.0,0.0,3.311,3.66,4.489,5.221,5.536,0.0
1,293,0.0,0.0,0.887,0.049,0.827,43.327,44.976,44.998,0.702,0.016,0.003,0.0,0.0,0.0,4.537,5.213,5.809,8.012,0.0
1,294,2.54,0.0,0.481,0.027,0.449,42.624,44.96,44.995,0.359,0.009,0.001,0.0,0.0,0.0,5.026,5.616,6.136,6.851,0.0
1,295,9.4,0.17,0.992,0.055,0.925,44.805,44.951,44.994,0.888,0.018,0.003,0.0,0.0,0.0,5.743,6.208,6.618,8.629,0.003
1,296,23.37,6.43,0.217,0.012,0.202,53.146,44.932,44.991,0.197,0.004,0.001,8.146,0.0,0.0,5.458,5.978,6.436,3.923,0.15
1,297,15.24,3.62,0.394,0.022,0.367,61.736,53.074,44.99,0.359,0.007,0.001,16.736,8.074,0.0,5.104,5.705,6.23,3.187,0.079
1,298,0.76,0.0,0.645,0.036,0.602,56.261,61.729,53.063,0.587,0.012,0.002,11.261,16.729,8.063,5.126,5.738,6.271,4.859,0.0
1,299,0.76,0.0,0.706,0.039,0.658,45.175,56.25,61.727,0.643,0.013,0.002,0.175,11.25,16.727,5.601,6.127,6.584,7.405,0.0
1,300,4.32,0.0,0.524,0.029,0.489,45.119,45.162,56.247,0.477,0.01,0.002,0.119,0.162,11.247,5.256,5.844,6.355,3.43,0.0
1,301,0.0,0.0,0.698,0.039,0.651,48.841,45.11,45.16,0.635,0.013,0.002,3.841,0.11,0.16,5.069,5.684,6.221,3.933,0.0
1,302,0.0,0.0,0.584,0.033,0.545,44.365,48.828,45.108,0.504,0.011,0.002,0.0,3.828,0.108,5.245,5.824,6.33,5.72,0.0
1,303,22.35,5.14,0.56,0.031,0.522,43.86,44.989,48.826,0.464,0.01,0.002,0.0,0.0,3.826,5.821,6.294,6.708,8.095,0.117
1,304,0.51,0.0,0.755,0.042,0.704,60.608,44.979,44.998,0.687,0.014,0.002,15.608,0.0,0.0,6.064,6.494,6.87,6.9,0.0
1,305,0.0,0.0,0.471,0.026,0.439,44.821,60.573,44.996,0.422,0.009,0.001,0.0,15.573,0.0,5.516,6.051,6.518,2.814,0.0
1,306,0.0,0.0,0.574,0.032,0.535,44.398,44.991,60.567,0.497,0.011,0.002,0.0,0.0,15.567,5.382,5.943,6.432,4.485,0.0
1,307,0.0,0.0,0.585,0.033,0.546,43.901,44.981,44.998,0.486,0.011,0.002,0.0,0.0,0.0,4.968,5.593,6.14,2.845,0.0
1,308,0.0,0.0,0.618,0.034,0.576,43.416,44.97,44.997,0.493,0.011,0.002,0.0,0.0,0.0,4.596,5.278,5.877,2.624,0.0
1,309,0.0,0.0,0.553,0.031,0.516,42.923,44.959,44.995,0.423,0.01,0.002,0.0,0.0,0.0,4.27,5.002,5.647,2.47,0.0
1,310,0.0,0.0,0.527,0.029,0.491,42.499,44.948,44.993,0.389,0.01,0.002,0.0,0.0,0.0,4.097,4.854,5.521,2.951,0.0
1,311,0.0,0.0,0.645,0.036,0.602,42.11,44.939,44.991,0.461,0.012,0.002,0.0,0.0,0.0,4.752,5.393,5.958,7.278,0.0
1,312,0.0,0.0,0.815,0.045,0.76,41.648,44.927,44.989,0.561,0.015,0.002,0.0,0.0,0.0,5.083,5.664,6.177,6.224,0.0
1,313,0.0,0.0,0.85,0.047,0.793,41.087,44.912,44.987,0.558,0.016,0.003,0.0,0.0,0.0,5.369,5.898,6.366,6.344,0.0
1,314,0.0,0.0,0.623,0.035,0.581,40.529,44.896,44.984,0.391,0.011,0.002,0.0,0.0,0.0,5.277,5.819,6.298,4.596,0.0
1,315,0.0,0.0,0.685,0.038,0.639,40.138,44.885,44.983,0.416,0.013,0.002,0.0,0.0,0.0,4.933,5.531,6.059,3.124,0.0
1,316,0.0,0.0,0.574,0.032,0.535,39.722,44.872,44.98,0.337,0.01,0.002,0.0,0.0,0.0,4.529,5.192,5.78,2.421,0.0
1,317,0.0,0.0,0.499,0.028,0.465,39.386,44.862,44.979,0.285,0.009,0.002,0.0,0.0,0.0,4.147,4.872,5.515,2.102,0.0
1,318,0.0,0.0,0.471,0.026,0.439,39.101,44.853,44.977,0.262,0.009,0.001,0.0,0.0,0.0,4.361,5.048,5.658,4.933,0.0
1,319,0.0,0.0,0.476,0.026,0.444,38.839,44.844,44.976,0.259,0.009,0.001,0.0,0.0,0.0,4.234,4.94,5.568,3.307,0.0
1,320,0.0,0.0,0.388,0.022,0.362,38.58,44.836,44.974,0.207,0.007,0.001,0.0,0.0,0.0,3.889,4.652,5.329,1.987,0.0
1,321,0.0,0.0,0.38,0.021,0.354,38.373,44.829,44.973,0.199,0.007,0.001,0.0,0.0,0.0,3.646,4.448,5.161,2.168,0.0
1,322,0.51,0.0,0.4,0.022,0.373,38.174,44.822,44.972,0.206,0.007,0.001,0.0,0.0,0.0,3.569,4.382,5.105,2.802,0.0
1,323,2.54,0.0,0.224,0.012,0.209,38.476,44.814,44.971,0.118,0.004,0.001,0.0,0.0,0.0,3.494,4.319,5.053,2.734,0.0
1,324,1.52,0.0,0.235,0.013,0.219,40.897,44.81,44.97,0.152,0.004,0.001,0.0,0.0,0.0,3.496,4.322,5.056,3.06,0.0
1,325,0.0,0.0,0.499,0.028,0.465,42.269,44.806,44.97,0.362,0.009,0.002,0.0,0.0,0.0,3.452,4.288,5.031,2.811,0.0
1,326,0.0,0.0,0.464,0.026,0.433,41.908,44.797,44.968,0.326,0.008,0.001,0.0,0.0,0.0,3.367,4.22,4.976,2.542,0.0
1,327,0.51,0.0,0.471,0.026,0.439,41.581,44.789,44.967,0.322,0.009,0.001,0.0,0.0,0.0,3.576,4.394,5.12,4.048,0.0
1,328,0.0,0.0,0.249,0.014,0.232,41.767,44.78,44.965,0.173,0.005,0.001,0.0,0.0,0.0,3.648,4.455,5.171,3.535,0.0
1,329,8.13,0.02,0.232,0.013,0.216,41.594,44.776,44.964,0.159,0.004,0.001,0.0,0.0,0.0,3.835,4.611,5.299,4.237,0.0
1,330,12.7,1.05,0.28,0.016,0.261,49.545,44.771,44.964,0.255,0.005,0.001,4.545,0.0,0.0,3.686,4.495,5.212,2.587,0.02
1,331,0.0,0.0,0.191,0.011,0.178,56.395,49.311,44.963,0.174,0.004,0.001,11.395,4.311,0.0,3.142,4.069,4.885,0.216,0.0
1,332,0.0,0.0,0.282,0.016,0.263,44.826,56.391,49.274,0.253,0.005,0.001,0.0,11.391,4.274,2.719,3.738,4.632,0.283,0.0
1,333,0.25,0.0,0.398,0.022,0.371,44.573,44.995,56.39,0.35,0.007,0.001,0.0,0.0,11.39,2.679,3.71,4.614,1.941,0.0
1,334,0.0,0.0,0.16,0.009,0.149,44.478,44.987,44.999,0.139,0.003,0.0,0.0,0.0,0.0,2.432,3.498,4.434,0.803,0.0
1,335,0.0,0.0,0.28,0.016,0.261,44.338,44.985,44.998,0.241,0.005,0.001,0.0,0.0,0.0,2.134,3.245,4.222,0.257,0.0
1,336,0.0,0.0,0.413,0.023,0.385,44.097,44.979,44.997,0.349,0.008,0.001,0.0,0.0,0.0,2.081,3.195,4.177,1.268,0.0
1,337,0.0,0.0,0.163,0.009,0.152,43.748,44.972,44.996,0.134,0.003,0.0,0.0,0.0,0.0,1.867,3.014,4.024,0.335,0.0
1,338,1.78,0.32,0.167,0.009,0.156,43.615,44.969,44.996,0.135,0.003,0.001,0.0,0.0,0.0,1.361,2.591,3.676,-1.491,0.005
1,339,0.0,0.0,0.176,0.01,0.164,44.932,44.966,44.995,0.159,0.003,0.001,0.0,0.0,0.0,0.817,2.139,3.306,-2.263,0.0
1,340,0.0,0.0,0.18,0.01,0.168,44.773,44.962,44.995,0.161,0.003,0.001,0.0,0.0,0.0,0.48,1.859,3.077,-1.719,0.0
1,341,1.78,0.33,0.209,0.012,0.195,44.612,44.959,44.994,0.184,0.004,0.001,0.0,0.0,0.0,0.276,1.689,2.937,-1.365,0.005
1,342,1.02,0.06,0.144,0.008,0.134,45.872,44.955,44.994,0.131,0.003,0.0,0.872,0.0,0.0,-0.217,1.282,2.607,-3.173,0.001
1,343,16.76,13.74,0.156,0.009,0.145,45.83,45.825,44.993,0.142,0.003,0.0,0.83,0.825,0.0,-0.387,1.144,2.496,-1.952,0.352
1,344,1.78,0.38,0.125,0.007,0.117,47.884,45.827,45.818,0.114,0.002,0.0,2.884,0.827,0.818,-1.103,0.561,2.03,-5.139,0.006
1,345,0.0,0.0,0.001,0.0,0.001,46.284,47.881,45.826,0.001,0.0,0.0,1.284,2.881,0.826,-2.316,-0.429,1.233,-8.644,0.0
1,346,0.0,0.0,0.05,0.003,0.047,44.999,46.284,47.881,0.046,0.001,0.0,0.0,1.284,2.881,-3.14,-1.105,0.688,-7.843,0.0
1,347,1.02,0.06,0.166,0.009,0.155,44.954,44.999,46.284,0.15,0.003,0.001,0.0,0.0,1.284,-2.833,-0.855,0.888,-2.532,0.001
1,348,0.51,0.0,0.1,0.006,0.093,45.762,44.996,44.999,0.091,0.002,0.0,0.762,0.0,0.0,-2.267,-0.392,1.261,-0.786,0.0
1,349,2.79,0.96,0.168,0.009,0.157,45.417,45.757,44.999,0.153,0.003,0.001,0.417,0.757,0.0,-2.351,-0.463,1.201,-3.717,0.018
1,350,0.0,0.0,0.012,0.001,0.011,46.685,45.414,45.755,0.011,0.0,0.0,1.685,0.414,0.755,-3.179,-1.144,0.649,-7.889,0.0
1,351,0.0,0.0,0.039,0.002,0.036,44.989,46.685,45.414,0.035,0.001,0.0,0.0,1.685,0.414,-3.847,-1.695,0.201,-7.911,0.0
1,352,0.0,0.0,0.134,0.007,0.125,44.954,44.999,46.685,0.122,0.002,0.0,0.0,0.0,1.685,-3.72,-1.592,0.284,-4.296,0.0
1,353,0.0,0.0,0.138,0.008,0.129,44.832,44.997,45.0,0.124,0.003,0.0,0.0,0.0,0.0,-3.162,-1.136,0.651,-1.791,0.0
1,354,0.0,0.0,0.164,0.009,0.153,44.708,44.994,44.999,0.146,0.003,0.0,0.0,0.0,0.0,-2.688,-0.749,0.962,-1.641,0.0
1,355,0.0,0.0,0.123,0.007,0.115,44.562,44.991,44.999,0.108,0.002,0.0,0.0,0.0,0.0,-2.419,-0.53,1.137,-2.239,0.0
1,356,2.79,0.93,0.087,0.005,0.081,44.455,44.989,44.998,0.076,0.002,0.0,0.0,0.0,0.0,-2.249,-0.393,1.246,-2.49,0.017
1,357,2.79,0.96,0.135,0.008,0.126,46.245,44.987,44.998,0.123,0.002,0.0,1.245,0.0,0.0,-1.989,-0.177,1.422,-1.816,0.018
1,358,15.75,12.81,0.126,0.007,0.117,46.715,46.23,44.998,0.115,0.002,0.0,1.715,1.23,0.0,-1.611,0.138,1.682,-0.9,0.326
