year,j_day,NO3_L1,NO3_L2,NO3_L3,NH4_L1,NH4_L2,NH4_L3,ActiveN_L1,ActiveN_L2,ActiveN_L3,StableN_L1,StableN_L2,StableN_L3,FreshN,Nitri_L1,Nitri_L2,Nitri_L3,Volati_L1,Volati_L2,Volati_L3,Denitri_L1,Denitri_L2,Denitri_L3,Tot_Nitri_Vol_L1,Tot_Nitri_Vol_L2,Tot_Nitri_Vol_L3,N_trans_L1,N_trans_L2,N_trans_L3,NO3_runoff,NH4_runoff,NO3_perc_L1,NO3_perc_L2,NO3_perc_L3,NH4_perc_L1,NH4_perc_L2,NH4_perc_L3,active_perc_L1,active_perc_L2,active_perc_L3,NH4_erosion,activeN_erosion,stableN_erosion,freshN_erosion
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha
2010,83,0.5371897163896503,9.38621597488846,12.230638430899855,0.00940510161558355,0.04994650177718588,0.12190305188774153,33.965242923868466,35.86236807086993,35.9037113006902,1763.0810177617445,1763.9904216869245,1763.9928559076554,0.0,0.0,0.0,0.00017460786062146482,1.119678884198871e-06,4.3241118417277146e-09,8.347567539752034e-11,0,0,0,1.119678884198871e-06,4.3241118417277146e-09,0.00017460794409714022,-0.0009883353125781857,-6.737755091844066e-05,-4.7133588532624345e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,84,0.5371897163896503,9.386278699615765,12.230830617822267,0.009691988791680088,0.05026515708334035,0.12213870992150025,33.9659426936812,35.86205421669255,35.903330775307936,1763.0800297793755,1763.9903541561837,1763.9928085879897,0.0,0.0,6.272472730537691e-05,0.000192186922412787,1.3253802457338288e-06,4.884665713619832e-09,9.18984270057113e-11,0,0,0,1.3253802457338288e-06,6.272961197109053e-05,0.00019218701431121402,-0.0009879823690745048,-6.75307407528635e-05,-4.731966581191273e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,85,0.5371897163896503,9.386278699615765,12.230975242917264,0.009921701447376327,0.05058560204326794,0.12236483358423651,33.966699687147035,35.86180142225511,35.903007504153955,1763.0790421779998,1763.9902865021886,1763.9927611103167,0.0,0.0,0.0,0.0001446250949971371,8.95254237379e-07,3.4726240569979376e-09,6.914906302952343e-11,0,0,0,8.95254237379e-07,3.4726240569979376e-09,0.00014462516414620014,-0.0009876013757658347,-6.765399511444003e-05,-4.7477672904180964e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,86,0.5371897163896503,9.386278699615765,12.230975242917264,0.01011385695527179,0.05086551845593441,0.12269706544827605,33.96749407825461,35.86158926050262,35.90272288896198,1763.0780549759475,1763.9902187448602,1763.992713493589,0.0,0.0,0.0,0.0,6.554369697359162e-07,2.66829547900103e-09,5.5637014290109e-11,0,0,0,6.554369697359162e-07,2.66829547900103e-09,5.5637014290109e-11,-0.0009872020524409368,-6.775732846655046e-05,-4.761672770837095e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,87,0.5371897163896503,9.386278699615765,12.230975242917264,0.010299445362769282,0.05113993889267956,0.12302400388469471,33.96829465304759,35.861382695402725,35.90244370359074,1763.0770681762458,1763.9901508869432,1763.9926657404699,0.0,0.0,0.0,0.0,6.365011379242679e-07,2.5802288805458584e-09,5.4030440239505566e-11,0,0,0,6.365011379242679e-07,2.5802288805458584e-09,5.4030440239505566e-11,-0.000986799701619948,-6.785791708063699e-05,-4.7753119204837734e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,88,0.5371897163896503,9.386278699615765,12.230975242917264,0.010475363470643668,0.05140552063165066,0.12334244925857932,33.969104530188424,35.86118506535664,35.90217314344636,1763.0760817834514,1763.9900829328187,1763.9926178551889,0.0,0.0,0.0,0.0,5.97545733816951e-07,2.4314772340178555e-09,5.1403145977510043e-11,0,0,0,5.97545733816951e-07,2.4314772340178555e-09,5.1403145977510043e-11,-0.000986392794439405,-6.795412436561719e-05,-4.788528090362661e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,89,0.5371897163896503,9.386278699615765,12.230975242917264,0.010650823891368965,0.05167356342452735,0.12366323469261427,33.96991443218633,35.8609850715615,35.90190037648318,1763.0750957975722,1763.9900148813292,1763.9925698366658,0.0,0.0,0.0,0.0,6.234605201040123e-07,2.4917586709631788e-09,5.2304559102054e-11,0,0,0,6.234605201040123e-07,2.4917586709631788e-09,5.2304559102054e-11,-0.0009859858791439957,-6.805148949290243e-05,-4.8018523151476986e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,90,0.5371897163896503,9.386341815004165,12.231165842828647,0.010912044038852493,0.05198654852326501,0.1238956413338434,33.97063736956739,35.860677167893115,35.90152557162651,1763.0741101759706,1763.989946679574,1763.9925216348786,0.0,0.0,6.311538839975394e-05,0.00019059991138200156,1.4640729260584507e-06,4.936651390813355e-09,9.120436148124836e-11,0,0,0,1.4640729260584507e-06,6.312032505114475e-05,0.00019060000258636303,-0.0009856216014724215,-6.820175540581431e-05,-4.820178714536951e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,91,0.537204729199302,9.386462605787722,12.23149322557907,0.011271991687463111,0.052384624419097546,0.12412227308176502,33.97124449785481,35.86022671365428,35.901020006124824,1763.073124861869,1763.9898782576702,1763.9924731857252,0.0,1.5012809651678938e-05,0.00012079078355605678,0.00032738275042336817,3.2253560332458955e-06,9.463287505177051e-09,1.567713003613185e-10,0,0,0,1.8238165684924833e-05,0.00012080024684356196,0.00032738290719466854,-0.0009853141017206917,-6.842190383802518e-05,-4.844915343280491e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,92,0.5372374268841255,9.386702431132068,12.232077618080657,0.011781373566355464,0.052873529291607976,0.12427777121070156,33.97168014602898,35.85956670938103,35.9003289026895,1763.0721397711975,1763.9898095128904,1763.9924243982498,0.0,3.2697684823454965e-05,0.00023982534434678724,0.0005843925015867964,7.362933605827743e-06,1.88363170464547e-08,2.8019829570217737e-10,0,0,0,4.006061842928271e-05,0.0002398441806638337,0.000584392781785092,-0.000985090671493522,-6.874477992216044e-05,-4.878747540234145e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,93,0.5373000856798433,9.387056959258349,12.232889718165026,0.012451285250522751,0.05340136748219267,0.12433771625059209,33.971920554962665,35.858753457939024,35.899506047559406,1763.07115480824,1763.9897403701098,1763.9923752078657,0.0,6.265879571782322e-05,0.0003545281262806974,0.000812100084369777,1.1983544062066734e-05,2.7905838484167606e-08,3.8980624543160464e-10,0,0,0,7.464233977988996e-05,0.00035455603211918157,0.0008121004741760224,-0.0009849629576295094,-6.914278070132696e-05,-4.9190383966533774e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,94,0.5373773064840696,9.387478664317834,12.233825008281006,0.013163006770716747,0.053937495763850485,0.12433826382137869,33.97210115192409,35.85786516891513,35.89861983377286,1763.0701699436727,1763.989670792546,1763.9923255835163,0.0,7.722080422622043e-05,0.0004217050594853153,0.0009352901159800089,1.532528143201801e-05,3.3246687907342477e-08,4.492353296442875e-10,0,0,0,9.254608565823844e-05,0.00042173830617322263,0.0009352905652153385,-0.0009848645672775615,-6.957756393901491e-05,-4.962434946118947e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,95,0.5374538647856247,9.387893867357148,12.234740353286904,0.013849467397096391,0.05446790721610673,0.1243486620832339,33.97230713104901,35.85698952780148,35.89774414321712,1763.069185189938,1763.9896007864036,1763.9922755303646,0.0,7.655830155514363e-05,0.0004152030393135478,0.0009153450058990893,1.57556816974881e-05,3.27643970519015e-08,4.3969527873385367e-10,0,0,0,9.231398325263173e-05,0.0004152358037105997,0.000915345445594368,-0.0009847537345526417,-7.000614231246801e-05,-5.005315170310951e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,96,0.5356394649987254,9.388375902941888,12.235773264613398,0.014166845045644989,0.05500004580349867,0.12429931825132144,33.97142042664378,35.856045783623976,35.89681108529947,1763.0144764192642,1763.9895303183002,1763.9922250202912,0.0,9.280289935900389e-05,0.0004820355847398814,0.0010329113264929042,1.9501978321993887e-05,3.8108633804660805e-08,4.965108057881921e-10,0.00031827628345886016,0,0,0.00011230487768099777,0.00048207369337368607,0.00103291182300371,-0.0009846410756750267,-7.046810325888373e-05,-5.051007344289474e-05,0.001588926402799551,0.00040605479558918794,0,0,0,0,0,0,0,0,0,4.0622464793545944e-07,0.0010352019344349566,0.05372412959799265,0.0
2010,97,0.4383021558265763,9.477235226508645,12.236789162324456,0.011477541438750497,0.05782465416488073,0.12425898941017223,33.849987999705185,35.974687759395806,35.8958864787886,1762.8910148375046,1763.98951801397,1763.992174057444,0.0,5.4993648026912174e-05,0.0003426354735481915,0.0010158977110572899,1.9588328371021197e-05,3.781988980971374e-08,4.88354315863342e-10,0.00025568970406729744,0.005071978276631016,0,7.458197639793337e-05,0.00034267329343800116,0.0010158981994116056,-0.00104293749726814,-1.2304330200854567e-05,-5.0962847391720064e-05,0.0035479467462693633,0.0009333417230114954,0.0935886663698393,0,0,0.0023141002684630113,0,0,0.11948285282798729,0,0,9.137175744772227e-07,0.002358877529324149,0.12241864426242496,0.0
2010,98,0.31229055307327136,8.968416122163504,12.862982500271357,0.008613346828394809,0.051810365906966804,0.1340241993948477,33.65628942600066,36.047767139626544,36.01481454604782,1762.8438937422563,1763.9895415362141,1763.9921813984279,0.0,4.865155998008807e-05,0.00014650425463191705,0.0005380212952166563,1.0617769713798936e-05,2.819657673417829e-08,3.6522251655625646e-10,0.00012181585456410097,0.003403327023186383,0.004755515747588212,5.9269329693887e-05,0.00014653245120865122,0.0005380216604391728,-0.0011374258315980388,2.3522244176954246e-05,7.34098407118836e-06,0.0010898876360364703,0.00028389667332326054,0.12484855082268444,0.630410832399273,0,0.0031790501156218416,0.009591497354885537,0,0.1932947364409993,0.11964714253352211,0,2.904317027487467e-07,0.000882951155143217,0.04598366941683789,0.0
2010,99,0.25378185885028365,8.001852458596376,13.036624243285676,0.007534994009516503,0.03906805821763122,0.12695790340062474,33.53076826391263,35.96772724880205,36.101447767612996,1762.8426947922828,1763.9895258194495,1763.992231210428,0.0,2.6728781016893593e-05,0.00011829384864323,0.00020232580576465625,3.929480621339815e-06,1.3950827349095502e-08,2.407382646689946e-10,0,0.001676646079731402,0.0029452491823280308,3.065826163823341e-05,0.0001183077994705791,0.0002023260465029209,-0.001198949973592437,-1.5716764663823143e-05,4.981200002610422e-05,0.0,0.0,0.05853542300400461,1.0235407343400444,0.8471560679491617,0.00160859271950606,0.014748487506618961,0.02203342592915775,0.12615921389936408,0.20569892659127587,0.11859492455125055,0,0,0,0.0
2010,100,0.2538007281220659,7.402910335016181,12.145851815369577,0.008016995502365943,0.03225181246331788,0.09833639320946332,33.531463075441366,35.83258276515377,36.029580693254616,1762.8414961949293,1763.989443849581,1763.9922457897994,0.0,1.886927178225934e-05,0.00011825044317325634,0.0002777270750924107,2.915060284697225e-06,9.141924955961223e-09,2.0258138617108938e-10,0,0,0.0024375710575579397,2.1784332066956567e-05,0.0001182595850982123,0.0002777272776737969,-0.00119859735365985,-8.196986850471604e-05,1.4579371482507215e-05,0.0,0.0,0,0.5990603740233676,1.487672957957002,0,0.007289854520018823,0.036139466407702305,0,0.1346345851659836,0.20598125117868324,0,0,0,0.0
2010,101,0.25382766991769407,7.4030400544623935,11.237308550197318,0.008569471507659738,0.03280451962078191,0.08030198004534127,33.532077580501806,35.831982591783714,35.89411883584483,1762.8402979108225,1763.9893615863034,1763.9921939601745,0.0,2.694179562819496e-05,0.00012971944621254178,0.00041585697037012565,4.36124535106108e-06,1.0043899725629465e-08,1.9885757528137014e-10,0,0,0,3.130304097925604e-05,0.0001297294901122674,0.0004158571692277009,-0.0011982841067156983,-8.226327752777934e-05,-5.182962485020653e-05,0.0,0.0,0,0,0.908959122142629,0,0,0.01831957085087881,0,0,0.1348126721786571,0,0,0,0.0
2010,102,0.2538629537722623,7.403203025609601,11.237714129600286,0.009174549199079441,0.0334001504496193,0.0806626476441893,33.53262922777653,35.831306571036095,35.893404767820115,1762.8390999091441,1763.9892789924363,1763.9921417810033,0.0,3.528385456823277e-05,0.00016297114720781848,0.0004055794029694784,5.992857606045747e-06,1.2638619309541678e-08,1.9405853373047123e-10,0,0,0,4.1276712174278516e-05,0.00016298378582712801,0.00040557959702801214,-0.0011980016783201019,-8.259386705020235e-05,-5.2179171163759296e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,103,0.2539193894820338,7.403425006302259,11.238235694640268,0.009899630600223655,0.034055943258359,0.08100835939273533,33.53303647000353,35.830511762976144,35.89259006882914,1762.8379021190983,1763.9891960097486,1763.9920892029559,0.0,5.643570977150424e-05,0.0002219806926576063,0.0005215650399810505,9.030708001712069e-06,1.7246130260164862e-08,2.49771748917752e-10,0,0,0,6.546641777321632e-05,0.00022199793878786646,0.0005215652897527993,-0.001197790045912209,-8.298268758296673e-05,-5.2578047326942404e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,104,0.25399819032599125,7.403717671309259,11.238887674990806,0.01070750210452444,0.0347618743121678,0.08132433373138738,33.53333426036136,35.829596574652385,35.89167513988369,1762.836704487025,1763.9891125792292,1763.9920361768995,0.0,7.88008439574609e-05,0.00029266500700088214,0.0006519803505382388,1.3169367240813348e-05,2.2782423852243627e-08,3.125253322338166e-10,0,0,0,9.197021119827424e-05,0.0002926877894247344,0.000651980663063571,-0.0011976320733298486,-8.343051947236064e-05,-5.302605625411843e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,105,0.2541480061904456,7.40423481674758,11.239937044579898,0.011726193285530252,0.03556065092385339,0.08150205680189501,33.533336436996436,35.82836464577516,35.89050164753858,1762.835506868001,1763.9890285456033,1763.9919825760808,0.0,0.00014981586445435665,0.0005171454383212563,0.0010493695890916252,2.693534352458219e-05,4.045305867794624e-08,5.043861389621123e-10,0,0,0,0.00017675120797893884,0.0005171858913799344,0.0010493700934777641,-0.0011976190240637857,-8.403362583912441e-05,-5.360081887634124e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,106,0.25441058407316147,7.405003069423465,11.241389959335471,0.012934667804776211,0.03638082177617093,0.08149320591483533,33.53301773833104,35.82686093182816,35.88911186457992,1762.83430910472,1763.9889437756372,1763.9919282944707,0.0,0.00026257788271589544,0.0007682526758845872,0.0014529147555722018,4.540954434226572e-05,6.038494252629239e-08,7.002564184408923e-10,0,0,0,0.00030798742705816115,0.0007683130608271135,0.0014529154558286202,-0.0011977632809054444,-8.47699661436468e-05,-5.428161010559962e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,107,0.2546396109101587,7.405667246509973,11.242645513934994,0.014010725578576182,0.03717551900592336,0.0815792557634112,33.532869106301256,35.82548744779221,35.88782517138309,1762.8331112805572,1763.988858333182,1763.9918733826148,0.0,0.00022902683699720357,0.0006641770865077958,0.001255554599522997,4.137158178570824e-05,5.2174819770226164e-08,6.045064178348928e-10,0,0,0,0.0002703984187829118,0.000664229261327566,0.0012555552040294149,-0.0011978241627993568,-8.544245514120576e-05,-5.491185577632223e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,108,0.2548017112594597,7.406151621179183,11.243584733497672,0.014904384372704665,0.03792193661253147,0.08179859469494227,33.53298064650543,35.824342620365954,35.88672206453122,1762.83191352306,1763.9887723303411,1763.9918179305212,0.0,0.00016210034930102578,0.0004843746692108948,0.0009392195626787312,3.0458149591492526e-05,3.799118436232441e-08,4.513939377371018e-10,0,0,0,0.00019255849889251832,0.0004844126603952571,0.000939220014072669,-0.0011977574971915375,-8.600284074446791e-05,-5.545209373177841e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,109,0.25493792935503823,7.406566717059004,11.244395375186098,0.015706277832179087,0.038634323723830744,0.08206237995582122,33.53321361427687,35.82330161714035,35.88570358802964,1762.8307158917564,1763.9886858180191,1763.991761979684,0.0,0.00013621809557849,0.0004150958798208512,0.0008106416884271625,2.6551977084477147e-05,3.255642245576503e-08,3.893497077496547e-10,0,0,0,0.00016277007266296713,0.00041512843624330695,0.0008106420777768702,-0.0011976313035736872,-8.651232194239129e-05,-5.5950837080856675e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,110,0.25505478443098273,7.406930272188372,11.245109617173764,0.016435778776664894,0.03931572789969879,0.08235470253735884,33.53354117912921,35.822343610426216,35.88475343919602,1762.8295184330204,1763.9885988369092,1763.9917055636056,0.0,0.00011685507594447893,0.00036355512936867484,0.0007142419876662023,2.3537863154757533e-05,2.851871697486337e-08,3.428939807956873e-10,0,0,0,0.00014039293909923645,0.0003635836480856497,0.0007142423305601831,-0.001197458735924854,-8.698110981515584e-05,-5.641607846924217e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,111,0.25517654690031866,7.4073119201910265,11.245846425216186,0.017156509964821844,0.03999545703096308,0.08263845573974826,33.533870404275824,35.82136966102293,35.88378976554298,1762.8283211476644,1763.9885113792004,1763.99164867566,0.0,0.0001217624693359342,0.0003816480026537552,0.0007368080424213259,2.5566551950377705e-05,2.997811557352442e-08,3.5384070289302894e-10,0,0,0,0.0001473290212863119,0.00038167798076932873,0.0007368083962620288,-0.0011972853560595195,-8.745770874514165e-05,-5.68879456133459e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,112,0.2552930046677311,7.407683378889067,11.246558683014609,0.01784542267527201,0.0406620372150244,0.08292777897288273,33.53423673141565,35.82041951556967,35.88284553444588,1762.8271240538754,1763.9884234565673,1763.9915913253833,0.0,0.00011645776741244907,0.00037145869804094386,0.0007122577984228039,2.5396171346654617e-05,2.9204412211506337e-08,3.420583042199163e-10,0,0,0,0.00014185393875910368,0.0003714879024531554,0.0007122581404811081,-0.0011970937890396023,-8.792263325316299e-05,-5.735027651361179e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,113,0.25540791242042643,7.408056093799138,11.247265995645277,0.018513524050139903,0.041320497759919236,0.08321677300244867,33.53462456139294,35.819476694741006,35.88190703723772,1762.825927162193,1763.988335072605,1763.9915335155915,0.0,0.0001149077526953454,0.00037271491007150054,0.0007073126306681978,2.6052577534746037e-05,2.933598480224737e-08,3.397348048016431e-10,0,0,0,0.00014096033023009143,0.0003727442460563028,0.0007073129704030026,-0.001196891682380583,-8.83839622840992e-05,-5.780979180533678e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,114,0.25560672133469603,7.408496556084283,11.248075403722812,0.01932865581541292,0.041992436128350616,0.08347159442165153,33.53477523467164,35.81845314421252,35.880901109711445,1762.8247303563514,1763.9882461877414,1763.991475213232,0.0,0.00019880891426957782,0.00044046228514437873,0.0008094080775351804,3.2191883251244845e-05,3.4738556505792915e-08,3.890900897065738e-10,0,0,0,0.0002310007975208227,0.00044049702370088455,0.0008094084666252701,-0.001196805841495159,-8.888486364510073e-05,-5.8302359553488266e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,115,0.25548539808540244,7.40894992523033,11.248896114916041,0.01999969499581344,0.042658588253569316,0.08372087929171575,33.53485748684247,35.81742297616543,35.879889910760205,1762.815302028537,1763.9881567987372,1763.9914164157253,0.0,0.00017415478051176724,0.00045336914604725514,0.0008207111932296248,3.4155552695353684e-05,3.5779986837941176e-08,3.9458334847164835e-10,0.00019061623469257167,0,0,0.00020831033320712093,0.0004534049260340931,0.0008207115878129733,-0.0011966711873262195,-8.938900416839488e-05,-5.879750663807272e-05,0.00010486179511275303,7.83871640793441e-05,0,0,0,0,0,0,0,0,0,8.891800738181814e-08,0.00015659342080513126,0.008231656627326342,0.0
2010,116,0.21645674541372859,7.444193118715086,11.249605373526935,0.01775563795234459,0.046284312784187556,0.08400446394463114,33.43253755741884,35.91912230565918,35.878956321756846,1762.8140552079778,1763.9881172677287,1763.9913571611241,0.0,0.00020115849292508392,0.0002951408507381847,0.0007092586108929823,2.895411454148906e-05,3.055216429978139e-08,3.408064671489719e-10,0.00013225158484179587,0.004149506945739872,0,0.00023011260746657296,0.0002951714029024845,0.0007092589516994494,-0.001246820559224159,-3.9531008408496296e-05,-5.925460125101381e-05,0.0,0.0,0.03909755957975713,0,0,0.0030230076842484455,0,0,0.10255768673460419,0,0,0,0,0,0.0
2010,117,0.21582691271586463,7.012129437867437,11.67268876649095,0.018512598326168195,0.04036653891602193,0.09092198612032809,33.4302094480578,35.81715921820384,35.9815600713373,1762.81280725856,1763.9880277507095,1763.9913482076004,0.0,0.00019081923966688758,0.00047231555032061374,0.0005849533892188782,2.903318841005767e-05,3.6774575543405924e-08,3.7311112708756245e-10,0,0.00433631100994706,0.006521897750756727,0.00021985242807694526,0.0004723523248961571,0.0005849537623300053,-0.0012479494177461516,-8.951701909676332e-05,-8.953523882667015e-06,0.0,0.0,0.0008206519375308308,0.4290203373255529,0,6.642482406685939e-05,0.006600116184982545,0,0.0025328211528213946,0.10349715580961,0,0,0,0,0.0
2010,118,0.21596981338457027,7.004055062387771,11.011082901829962,0.019230159952465613,0.04088733314385151,0.07842878875528562,33.4305738885206,35.81414027295714,35.88023462576386,1762.8115595002912,1763.9879367545777,1763.9912895803575,0.0,0.00014290066870565352,0.00032434175990398936,0.0006816681294538192,2.2855510963532984e-05,2.513985654079231e-08,3.278637973832594e-10,0,0,0.004994580402693411,0.00016575617966918651,0.00032436689976053017,0.0006816684573176166,-0.0012477582687621998,-9.099613186270745e-05,-5.8627242800682784e-05,0.0,0.0,0,0.008398717239570874,0.6656916696273194,0,0.00011989486526095472,0.012865227756893024,0,0.002144885385714226,0.10259515421804186,0,0,0,0.0
2010,119,0.21610096589535266,7.0043637189099766,10.998981858300766,0.019906963194651336,0.04151393226212271,0.07855605999956738,33.43099135079175,35.81329640228972,35.87732062283532,1762.8103119591628,1763.987845345657,1763.9912295251397,0.0,0.0001311525107823964,0.0003086565222060571,0.0005601902518629747,2.2123104145467808e-05,2.3947731925676986e-08,2.6827740807774503e-10,0,0,0,0.00015327561492786422,0.00030868046993798277,0.0005601905201403828,-0.0012475411282678033,-9.140892079500191e-05,-6.0055217670928875e-05,0.0,0.0,0,0,0.012661233781058693,0,0,0.0002238341086371232,0,0,0.0020627622731556722,0,0,0,0.0
2010,120,0.21636614161667106,7.004951648001836,10.999946642843897,0.020756963545173517,0.04220910940181607,0.07878775900188628,33.43107623217001,35.8121052421884,35.87618475029376,1762.8090644721283,1763.9877533536962,1763.9911689136725,0.0,0.0002651757213183991,0.0005879290918597457,0.0009647845431298467,4.742958437827357e-05,4.583060919999136e-08,4.6334134195489496e-10,0,0,0,0.00031260530569667265,0.0005879749224689457,0.0009647850064711885,-0.0012474870344752185,-9.19919608450664e-05,-6.061146722639479e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,121,0.21485154555784322,7.006035618996655,11.001569340439751,0.020272823387859396,0.04285796272235524,0.07871770688883407,33.42882144519556,35.81046512784201,35.87469344598633,1762.6897732334,1763.9876605586057,1763.9911075717143,0.0,0.00032569925459668676,0.0010839709948178794,0.0016226975958548151,9.816802731465543e-05,8.51215276815192e-08,7.827899007058672e-10,0.0004308678733996576,0,0,0.0004238672819113422,0.001084056116345561,0.0016226983786447157,-0.0012473989236500029,-9.27950904887166e-05,-6.134195816292276e-05,0.0014094274400248553,0.0013225243598873533,0,0,0,0,0,0,0,0,0,1.2730141622152407e-06,0.00223866139945504,0.11804383980452696,0.0
2010,122,0.15980098312800228,7.048344716627724,11.003570589179438,0.016358685332947112,0.04854592048935791,0.07844354231972554,33.254864328922785,35.982333869760794,35.87302851840669,1762.688440566182,1763.9876520214132,1763.9910454141555,0.0,0.0008367157622714139,0.0006902439326402139,0.0020012487396871845,0.00012868796478380354,1.1139292730945832e-07,9.679636789821616e-10,0,0.01426842449368202,0,0.0009654037270552174,0.0006903553255675233,0.0020012497076508638,-0.0013326672180987045,-8.537192627657079e-06,-6.21575589017266e-05,0.0,0.0,0.055887278192112345,0,0,0.005002771718548754,0,0,0.17323574610018583,0,0,0,0,0,0.0
2010,123,0.16055823365086577,6.326057774724616,11.707996563741794,0.017654834604536457,0.03681440030152865,0.09060229835061398,33.254018029033325,35.79549183584219,36.0565058284947,1762.6871074974067,1763.9875518868266,1763.9910732051749,0.0,0.0007572505228634975,0.001893410418864489,0.0011162708524850558,0.0001259688701418563,1.4917245491534521e-07,1.1109072598519726e-09,0,0,0.020870648612101972,0.0008832193930053538,0.0018935595913194042,0.0011162719633923156,-0.0013330687751353049,-0.00010013458659889012,2.7791019420365048e-05,0.0,0.0,0,0.7241803523219728,0,0,0.011979993633898041,0,0,0.18480013546780757,0,0,0,0,0.0
2010,124,0.16129219520549257,6.327391855896147,10.509551346598453,0.01885767524454002,0.0375433493245961,0.06732065243741508,33.25328928400634,35.79352979600188,35.869892226785716,1762.6857740847088,1763.987450791371,1763.9910095104235,0.0,0.0007339615546267869,0.0013340811715317473,0.002484580222511445,0.00012535553038620504,1.051013161955842e-07,1.2022114779231684e-09,0,0,0,0.0008593170850129919,0.001334186272847943,0.002484581424722923,-0.001333412698032994,-0.00010109545560058906,-6.369475135491258e-05,0.0,0.0,0,0,1.2009297973658517,0,0,0.02259155508454367,0,0,0.18488280586426936,0,0,0,0.0
2010,125,0.16244329665522067,6.329202949767076,10.511933546784578,0.020036064030905604,0.03811979447374245,0.06698097031178103,33.25210852604148,35.79124432803582,35.8679143713059,1762.6844401064964,1763.9873485764986,1763.9909448466851,0.0,0.0011511014497281073,0.0018110938709291488,0.00238220018612451,0.00018524594117587517,1.4381844073657814e-07,1.1577219280646434e-09,0,0,0,0.0013363473909039825,0.0018112376893698854,0.002382201343846438,-0.001333978212410841,-0.00010221487246366224,-6.466373839615927e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,126,0.16341335343511704,6.330779729101529,10.514008899761873,0.021131196059409364,0.038749773462805136,0.06681461653550583,33.25121252218246,35.789140689911065,35.86607093791496,1762.683105702373,1763.9872453313608,1763.9908792798685,0.0,0.0009700567798963786,0.0015767793344526096,0.002075352977295741,0.00016521917383255282,1.249390692494254e-07,1.0065477799688784e-09,0,0,0,0.0011352759537289314,0.001576904273521859,0.002075353983843521,-0.0013344041232159318,-0.00010324513782609985,-6.556681662866823e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,127,0.16422274667374634,6.332126528355257,10.515790143989685,0.022156249602065345,0.039422254111874264,0.06680208804079198,33.25057000244149,35.78722548656808,35.86436862202409,1762.6817709966115,1763.9871411483462,1763.9908128791642,0.0,0.0008093932386292958,0.00134679925372771,0.0017812442278117874,0.00014277872133523374,1.0645475416768921e-07,8.621290590239889e-10,0,0,0,0.0009521719599645296,0.0013469057084818776,0.0017812450899408465,-0.0013347057616506072,-0.00010418301457238613,-6.640070435201552e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
