year,j_day,num_animals_in_pen,average_growth,average_milk,average_p_animal,average_p_req
,,,kg,kg,g,g
2010,255,653,0.09676421903029642,0.0,-4593.6540753855015,12.080144761697115
2010,256,653,0.09676421903029642,0.0,-4606.867962973002,13.614390676471336
2010,257,660,0.023207972167914613,0.0,-4379.9857760274235,13.63737518332564
2010,258,660,0.023207972167914613,0.0,-4393.031089219828,13.489385893304767
2010,259,660,0.023207972167914613,0.0,-4449.8592462061815,13.511809662013388
2010,260,660,0.023207972167914613,0.0,-4551.2668604849,13.558795178454258
2010,261,660,0.023207972167914613,0.0,-4651.014021707204,12.835830898902675
2010,262,660,0.023207972167914613,0.0,-4745.73352887385,12.921486231254697
2010,263,660,0.023207972167914613,0.0,-4759.04174380738,13.674710211701061
2010,264,671,0.09330762796086958,0.0,-4450.558801968387,13.700281575488019
2010,265,671,0.09330762796086958,0.0,-4549.182427103886,12.714714866077589
2010,266,671,0.09330762796086958,0.0,-4639.588109401175,12.702803078257377
2010,267,671,0.09330762796086958,0.0,-4693.78880391804,12.77235101373737
2010,268,671,0.09330762796086958,0.0,-4706.956137677876,13.541182645278653
2010,269,671,0.09330762796086958,0.0,-4762.119578299046,12.77777428873743
2010,270,671,0.09330762796086958,0.0,-4819.563346810366,13.587706595140139
2010,271,676,0.0856809473020248,0.0,-4317.23159011558,13.612543202112029
2010,272,676,0.0856809473020248,0.0,-4410.639265518929,12.525761309463503
2010,273,676,0.0856809473020248,0.0,-4508.492931415167,13.333752404118247
2010,274,676,0.0856809473020248,0.0,-4607.951099275547,12.659341226807399
2010,275,676,0.0856809473020248,0.0,-4621.031479651074,13.407321494224703
2010,276,676,0.0856809473020248,0.0,-4675.605270911603,13.447794122391905
2010,277,676,0.0856809473020248,0.0,-4688.7545608073,13.474938316459957
2010,278,681,-0.02469555951960866,0.0,-4191.37900706902,12.79541285916903
2010,279,681,-0.02469555951960866,0.0,-4284.996033863477,13.175529979788408
2010,280,681,-0.02469555951960866,0.0,-4336.3336011691845,13.207180320995029
2010,281,681,-0.02469555951960866,0.0,-4349.231114333139,13.227725904748315
2010,282,681,-0.02469555951960866,0.0,-4446.885442366041,13.277472806321253
2010,283,681,-0.02469555951960866,0.0,-4502.724163007541,12.589284124209216
2010,284,681,-0.02469555951960866,0.0,-4515.7524356558515,13.329920445009593
2010,285,689,0.07180898991518964,0.0,-4108.6274988936575,13.344994146358786
2010,286,689,0.07180898991518964,0.0,-4161.649580552629,13.076649491162051
2010,287,689,0.07180898991518964,0.0,-4260.849724898815,12.285972018432856
2010,288,689,0.07180898991518964,0.0,-4273.6696473658085,13.094493528884094
2010,289,689,0.07180898991518964,0.0,-4331.035303798906,13.130693024521412
2010,290,689,0.07180898991518964,0.0,-4433.012434497116,13.179890943826981
2010,291,689,0.07180898991518964,0.0,-4445.965277749218,13.21099129526225
2010,292,690,0.0644877155005029,0.0,-3989.276383099715,13.245513368896761
2010,293,690,0.0644877155005029,0.0,-4001.91538868675,12.907952953666374
2010,294,690,0.0644877155005029,0.0,-4014.555480470787,12.910797218583006
2010,295,690,0.0644877155005029,0.0,-4027.1966381835878,12.913578840314024
2010,296,690,0.0644877155005029,0.0,-4083.246524013343,12.168434922351986
2010,297,690,0.0644877155005029,0.0,-4095.918646333889,12.928041917326455
2010,298,690,0.0644877155005029,0.0,-4153.581403394022,12.233419811062076
2010,299,701,0.06280966783568784,0.0,-3944.016178139147,12.949992165461415
2010,300,701,0.06280966783568784,0.0,-4001.817408017059,12.864725906258844
2010,301,701,0.06280966783568784,0.0,-4097.4876305448115,12.155928249365404
2010,302,701,0.06280966783568784,0.0,-4285.72123713485,12.979120678797255
2010,303,701,0.06280966783568784,0.0,-4298.537245144261,12.997908547081547
2010,304,701,0.06280966783568784,0.0,-4355.269011976988,12.302459921476146
2010,305,701,0.06280966783568784,0.0,-4368.1583038951385,13.054585784239121
2010,306,709,0.0496887655578377,0.0,-3637.4041257650324,13.102999380925912
2010,307,709,0.0496887655578377,0.0,-3649.8367787549555,12.604836188129724
2010,308,709,0.0496887655578377,0.0,-3927.427013555626,11.963236941422094
2010,309,709,0.0496887655578377,0.0,-3981.499886021865,12.745891519507675
2010,310,709,0.0496887655578377,0.0,-3994.1641334706965,12.77485272433162
2010,311,709,0.0496887655578377,0.0,-4006.8511160659737,12.798579741695715
2010,312,709,0.0496887655578377,0.0,-4019.55915298382,12.820597675170752
2010,313,713,0.038016484277682776,0.0,-3426.216400087523,12.12978468681408
2010,314,713,0.038016484277682776,0.0,-3438.5164879565227,12.41305396778987
2010,315,713,0.038016484277682776,0.0,-3450.816986097693,12.41404782771196
2010,316,713,0.038016484277682776,0.0,-3463.117885104626,12.415013248251865
2010,317,713,0.038016484277682776,0.0,-3520.476114750952,11.737063830540528
2010,318,713,0.038016484277682776,0.0,-3622.7518853761553,12.459708582163112
2010,319,713,0.038016484277682776,0.0,-3676.606077921429,12.491492202595067
2010,320,715,0.029714229451625336,0.0,-3281.1265769119327,12.540382469066815
2010,321,715,0.029714229451625336,0.0,-3293.3457578651874,12.290666553363344
2010,322,715,0.029714229451625336,0.0,-3352.1587675231863,12.308643540706564
2010,323,715,0.029714229451625336,0.0,-3364.4083247458534,12.31453406499046
2010,324,715,0.029714229451625336,0.0,-3376.6608493431895,12.317809487513744
2010,325,715,0.029714229451625336,0.0,-3388.916086017876,12.32082049283587
2010,326,715,0.029714229451625336,0.0,-3401.1766585395962,12.326445872323127
2010,327,720,0.029518761145247648,0.0,-3346.695785911518,12.328058119967517
2010,328,720,0.029518761145247648,0.0,-3358.906646958592,12.28126382031224
2010,329,720,0.029518761145247648,0.0,-3371.1177617986777,12.281842406292244
2010,330,720,0.029518761145247648,0.0,-3430.7453819383686,12.297752960499468
2010,331,720,0.029518761145247648,0.0,-3485.786615115161,12.32068386357677
2010,332,720,0.029518761145247648,0.0,-3498.0628467645993,12.333026666563125
2010,333,720,0.029518761145247648,0.0,-3510.34394060342,12.338146300620666
2010,334,723,0.026615486100570115,0.0,-3354.2141302184345,12.356679765024277
2010,335,723,0.026615486100570115,0.0,-3366.3849761679326,12.231383363661891
2010,336,723,0.026615486100570115,0.0,-3378.5560681117026,12.231956319985043
2010,337,723,0.026615486100570115,0.0,-3390.7274033576346,12.23252088938976
2010,338,723,0.026615486100570115,0.0,-3402.8989791088134,12.233076758016855
2010,339,723,0.026615486100570115,0.0,-3415.0707924635667,12.233623612250694
2010,340,723,0.026615486100570115,0.0,-3427.242839526072,12.23416024941319
2010,341,735,0.027536100486995823,0.0,-3425.6572250694207,12.234688136108154
2010,342,735,0.027536100486995823,0.0,-3437.8217544683885,12.230724430948367
2010,343,735,0.027536100486995823,0.0,-3496.9919106435664,12.247895227857608
2010,344,735,0.027536100486995823,0.0,-3555.3556554112724,12.269361085081437
2010,345,735,0.027536100486995823,0.0,-3567.5826149485238,12.27946839103296
2010,346,735,0.027536100486995823,0.0,-3579.8170828510106,12.287302754233693
2010,347,735,0.027536100486995823,0.0,-3592.054243795833,12.290318718234635
2010,348,742,0.02578460712511181,0.0,-3448.198588979331,12.297078793902537
2010,349,742,0.02578460712511181,0.0,-3507.7798742948307,12.201991678751144
2010,350,742,0.02578460712511181,0.0,-3519.937382898948,12.20820686370961
2010,351,742,0.02578460712511181,0.0,-3532.0988526584624,12.212526682465553
2010,352,742,0.02578460712511181,0.0,-3544.262361979948,12.214923160045158
2010,353,742,0.02578460712511181,0.0,-3556.4283234636455,12.217730317228275
2010,354,742,0.02578460712511181,0.0,-3568.597880625235,12.221678894523986
2010,355,749,0.024360574503265557,0.0,-3461.4925669672784,12.224488061930073
2010,356,749,0.024360574503265557,0.0,-3473.5958997553503,12.155793000070169
2010,357,749,0.024360574503265557,0.0,-3485.699479430227,12.156382202080414
2010,358,749,0.024360574503265557,0.0,-3497.7997730707702,12.146456467213133
2010,359,749,0.024360574503265557,0.0,-3509.9002825067128,12.146952552514348
2010,360,749,0.024360574503265557,0.0,-3522.001005555017,12.147443043550513
2010,361,749,0.024360574503265557,0.0,-3534.101941151154,12.14792887478885
2010,362,757,0.025390471350483196,0.0,-3550.485843093977,12.148409162619634
2010,363,757,0.025390471350483196,0.0,-3562.596325695318,12.162016166099384
2010,364,757,0.025390471350483196,0.0,-3574.707048375698,12.162578859703267
2010,365,757,0.025390471350483196,0.0,-3634.090692376179,12.178935681915712
2011,1,757,0.025390471350483196,0.0,-3646.230713788033,12.185571396540439
2011,2,757,0.025390471350483196,0.0,-3658.3735019493674,12.18862253009924
2011,3,757,0.025390471350483196,0.0,-3670.520114360234,12.192728042724267
2011,4,760,0.02439309021608727,0.0,-3581.681153511249,12.194973193476224
2011,5,760,0.02439309021608727,0.0,-3593.7757181942247,12.141098663357557
2011,6,760,0.02439309021608727,0.0,-3605.870493133499,12.141578652034019
2011,7,760,0.02439309021608727,0.0,-3617.965476003385,12.14205247262744
2011,8,760,0.02439309021608727,0.0,-3630.0606648166204,12.142520277328845
2011,9,760,0.02439309021608727,0.0,-3642.1560582135876,12.142982506679171
2011,10,760,0.02439309021608727,0.0,-3654.251654115307,12.143438253473327
2011,11,763,0.02463948850922258,0.0,-3651.9319277631967,12.143887234581394
2011,12,763,0.02463948850922258,0.0,-3664.0286888013484,12.144977482225398
2011,13,763,0.02463948850922258,0.0,-3676.1256447691107,12.1454103709793
2011,14,763,0.02463948850922258,0.0,-3688.2227932173637,12.145835670881604
2011,15,763,0.02463948850922258,0.0,-3700.3201316021227,12.14625309810854
2011,16,763,0.02463948850922258,0.0,-3712.4176564752065,12.146661559566148
2011,17,763,0.02463948850922258,0.0,-3724.5153659123384,12.147062390425411
2011,18,765,0.02492844543437937,0.0,-3726.8443332108145,12.147453262434798
2011,19,765,0.02492844543437937,0.0,-3738.941227708155,12.146577509554552
2011,20,765,0.02492844543437937,0.0,-3751.0382967620594,12.146949567876122
2011,21,765,0.02492844543437937,0.0,-3763.135538050869,12.147312864873376
2011,22,765,0.02492844543437937,0.0,-3775.2329483794565,12.147666341952247
2011,23,765,0.02492844543437937,0.0,-3835.7905838723354,12.164494186530447
2011,24,765,0.02492844543437937,0.0,-3847.9165414925365,12.169560927147229
2011,25,766,0.02378572510871957,0.0,-3765.205492940226,12.174854475071895
2011,26,766,0.02378572510871957,0.0,-3777.2883257108324,12.126682870775532
2011,27,766,0.02378572510871957,0.0,-3789.371301488673,12.126966408437461
2011,28,766,0.02378572510871957,0.0,-3801.454417526825,12.127241520213428
2011,29,766,0.02378572510871957,0.0,-3813.5376710051173,12.127507987035905
2011,30,766,0.02378572510871957,0.0,-3825.621059030818,12.127765591758067
2011,31,766,0.02378572510871957,0.0,-3837.704578639336,12.128014119344382
2011,32,767,0.0240502296786676,0.0,-3844.7689445609,12.128253357062087
2011,33,767,0.0240502296786676,0.0,-3856.853327557294,12.12905895528218
2011,34,767,0.0240502296786676,0.0,-3868.937832660189,12.129278698366543
2011,35,767,0.0240502296786676,0.0,-3930.053731815255,11.424383481974788
2011,36,767,0.0240502296786676,0.0,-3942.1634089367676,12.136921726635991
2011,37,767,0.0240502296786676,0.0,-3954.277687055125,12.141940050095792
2011,38,767,0.0240502296786676,0.0,-3966.393972416154,12.144352891335773
2011,39,769,0.022698675075339916,0.0,-3877.7879740125886,12.147162669280943
2011,40,769,0.022698675075339916,0.0,-3939.913948983453,12.125676292987682
2011,41,769,0.022698675075339916,0.0,-3952.0141687919295,12.13145738196267
2011,42,769,0.022698675075339916,0.0,-4013.8509352672495,12.150635877333475
2011,43,769,0.022698675075339916,0.0,-4025.9864454500216,12.1599188029623
2011,44,769,0.022698675075339916,0.0,-4038.127697754511,12.165693524394017
2011,45,769,0.022698675075339916,0.0,-4050.2726512232957,12.1694257463296
2011,46,773,0.019823614234820326,0.0,-3856.3832666221583,12.174866950883589
2011,47,773,0.019823614234820326,0.0,-3868.4262575982243,12.067449683352779
2011,48,773,0.019823614234820326,0.0,-3880.4693215437755,12.067548728203768
2011,49,773,0.019823614234820326,0.0,-3892.5124576419794,12.067645277407626
2011,50,773,0.019823614234820326,0.0,-3904.555665058483,12.067739278379978
2011,51,773,0.019823614234820326,0.0,-3916.59894165687,12.067829394619615
2011,52,773,0.019823614234820326,0.0,-3928.642287853192,12.067918144670474
2011,53,784,0.019620808930414457,0.0,-3885.395478953839,12.068003514306909
2011,54,784,0.019620808930414457,0.0,-3897.4314004856647,12.060419207173112
2011,55,784,0.019620808930414457,0.0,-3959.710516522476,12.075212548066899
2011,56,784,0.019620808930414457,0.0,-3971.7726038719184,12.079767137037667
2011,57,784,0.019620808930414457,0.0,-3983.8384612537925,12.083537169477383
2011,58,784,0.019620808930414457,0.0,-3995.908559045667,12.087777579469774
2011,59,784,0.019620808930414457,0.0,-4007.9796689430004,12.088789684935461
2011,60,789,0.01805396179656861,0.0,-3903.1927067229135,12.090521672056903
2011,61,789,0.01805396179656861,0.0,-3915.2136759550276,12.038631883114354
2011,62,789,0.01805396179656861,0.0,-3927.2346995665475,12.038686262517356
2011,63,789,0.01805396179656861,0.0,-3939.255777557461,12.038740641920356
2011,64,789,0.01805396179656861,0.0,-3951.27690992779,12.038795021323358
2011,65,789,0.01805396179656861,0.0,-3963.2980959709275,12.038848694137688
2011,66,789,0.01805396179656861,0.0,-3975.3193363934643,12.03890307354069
2011,67,792,0.017985575577642215,0.0,-3972.2370686615395,12.0389567711837
2011,68,792,0.017985575577642215,0.0,-3984.2572666937785,12.037859536644106
2011,69,792,0.017985575577642215,0.0,-3996.2775188994415,12.03791371006452
2011,70,792,0.017985575577642215,0.0,-4008.297825278527,12.037967883484935
2011,71,792,0.017985575577642215,0.0,-4020.3181858310345,12.038022056905351
2011,72,792,0.017985575577642215,0.0,-4032.3386005569637,12.038076230325762
2011,73,792,0.017985575577642215,0.0,-4044.35906945631,12.038130403746178
2011,74,801,0.017783490458792302,0.0,-4010.802297173761,12.038184577166593
2011,75,801,0.017783490458792302,0.0,-4022.8201178868717,12.035478741316624
2011,76,801,0.017783490458792302,0.0,-4034.837992164718,12.035532306046923
2011,77,801,0.017783490458792302,0.0,-4046.855920007298,12.03558587077722
2011,78,801,0.017783490458792302,0.0,-4058.8739009045116,12.035638925415194
2011,79,801,0.017783490458792302,0.0,-4070.891935366456,12.035692490145493
2011,80,801,0.017783490458792302,0.0,-4082.910023393132,12.035746054875792
2011,81,809,0.017607633940040338,0.0,-4054.4344467630435,12.035799619606088
2011,82,809,0.017607633940040338,0.0,-4066.445925597141,12.029127775294954
2011,83,809,0.017607633940040338,0.0,-4078.4574574662797,12.029180810336943
2011,84,809,0.017607633940040338,0.0,-4090.4690423704556,12.029233845378933
2011,85,809,0.017607633940040338,0.0,-4102.480680309679,12.02928688042092
2011,86,809,0.017607633940040338,0.0,-4114.492371283936,12.029339915462907
2011,87,809,0.017607633940040338,0.0,-4126.504115293244,12.029392950504898
2011,88,815,0.017478007187107528,0.0,-4108.0483193451855,12.029445985546884
2011,89,815,0.017478007187107528,0.0,-4120.0535443943745,12.022865108796918
2011,90,815,0.017478007187107528,0.0,-4132.05882208818,12.02291775339688
2011,91,815,0.017478007187107528,0.0,-4144.064152426573,12.022970397996842
2011,92,815,0.017478007187107528,0.0,-4156.069535409569,12.023023042596801
2011,93,815,0.017478007187107528,0.0,-4168.0749710371665,12.023075687196762
2011,94,815,0.017478007187107528,0.0,-4180.080459309365,12.023128331796723
2011,95,822,0.017329167709845054,0.0,-4156.386986453063,12.023180976396686
2011,96,822,0.017329167709845054,0.0,-4168.3812406922525,12.01187874038754
2011,97,822,0.017329167709845054,0.0,-4180.37554712773,12.011930936675824
2011,98,822,0.017329167709845054,0.0,-4192.369905759489,12.011983132964106
2011,99,822,0.017329167709845054,0.0,-4204.3643165875455,12.01203532925239
2011,100,822,0.017329167709845054,0.0,-4216.358779611887,12.012087525540673
2011,101,822,0.017329167709845054,0.0,-4228.3532948325155,12.012139721828955
2011,102,829,0.019418498408308334,0.0,-4427.708951982609,12.012191918117237
2011,103,829,0.019418498408308334,0.0,-4439.714734164248,12.034867452707955
2011,104,829,0.019418498408308334,0.0,-4451.720663060207,12.035188700143177
2011,105,829,0.019418498408308334,0.0,-4463.7267389135195,12.035510527975438
2011,106,829,0.019418498408308334,0.0,-4475.732961931222,12.035832828105836
2011,107,829,0.019418498408308334,0.0,-4487.739332283383,12.036155489809543
2011,108,829,0.019418498408308334,0.0,-4499.745850102285,12.036478399762526
2011,109,837,0.022422364282540956,0.0,-4771.302996872241,12.0368014420712
2011,110,837,0.022422364282540956,0.0,-4783.354047231999,12.096362035482885
2011,111,837,0.022422364282540956,0.0,-4795.405369747944,12.097038360778395
2011,112,837,0.022422364282540956,0.0,-4807.456964726695,12.097715264616014
2011,113,837,0.022422364282540956,0.0,-4819.508832385953,12.098392480437887
2011,114,837,0.022422364282540956,0.0,-4831.560972852532,12.099069735850119
2011,115,837,0.022422364282540956,0.0,-4843.6133861604285,12.09974675270446
2011,116,838,0.023567630538687885,0.0,-4927.675121458224,12.100423247186978
2011,117,838,0.023567630538687885,0.0,-4939.742362961953,12.119313972472275
2011,118,838,0.023567630538687885,0.0,-4951.809908417508,12.120077526385765
2011,119,838,0.023567630538687885,0.0,-4963.877757513034,12.120839758429526
2011,120,838,0.023567630538687885,0.0,-4975.945909822076,12.121600325273269
2011,121,838,0.023567630538687885,0.0,-4988.014364801533,12.122358877637598
2011,122,838,0.023567630538687885,0.0,-5000.083121789714,12.1231150604369
2011,123,846,0.028055437342130167,0.0,-5421.074758647447,12.123868512930402
2011,124,846,0.028055437342130167,0.0,-5433.190052726048,12.193552862695677
2011,125,846,0.028055437342130167,0.0,-5445.305829917693,12.194822793534433
2011,126,846,0.028055437342130167,0.0,-5457.422089375154,12.196089513960677
2011,127,846,0.028055437342130167,0.0,-5469.538830049992,12.197352421254692
2011,128,846,0.028055437342130167,0.0,-5481.656050689267,12.198610902959631
2011,129,846,0.028055437342130167,0.0,-5493.7737498322995,12.199864337146467
2011,130,850,0.03172999804492154,0.0,-5798.402188715308,12.20111209269275
2011,131,850,0.03172999804492154,0.0,-5810.551300154801,12.24766040420202
2011,132,850,0.03172999804492154,0.0,-5822.701006158956,12.249240208505856
2011,133,850,0.03172999804492154,0.0,-5834.8513046828875,12.25081303009666
2011,134,850,0.03172999804492154,0.0,-5847.002193412634,12.252378063350067
2011,135,850,0.03172999804492154,0.0,-5859.153669761544,12.253934491713009
2011,136,850,0.03172999804492154,0.0,-5871.305730866602,12.255481488101754
2011,137,859,0.03869522884054009,0.0,-6546.4842584994785,12.257018215316979
2011,138,859,0.03869522884054009,0.0,-6558.718452054689,12.377686779484867
2011,139,859,0.03869522884054009,0.0,-6570.953513154592,12.380036236983202
2011,140,859,0.03869522884054009,0.0,-6583.18943851429,12.382374584728105
2011,141,859,0.03869522884054009,0.0,-6595.426224452127,12.384700634227006
2011,142,859,0.03869522884054009,0.0,-6607.663836454015,12.386926442474621
2011,143,859,0.03869522884054009,0.0,-6619.902300393188,12.389224116864728
2011,144,864,0.04354443899980436,0.0,-7007.1571073919595,12.391505874408793
2011,145,864,0.04354443899980436,0.0,-7019.437661077642,12.451853812220834
2011,146,864,0.04354443899980436,0.0,-7031.7191981003025,12.45451803015682
2011,147,864,0.04354443899980436,0.0,-7044.001712633525,12.45716330136889
2011,148,864,0.04354443899980436,0.0,-7056.285198365263,12.459788172177921
2011,149,864,0.04354443899980436,0.0,-7068.569648492993,12.462391174335787
2011,150,864,0.04354443899980436,0.0,-7080.855055719091,12.464970825837387
2011,151,869,0.04716611976673748,0.0,-7298.261273602873,12.467525631760052
2011,152,869,0.04716611976673748,0.0,-7310.572729473944,12.499200788471219
2011,153,869,0.04716611976673748,0.0,-7378.880845971706,12.515580134307559
2011,154,869,0.04716611976673748,0.0,-7391.219152997319,12.523393255236886
2011,155,869,0.04716611976673748,0.0,-7458.767180140748,11.998200915535852
2011,156,869,0.04716611976673748,0.0,-7471.13782068911,12.542633963751676
2011,157,869,0.04716611976673748,0.0,-7483.510771541057,12.54678258356467
2011,158,874,0.05170051747542535,0.0,-7777.536042587384,12.5554917375901
2011,159,874,0.05170051747542535,0.0,-7847.173754966613,12.066501813635552
2011,160,874,0.05170051747542535,0.0,-7859.571162404665,12.600135375696661
2011,161,874,0.05170051747542535,0.0,-7871.974794206481,12.608505864690915
2011,162,874,0.05170051747542535,0.0,-7940.36057338738,12.627985792008328
2011,163,874,0.05170051747542535,0.0,-7952.7954394130775,12.637784078521937
2011,164,874,0.05170051747542535,0.0,-7965.232839189307,12.642096073408839
2011,165,877,0.05419190861707394,0.0,-8114.621657487045,12.089543274379322
2011,166,877,0.05419190861707394,0.0,-8127.02164423198,12.637163005481597
2011,167,877,0.05419190861707394,0.0,-8196.630574622022,12.654056995403412
2011,168,877,0.05419190861707394,0.0,-8209.057876668698,12.66246389734697
2011,169,877,0.05419190861707394,0.0,-8221.488977011613,12.668249854549149
2011,170,877,0.05419190861707394,0.0,-8233.923834613206,12.67391234370857
2011,171,877,0.05419190861707394,0.0,-8305.985789550374,12.692074580610528
2011,172,881,-0.0011306375406176807,0.0,-8350.106025779083,12.715901159918886
2011,173,881,-0.0011306375406176807,0.0,-8420.515900522088,12.096131795286823
2011,174,881,-0.0011306375406176807,0.0,-8490.8525882736,12.689254723890075
2011,175,881,-0.0011306375406176807,0.0,-8616.228300587025,12.719362756632766
2011,176,881,-0.0011306375406176807,0.0,-8628.751117200793,12.739986541714565
2011,177,881,-0.0011306375406176807,0.0,-8641.281789144514,12.749997490621636
2011,178,881,-0.0011306375406176807,0.0,-8653.819809317443,12.744191587899506
2011,179,882,0.057090685489652286,0.0,-8550.291425466174,12.233054785810225
2011,180,882,0.057090685489652286,0.0,-8562.723069466858,12.682378505108305
2011,181,882,0.057090685489652286,0.0,-8629.222662596245,12.699277263398487
2011,182,882,0.057090685489652286,0.0,-8700.140848139066,12.206981105766609
2011,183,882,0.057090685489652286,0.0,-8712.62858618766,12.722796884881385
2011,184,882,0.057090685489652286,0.0,-8786.18126176994,12.227270337171483
2011,185,882,0.057090685489652286,0.0,-8798.699296085422,12.736533784089096
2011,186,888,0.05950308066051354,0.0,-8847.320401288143,11.638663465618016
2011,187,888,0.05950308066051354,0.0,-8859.785277308363,12.722269148142347
2011,188,888,0.05950308066051354,0.0,-8872.251444436431,12.72575927452223
2011,189,888,0.05950308066051354,0.0,-8884.716414673303,12.721836057516251
2011,190,888,0.05950308066051354,0.0,-8958.017429160378,12.73812835902384
2011,191,888,0.05950308066051354,0.0,-9027.88565731365,12.760662917285476
2011,192,888,0.05950308066051354,0.0,-9040.40673704465,12.772283572846288
2011,193,891,0.06083435399660514,0.0,-8920.878617090062,12.210053648335169
2011,194,891,0.06083435399660514,0.0,-8993.122883925735,12.204413119596374
2011,195,891,0.06083435399660514,0.0,-9122.34974044752,12.189324428700738
2011,196,891,0.06083435399660514,0.0,-9196.335129389385,12.786535570516284
2011,197,891,0.06083435399660514,0.0,-9268.504170308788,12.262410650837943
2011,198,891,0.06083435399660514,0.0,-9399.80357309558,12.325101499745365
2011,199,891,0.06083435399660514,0.0,-9473.849337040798,12.881436913914387
2011,200,885,0.05465465287125087,0.0,-8519.804694506369,12.915724293959054
2011,201,885,0.05465465287125087,0.0,-8532.21511932289,12.634844579144705
2011,202,885,0.05465465287125087,0.0,-8544.626659169322,12.637834700184898
2011,203,885,0.05465465287125087,0.0,-8618.952135581201,12.073718336472192
2011,204,885,0.05465465287125087,0.0,-8692.812980675768,12.665193766854927
2011,205,885,0.05465465287125087,0.0,-8705.278495673565,12.675289369322819
2011,206,885,0.05465465287125087,0.0,-8777.935553914489,12.687265376430704
2011,207,893,0.059585584067165465,0.0,-9123.510571599527,12.695463592121998
2011,208,893,0.059585584067165465,0.0,-9135.986038237446,12.728305052238797
2011,209,893,0.059585584067165465,0.0,-9148.462781418417,12.731744739111106
2011,210,893,0.059585584067165465,0.0,-9219.80569446075,12.747910301016024
2011,211,893,0.059585584067165465,0.0,-9232.309146209198,12.756745041326658
2011,212,893,0.059585584067165465,0.0,-9307.020073262529,12.777412723804623
2011,213,893,0.059585584067165465,0.0,-9441.106801439735,12.290790420584674
2011,214,895,0.05942302270426503,0.0,-9129.39503950375,12.833421965569427
2011,215,895,0.05942302270426503,0.0,-9141.861381736326,12.717820045566587
2011,216,895,0.05942302270426503,0.0,-9154.328941215112,12.721084723212718
2011,217,895,0.05942302270426503,0.0,-9228.00436448956,12.151256375563777
2011,218,895,0.05942302270426503,0.0,-9303.646238855597,12.74565919797159
2011,219,895,0.05942302270426503,0.0,-9441.209937979187,12.786332874029819
2011,220,895,0.05942302270426503,0.0,-9512.708349792154,12.816865900173207
2011,221,896,0.05987729104360927,0.0,-9292.294721485467,12.340454176478758
2011,222,896,0.05987729104360927,0.0,-9304.772257867617,12.731945641456283
2011,223,896,0.05987729104360927,0.0,-9317.251036075106,12.735280264090393
2011,224,896,0.05987729104360927,0.0,-9454.240996107883,12.16050702008528
2011,225,896,0.05987729104360927,0.0,-9525.191583688833,12.77886016872721
2011,226,896,0.05987729104360927,0.0,-9598.530401038368,12.232133550104255
2011,227,896,0.05987729104360927,0.0,-9672.188846455538,12.273041313643544
2011,228,897,0.05809920829640122,0.0,-9224.695509683497,12.844935672820906
2011,229,897,0.05809920829640122,0.0,-9295.836387104462,12.71389805818252
2011,230,897,0.05809920829640122,0.0,-9308.3159618799,12.722469988935906
2011,231,897,0.05809920829640122,0.0,-9320.799138947079,12.728034675562233
2011,232,897,0.05809920829640122,0.0,-9395.247134340734,12.21897216055105
2011,233,897,0.05809920829640122,0.0,-9529.14214393591,12.205955148817901
2011,234,897,0.05809920829640122,0.0,-9541.707310196338,12.778214877718469
2011,235,897,0.05736293374868802,0.0,-9177.858067919786,12.79263726545096
2011,236,897,0.05736293374868802,0.0,-9250.624205560689,12.6965994826362
2011,237,897,0.05736293374868802,0.0,-9325.22447634406,12.176421442343846
2011,238,897,0.05736293374868802,0.0,-9401.962459245424,12.728962473897496
2011,239,897,0.05736293374868802,0.0,-9414.483351133651,12.742028951504311
2011,240,897,0.05736293374868802,0.0,-9427.015397126239,12.75512946884968
2011,241,897,0.05736293374868802,0.0,-9559.270773519398,12.247729606498861
2011,242,898,0.05557778853216077,0.0,-9306.776188340125,12.846033039437973
2011,243,898,0.05557778853216077,0.0,-9381.72026461033,12.129950962536482
2011,244,898,0.05557778853216077,0.0,-9394.166051258242,12.665393990796304
2011,245,898,0.05557778853216077,0.0,-9467.31841653166,12.087006068997693
2011,246,898,0.05557778853216077,0.0,-9479.795449615165,12.684987608956533
2011,247,898,0.05557778853216077,0.0,-9553.191386492563,12.706876777540952
2011,248,898,0.05557778853216077,0.0,-9565.702669267024,12.71809801656282
2011,249,897,0.054517718457115914,0.0,-9244.454363543797,12.741661184850487
2011,250,897,0.054517718457115914,0.0,-9256.863465159571,12.639241363137034
2011,251,897,0.054517718457115914,0.0,-9269.27365270828,12.642144456994664
2011,252,897,0.054517718457115914,0.0,-9408.312475268824,12.147370895090571
2011,253,897,0.054517718457115914,0.0,-9420.772019912903,12.67333250694249
2011,254,897,0.054517718457115914,0.0,-9494.62339528798,12.067121123854104
2011,255,897,0.054517718457115914,0.0,-9507.11478511614,12.683712104464522
2011,256,903,0.05786728609490302,0.0,-9628.830611483096,12.695507107522058
2011,257,903,0.05786728609490302,0.0,-9641.281591691479,12.699227728198395
2011,258,903,0.05786728609490302,0.0,-9716.812715319444,12.174273336806973
2011,259,903,0.05786728609490302,0.0,-9853.915291809019,12.738803589333653
2011,260,903,0.05786728609490302,0.0,-9866.441470226548,12.75291819322101
2011,261,903,0.05786728609490302,0.0,-9941.738000161296,12.77906512070997
2011,262,903,0.05786728609490302,0.0,-10136.631589363524,12.833012545663692
