year,j_day,transpiration,soil_water,evaporation,percolation,temperature,NO3,NH4,active_N,stable_N,nitrification,volatilization,denitrification,nitrification_volatilization,N_trans,NO3_percolation,NH4_percolation,soil_C_percent,total_CO2_C_loss,total_carbon,M_d,fr_tillage,water_fac,active,slow,passive
,,mm H2O,mm H2O,mm H2O,mm H2O,ºC,kg,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg,kg,%,kg/ha,kg/ha,,,,kg/ha,kg/ha,kg/ha
2010,122,0.0,44.974262943470585,0.005632932589208883,0.0,12.163076437851903,37.2951550859681,0.03898550318778156,0.0,0.0,0.001012544266865376,4.89720170215997e-10,0,0.0010125447565855462,0.0,0,0,0.010033723871220483,40.48077633798135,19565.76154887994,0.24952460532449613,0.0,0.9991420981156861,5776.346220779709,8754.012985302237,5035.402342797993
2010,123,0.0,60.5147189046811,0.007940530394786538,0.0,12.530285320048772,39.77992002643674,0.07936688732264092,0.24447170997619255,0.00011984986432185207,0.0005519093969092762,5.492370361973189e-10,0.0011786472793264098,0.0005519099461463124,0.00011984986432185207,0,0,0.010092759710219784,138.12095633152876,19680.88143492858,0.9642666851373488,0.0,0.4828427031772968,5784.344178456132,8859.963655316034,5036.57360115641
2010,124,0.0,44.99319053042383,0.006811215527768866,15.514717158729493,12.36289856410071,35.7023675572965,0.05741873923532362,0.24308684738998543,0.00023901961422175265,0.002168132737842229,1.0490360210865739e-09,0,0.0021681337868782497,0.00011916974989990058,4.079720601878088,0.01979215771548972,0.010104965180790385,28.613233539518603,19704.68210254125,0.248536236944621,0.0,0.9997730176807944,5785.996958156626,8881.867685293204,5036.817459091421
2010,125,0.0,44.984731653280456,0.008458877143375143,0.0,13.03602390817527,35.70438254516229,0.05541753388008898,0.24295396048920312,0.00035812302533676634,0.0020149878657885778,9.791133533702347e-10,0,0.002014988844901931,0.00011910341111501368,0,0,0.010124344235753223,45.448630550060265,19742.471259718783,0.248977666102629,0.0,0.9994910551093485,5788.6215757424325,8916.644494970482,5037.205189005868
2010,126,0.0,44.97785901362862,0.006872639651840758,0.0,12.682169263444777,35.70608798442791,0.05372497998271153,0.2428220367487388,0.0004771605705105301,0.001705439265617413,8.270505884821606e-10,0,0.0017054400926680017,0.0001190375451737638,0,0,0.010135916941166518,27.15820864188253,19765.03803527471,0.24933665003250416,0.0,0.9992619671209539,5790.1894680486475,8937.411317367705,5037.437249858357
2010,127,0.0,44.97311666700002,0.00474234662859819,0.0,12.286738984717257,35.707513130987884,0.0523117771082309,0.24269112019986067,0.0005961327441678488,0.001425146559971533,6.897299446724055e-10,0,0.001425147249701478,0.00011897217365731872,0,0,0.01014783091124068,27.969691482088823,19788.270276919327,0.24958453476996986,0.0,0.9991038889000007,5791.804035898151,8958.789770602734,5037.676470418442
2010,128,1.0842021724855044e-19,44.97045338566122,0.0026632813387958408,0.0,11.098948275312711,35.70839158253729,0.05144279994410766,0.24256273734658718,0.0007150407890822429,0.0008784515494015345,4.23080786537832e-10,0,0.000878451972482321,0.0001189080449143941,0,0,0.01015414598227548,14.83127162587031,19800.584665437185,0.24972380807580233,0.0,0.9990151128553741,5792.660126375351,8970.121096319117,5037.803442742716
2010,129,1.8973538018496328e-19,44.965952701941504,0.004500683719719363,0.0,10.04942756381072,35.708960243132566,0.050881811195441204,0.24243622039529583,0.0008338856206355082,0.0005686605952784529,2.731260558566174e-10,0,0.0005686608684045087,0.00011884483155326525,0,0,0.010159787569044888,13.252284097638913,19811.58575963753,0.24995926811672886,0.0,0.9988650900647168,5793.425064247335,8980.243740325499,5037.916955064699
2010,130,2.439454888092385e-19,53.5076269036343,0.006041773234909685,0.0,9.740757144611369,37.10950267441401,0.1688268858868986,0.49275290669551947,0.0010754445699452681,0.00035631927714112224,2.3812588945812926e-10,0.0003698372745416688,0.0003563195152670117,0.00024155894930975999,0,0,0.010185756820312586,61.01386283657764,19862.22579960954,0.8208486031388904,0.0,0.7164124365455232,5796.946852375597,9026.839140822969,5038.439806410975
2010,131,3.0899761915836876e-18,44.995118051939436,0.004882905467844756,8.507625946227023,9.624280484390146,34.75083340528306,0.14067672036416215,0.49093105719244756,0.001316107958584301,0.0015709970069346538,7.531471770741992e-10,0,0.001570997760081831,0.000240663388639033,2.3602402661378865,0.026593415579995228,0.010195349566803036,22.556812654241067,19880.931655265922,0.248435711931848,0.0,0.9998372683979811,5798.2489064357305,9044.049240988155,5038.633507842035
