pen_id,sim_day,num_animals,animal_types,housing_type,bedding_type,handler_type,separator_type,treatment_type,manure__U,manure__TAN_s__g/L,manure__MN,manure__Mkg,manure__TSd__kg,manure__VSd__kg,manure__VSnd__kg,manure__WIP_frac,manure__WOP_frac,manure__p_excrt_manure__kg,manure__p_frac,manure__K_manure__kg,manure__CH4_manure,handler__urea__g/L,handler__TAN_s__g/L,handler__manure_nitrogen__kg,handler__TSd__kg,handler__VSd__kg,handler__VSnd__kg,handler__VS_total__kg,handler__p_excrt_manure__kg,handler__K_manure__kg,handler__CH4_floor__kg/day,handler__CO2_floor__kg/day,handler__raw_manure__kg,handler__cleaning_water__L,handler__total_bedding_mass__kg,handler__total_water_volume_in_milking_center__L,handler__total_daily_mass__kg_or_L,rp__urea__g/L,rp__TAN_s__g/L,rp__manure_nitrogen__kg,rp__TSd__kg,rp__VSd__kg,rp__VSnd__kg,rp__VS_total__kg,rp__p_excrt_manure__kg,rp__K_manure__kg,rp__raw_manure__kg,rp__cleaning_water__L,rp__total_bedding_mass__kg,rp__total_water_volume_in_milking_center__L,rp__total_daily_mass__kg_or_L,sep__TAN_s__g/L,sep__manure_nitrogen__kg,sep__TSd__kg,sep__VSd__kg,sep__VSnd__kg,sep__VS_total__kg,sep__p_excrt_manure__kg,sep__K_manure__kg,sep__total_daily_mass__kg_or_L,sep__wet_weight_of_final_solids__kg,sep__final_solids_dry_content__kg,sep__TS_solid__kg,sep__VS_solid__kg,sep__N_solid__kg,sep__TAN_solid__kg,sep__P_solid__kg,sep__K_solid__kg,sep__TS_liquid__kg,sep__VS_liquid__kg,sep__N_liquid__kg,sep__TAN_liquid__kg,sep__P_liquid__kg,sep__K_liquid__kg,sep__TS_DM_effluent__kg,sep__final_daily_volume__kg,tx__TAN_s__g/L,tx__manure_nitrogen__kg,tx__TSd__kg,tx__VSd__kg,tx__VSnd__kg,tx__VS_total__kg,tx__p_excrt_manure__kg,tx__K_manure__kg,tx__total_daily_mass__kg_or_L,tx__final_volume
1,44,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,45,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,46,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,47,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,48,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,49,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,50,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,51,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,52,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,53,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,54,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,55,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,56,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,57,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,58,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,59,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,60,758,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.73,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573806,18950.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53348040.0
1,61,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,62,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,63,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,64,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,65,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,66,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,67,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,68,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,69,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,70,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,71,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,72,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,73,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,74,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,75,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,76,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,77,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,78,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
