year,runoff,drainage,erosion,ET,manure_applied,manure_N_applied,manure_P_applied,N_runoff,P_runoff,N_drainage,P_drainage,N_erosion,P_erosion,yield,N_yield,P_yield
,mm H2O,mm H2O,ton / ha,mm H2O,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2014,1005.33088652639,1781.4589936932198,4.9301099346269135,2231.461951366616,28.989161800873184,10608.166837091225,5232.858376222726,182.73756215382946,1278.913476743796,0.0,0.0,44.802782234869674,107.7136234995815,17669.597525879446,801.9280278872332,28.225130611516608
2015,1938.5871129721397,1772.9222013474532,10.557603181475715,2615.756104160294,90.47155874012273,33111.24020231289,16332.6047724917,269.66072830949844,1669.0767266385687,0.0,0.0,40.43297287587068,103.40367734134811,19782.575212318072,872.0346332642137,34.27289718281914
2016,1651.9916882913453,2276.4481879356395,5.9664492101837325,2272.3420682569963,37.287883620813744,13649.396262621567,6732.3621972554865,254.58586760727653,1795.6561041350674,0.0,0.0,23.26944886442828,64.35221095049071,13175.391790385975,549.4138357205637,26.476016265347994
2017,1183.0452070306183,1876.9881581735867,4.646327588183811,2216.532269237748,0.0,0.0,0.0,319.3980662823372,1326.363008784506,0.0,0.0,13.579786051222074,44.06000700997435,23365.160040168754,1029.0606598369634,40.65712004975516
2018,2254.2697123886883,3179.751730214512,11.977262593473329,2541.1569605983486,9.967593208758299,3649.7139937559523,1800.0,185.301880875358,1688.3538595173663,0.0,0.0,48.26048626982467,191.57965898944653,6246.085221128789,264.41501743135876,12.269098861115943
2019,2189.0567702966027,3412.3382296368736,10.14755931358496,2356.854957106724,93.0261006301744,34064.82900261027,16800.0,370.6422446403694,2161.290470293822,0.0,0.0,34.53124275111754,114.0283599438003,21793.93207873511,963.6189093532028,37.43535121567215
2020,1167.3840798252918,1785.2467586217583,7.7498726423596755,2282.4058504827617,59.797713729493594,21899.66438372695,10800.0,103.17437836363351,1578.9318591387196,0.0,0.0,52.4698007955684,140.3858363433075,9170.660560567963,382.4165448889435,18.38255063957987
2021,1007.5714855118835,1711.1756813365541,4.859879635219282,2242.5514526559023,0.0,0.0,0.0,144.8091525733659,1605.617563029344,0.0,0.0,16.707133770850866,59.075439178091116,20395.14068200068,899.5239532298207,35.41872442826748
2022,1941.562147302728,1774.20537638367,13.269464870960897,2594.800337726737,4.982204593093922,1825.1400995483446,900.0,156.2155372467894,1800.3490275979264,0.0,0.0,52.86149596061131,237.04553626765366,16736.385311100454,751.0937498665523,27.728263177341084
2023,1653.2269564617222,2285.1544217309743,6.97934926373403,2270.892148711547,73.06868076426262,26769.3458851194,13200.0,211.81976889234312,1986.7792922306514,0.0,0.0,19.899220168264815,75.94593984853896,9778.603442187694,407.7677622800798,19.636419932655922
2024,1178.3516148924095,1855.2883321410447,5.304305407007902,2245.3153090611886,0.0,0.0,0.0,270.82753555187014,1515.9732018714749,0.0,0.0,8.56659566739479,37.81500944187387,25475.216777218237,1116.2056555312906,44.96226745213218
2025,2231.9748688774657,3206.5093682766433,12.954295255428613,2539.718605905282,9.961951027647203,3650.6978699388974,1800.0,117.33138147271484,1856.6273774723395,0.0,0.0,22.597084359984297,130.13571629811855,8587.217078898135,358.0869520779534,17.188002741204137
2026,2186.8983252639546,3480.715789487609,12.770932139042406,2372.674440157311,1.6602166547621473,608.4674279731985,300.0,278.473954392233,2233.378866677019,0.0,0.0,27.12827955848544,183.98859522932378,17830.284067049113,807.0877692717514,28.78763424695775
2027,1164.1993505866412,1691.1578015337598,7.968481592799964,2291.5384501299745,69.72491957752317,25556.340111961534,12600.0,84.62653359700019,1655.6463063715157,0.0,0.0,18.05153856132787,78.02220682392449,9864.465109336219,411.34819448124483,19.776379285403586
2028,1004.316015166949,1685.4705846166014,6.243798086169032,2288.2100703036617,68.06047782978926,24948.622438765287,12300.0,129.07411563228314,1729.7365916042631,0.0,0.0,37.9473791971995,127.07316216591663,19600.403070703815,865.6402664795343,33.771302570028865
