year,j_day,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,,kg,kg,kg,kg,kg,kg,kg,kg
2010,28,300.0,335.4069067497213,-35.406906749721315,311.02761033952083,24.379296410200475,0.0,0.0,0.0
2010,29,300.0,335.40690679607314,-35.406906796073145,311.0291379172304,24.37776887884276,0.0,0.0,0.0
2010,30,300.0,335.40690681770093,-35.40690681770093,311.0291379388582,24.37776887884276,0.0,0.0,0.0
2010,31,300.0,335.40690682779814,-35.40690682779814,311.0291379489554,24.37776887884276,0.0,0.0,0.0
2010,32,300.0,335.4069068325093,-35.40690683250932,311.0291379536666,24.37776887884276,0.0,0.0,0.0
2010,33,300.0,679.7325616319415,-379.7325616319415,477.3650151171096,191.0130162616018,11.341775250159419,0.01275500307068104,0.0
2010,34,300.0,668.6774016012545,-368.6774016012545,477.66438533965265,191.0130162616018,0.0,0.0,0.0
2010,35,300.0,668.6774016017347,-368.6774016017347,477.66438534013287,191.0130162616018,0.0,0.0,0.0
2010,36,300.0,438.9646989104522,-138.96469891045223,361.6426920348604,75.00199052175259,2.3200115587870473,4.7950522115262425e-06,0.0
2010,37,300.0,436.64490709939344,-136.64490709939344,361.6481380891255,74.99676901026791,0.0,0.0,0.0
2010,38,300.0,436.64490709944437,-136.64490709944437,361.6481380891764,74.99676901026791,0.0,0.0,0.0
2010,39,300.0,438.6379251413601,-138.63792514136009,361.04671493922797,74.45726661943873,3.1318431653194683,0.002100417373901287,0.0
2010,40,300.0,338.6359851363973,-38.63598513639732,310.8364051473618,24.392290395739273,3.399551612161006,0.007737981135238826,0.0
2010,41,300.0,338.0468156507762,-38.04681565077618,309.9829408129317,23.740341096106718,4.30743692590307,0.016096815834710287,0.0
2010,42,300.0,334.13205127115765,-34.13205127115765,310.38643606187,23.745615209287667,0.0,0.0,0.0
2010,43,300.0,334.13205127115845,-34.132051271158446,310.3766498530658,23.755401418092617,0.0,0.0,0.0
2010,44,300.0,334.13205127116214,-34.13205127116214,310.3719148348591,23.760136436303043,0.0,0.0,0.0
2010,45,300.0,334.1320512711625,-34.13205127116248,310.3917101750558,23.740341096106718,0.0,0.0,0.0
2010,46,300.0,334.1320512711625,-34.13205127116248,310.3917101750558,23.740341096106718,0.0,0.0,0.0
2010,47,300.0,589.3630072290305,-289.3630072290305,436.28859244518753,149.65904249097713,3.4147258344538756,0.000646458411936268,0.0
2010,48,300.0,585.9694540609014,-285.9694540609014,436.3104115699243,149.65904249097713,0.0,0.0,0.0
2010,49,300.0,585.9694540609087,-285.9694540609087,436.3104115699316,149.65904249097713,0.0,0.0,0.0
2010,50,300.0,585.9694540608978,-285.96945406089776,436.3104115699207,149.65904249097713,0.0,0.0,0.0
2010,51,300.0,489.3296079189806,-189.32960791898063,385.87462991171924,99.30369482951633,4.148721291137899,0.0025618866071362794,0.0
2010,52,300.0,340.0885303496269,-40.08853034962692,311.6505389888771,24.999366897299375,3.438620792152077,3.6712984077819183e-06,0.0
2010,53,300.0,340.0903656479374,-40.0903656479374,311.562269005859,24.937990948797754,3.5893292448697927,0.0007764484108955019,0.0
2010,54,300.0,339.72113115680224,-39.721131156802244,310.9249469770475,24.50573082859553,4.28245342662173,0.007999924537515211,0.0
2010,55,300.0,336.6513690789453,-36.65136907894532,311.64339090563226,25.00797817331305,0.0,0.0,0.0
2010,56,300.0,336.65136907895106,-36.65136907895106,311.597928834035,25.053440244916096,0.0,0.0,0.0
2010,57,300.0,336.6513690789506,-36.65136907895061,311.5494919467819,25.101877132168703,0.0,0.0,0.0
2010,58,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,59,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,60,300.0,336.65136907895067,-36.651369078950665,311.65136907895067,25.0,0.0,0.0,0.0
2010,61,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,62,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,63,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,64,300.0,336.65136907895067,-36.651369078950665,311.65136907895067,25.0,0.0,0.0,0.0
2010,65,300.0,336.651369078947,-36.65136907894703,311.651369078947,25.0,0.0,0.0,0.0
2010,66,300.0,836.651369078947,-536.651369078947,561.651369078947,275.0,0.0,0.0,0.0
2010,67,300.0,836.6513690789434,-536.6513690789434,561.6513690789434,275.0,0.0,0.0,0.0
2010,68,300.0,836.6513690789507,-536.6513690789507,561.6513690789507,275.0,0.0,0.0,0.0
2010,69,300.0,433.67835967714086,-133.67835967714086,352.1816081663819,67.39284737496044,13.750284652055573,0.3536194837429364,0.0
2010,70,300.0,340.92086701106484,-40.92086701106484,310.89570345314496,24.572237627613855,5.398250876397464,0.05467505390854499,0.0
2010,71,300.0,336.6513690789434,-36.65136907894339,311.6513690789434,25.0,0.0,0.0,0.0
2010,72,300.0,336.65136907895067,-36.651369078950665,311.65136907895067,25.0,0.0,0.0,0.0
2010,73,300.0,336.6513690789434,-36.65136907894339,311.6513690789434,25.0,0.0,0.0,0.0
2010,74,0.0,77.72347980497155,-77.72347980497155,50.908307776233414,26.81517202873813,0.0,0.0,0.0
2010,75,0.0,63.55377106463857,-63.55377106463857,38.55377106463857,25.0,0.0,0.0,0.0
2010,76,0.0,57.586888940877294,-57.586888940877294,32.586888924746745,25.0,0.0,0.0,1.613054790102385e-08
2010,77,0.0,54.624900612058404,-54.624900612058404,29.62490045033337,25.0,0.0,0.0,1.617250307783665e-07
2010,78,0.0,52.99511964417397,-52.99511964417397,27.99511931458983,25.0,0.0,0.0,3.295841379012148e-07
2010,79,0.0,102.03080030601198,-102.03080030601198,52.03079858485944,50.0,0.0,0.0,1.7211525458860075e-06
2010,80,0.0,101.4279612254851,-101.4279612254851,51.427949337907194,50.0,0.0,0.0,1.1887577916689064e-05
2010,81,0.0,101.03427928117705,-101.03427928117705,51.034087681295205,50.0,0.0,0.0,0.00019159988185050262
2010,82,0.0,100.76780769845209,-100.76780769845209,50.76780769845209,50.0,0.0,0.0,0.0
2010,83,0.0,100.5819042310286,-100.5819042310286,50.5819042310286,50.0,0.0,0.0,0.0
2010,84,0.0,100.44879225719706,-100.44879225719706,50.448792257197056,50.0,0.0,0.0,0.0
2010,85,0.0,100.35128146247371,-100.35128146247371,50.35128146247371,50.0,0.0,0.0,0.0
2010,86,0.0,100.2783822971287,-100.2783822971287,50.2783822971287,50.0,0.0,0.0,0.0
2010,87,0.0,100.22286851466197,-100.22286851466197,50.22286851466197,50.0,0.0,0.0,0.0
2010,88,0.0,100.17986935960653,-100.17986935960653,50.17986935960653,50.0,0.0,0.0,0.0
2010,89,0.0,100.1460286402471,-100.1460286402471,50.146028640247096,50.0,0.0,0.0,0.0
2010,90,0.0,100.11898741465848,-100.11898741465848,50.11898741465848,50.0,0.0,0.0,0.0
2010,91,0.0,100.09705735740135,-100.09705735740135,50.097057357401354,50.0,0.0,0.0,0.0
2010,92,0.0,100.07900966599482,-100.07900966599482,50.07900966599482,50.0,0.0,0.0,0.0
2010,93,0.0,0.06379167536643097,-0.06379167536643097,0.06256511490573757,0.0,0.0,0.0,0.0012265604606934045
2010,94,0.0,0.05080714635359087,-0.05080714635359087,0.04818963872094173,0.0,0.0,0.0,0.00261750763264914
2010,95,0.0,0.03928398145076006,-0.03928398145076006,0.0332269619757426,0.0,0.0,0.0,0.006057019475017457
2010,96,0.0,5.058896125120056,-5.058896125120056,-1.9291377720801393,0.0,6.627594224091231,0.35268612626589235,0.007753546843071836
2010,97,0.0,5.048021423902838,-5.048021423902838,-4.754829931098357,0.0,8.881981474521837,0.9115571458146824,0.009312734664675477
2010,98,0.0,5.038576176731207,-5.038576176731207,-1.6290688649532967,0.0,6.370985493977035,0.2907947285040609,0.005864819203407711
2010,99,0.0,0.004019343249129868,-0.004019343249129868,-3.54557634567027,3.5317886764084108,0.0,0.0,0.017807012510988905
2010,100,0.0,-0.0010421861553445268,0.0010421861553445268,-7.195297687339917,7.186870406475852,0.0,0.0,0.007385094708720108
2010,101,0.0,-1.219468970248272e-12,1.219468970248272e-12,-4.143213395764178,4.143213395762959,0.0,0.0,0.0
2010,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,104,0.0,-0.004478527359598944,0.004478527359598944,-0.028987654302909505,0.0,0.0,0.0,0.02450912694331056
2010,105,0.0,-0.004395015225702216,0.004395015225702216,-0.02787602544776746,0.0,0.0,0.0,0.023481010222065245
2010,106,0.0,-0.008530565587352802,0.008530565587352802,-0.05265332121780375,0.0,0.0,0.0,0.04412275563045095
2010,107,0.0,-0.010777219485627786,0.010777219485627786,-0.06495034889303497,0.0,0.0,0.0,0.054173129407407185
2010,108,0.0,-0.02131006973170177,0.02131006973170177,-0.1273412578884745,0.0,0.0,0.0,0.10603118815677273
2010,109,0.0,-0.02355380077868327,0.02355380077868327,-0.13965192456817022,0.0,0.0,0.0,0.11609812378948695
2010,110,0.0,-0.00855657215862305,0.00855657215862305,-0.05034956625968334,0.0,0.0,0.0,0.04179299410106029
2010,111,0.0,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0
2010,112,0.0,-0.007857945034752886,0.007857945034752886,-0.04555235848965822,0.0,0.0,0.0,0.03769441345490533
2010,113,0.0,-0.010614240137063365,0.010614240137063365,-0.061136713084124494,0.0,0.0,0.0,0.05052247294706113
2010,114,0.0,-0.028970524354475335,0.028970524354475335,-0.1658826452876383,0.0,0.0,0.0,0.13691212093316296
2010,115,0.0,5.00773574006349,-5.00773574006349,-0.3096958882997569,0.0,5.2173586835903825,0.022880579127498434,0.07719236564536562
2010,116,0.0,-0.02341265332204212,0.02341265332204212,-0.13271625113338814,0.0,0.0,0.0,0.10930359781134602
2010,117,0.0,-0.04682996674259143,0.04682996674259143,-0.26545701430222834,0.0,0.0,0.0,0.2186270475596369
2010,118,0.0,-0.02489479476443497,0.02489479476443497,-2.4623640673744376,2.322027870984326,0.0,0.0,0.11544140162567677
2010,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,120,0.0,-0.04845772513466565,0.04845772513466565,-0.2712757979352318,0.0,0.0,0.0,0.22281807280056617
2010,121,0.0,5.022290447427514,-5.022290447427514,-4.125429872954555,0.0,8.71512804219993,0.43259227818213875,0.0
2010,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,123,0.0,-0.06897789831306511,0.06897789831306511,-0.38116556938621216,0.0,0.0,0.0,0.31218767107314704
