year,j_day,calf_num,calf_percent,heiferI_num,heiferI_percent,heiferII_num,heiferII_percent,heiferIII_num,heiferIII_percent,cow_num,cow_percent,sold_heifer_num,bought_heifer_num,culled_heifer_num,culled_cow_num,cow_num_for_parity_1,cow_percent_for_parity_1,avg_age_for_parity_1,avg_age_for_calving_1,cow_num_for_parity_2,cow_percent_for_parity_2,avg_age_for_parity_2,avg_age_for_calving_2,cow_num_for_parity_3,cow_percent_for_parity_3,avg_age_for_parity_3,avg_age_for_calving_3,cow_num_for_parity_greater_than_3,cow_percent_for_parity_greater_than_3,avg_age_for_parity_greater_than_3,avg_age_for_calving_greater_than_3,culled for low production_num,culled for low production_percent,culled for lameness_num,culled for lameness_percent,culled for injury_num,culled for injury_percent,culled for mastitis_num,culled for mastitis_percent,culled for disease_num,culled for disease_percent,culled for udder_num,culled for udder_percent,culled for unknown_num,culled for unknown_percent,GnRH_injections,PGF_injections,ai_num,preg_check_num,sold_calf_num,cumulated_milk_production,open_cow_num,vwp_cow_num,non_preg_cow_percent,preg_cow_num,preg_cow_percent,milking_cow_num,milking_cow_percent,dry_cow_num,dry_cow_percent,average_days_in_milk,average_days_in_preg,average_cow_body_weight,average_parity_number,avg_caving_interval,avg_breeding_to_preg_time,avg_heifer_culling_age,avg_cow_culling_age,avg_mature_body_weight,avg_calving_to_preg_time_for_parity_1,avg_calving_to_preg_time_for_parity_2,avg_calving_to_preg_time_for_parity_3,avg_calving_to_preg_time_for_parity_greater_than_3
,,,%,,%,,%,,%,,%,,,,,,%,d,d,,%,d,d,,%,d,d,,%,d,d,,,,,,,,,,,,,,,,,,,,kg,,,%,,%,,%,,%,d,d,kg,,d,d,d,d,kg,d,d,d,d
2011,150,0,0.0,212,16.536661466458657,39,3.0421216848673946,4,0.31201248049922,1027,80.10920436817473,1,0,0,0,62,6.0370009737098345,1696.532258064516,678.3064516129032,111,10.808179162609543,1663.2522522522522,1113.6126126126128,87,8.471275559883155,2039.3333333333333,1533.5632183908046,767,74.68354430379746,1120.3350717079513,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,1247,716,1351,0,5375.993229085046,848,878,168.06231742940602,156,15.18987341772152,149,14.50827653359299,878,85.49172346640701,265.12080536912754,154.8461538461538,634.7346467171769,0.7750730282375846,434.9725490196078,130.64102564102564,0,0,743.6179689527719,0,124.37142857142855,135.5833333333333,121.65306122448979
2011,151,0,0.0,212,16.549570647931304,38,2.966432474629196,4,0.312256049960968,1027,80.17174082747853,1,0,0,0,62,6.0370009737098345,1697.532258064516,678.3064516129032,111,10.808179162609543,1664.2522522522522,1113.6126126126128,87,8.471275559883155,2040.3333333333333,1533.5632183908046,767,74.68354430379746,1121.3350717079513,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1247,716,1355,0,5263.271852488145,848,880,168.25705939629992,155,15.092502434274586,147,14.313534566699124,880,85.68646543330087,265.67346938775495,156.25806451612894,634.8175467591718,0.7750730282375846,434.9725490196078,132.18421052631578,0,0,743.4542740145973,0,124.37142857142855,135.5833333333333,121.65306122448979
2011,152,0,0.0,212,16.549570647931304,39,3.0444964871194378,3,0.234192037470726,1027,80.17174082747853,0,0,0,0,62,6.0370009737098345,1698.532258064516,678.3064516129032,111,10.808179162609543,1665.2522522522522,1113.6126126126128,87,8.471275559883155,2041.3333333333333,1533.5632183908046,767,74.68354430379746,1122.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1247,717,1357,0,5283.316105255152,848,880,168.25705939629992,155,15.092502434274586,147,14.313534566699124,880,85.68646543330087,266.67346938775495,157.25806451612894,634.9025338229658,0.7750730282375846,434.9725490196078,132.15384615384616,0,0,743.5467026291685,0,124.37142857142855,135.5833333333333,121.65306122448979
2011,153,0,0.0,212,16.575449569976545,39,3.0492572322126663,3,0.23455824863174357,1025,80.14073494917905,0,0,0,1,62,6.048780487804878,1699.532258064516,678.3064516129032,111,10.829268292682928,1666.2522522522522,1113.6126126126128,85,8.292682926829269,2045.8235294117646,1531.0941176470587,767,74.82926829268293,1123.3350717079531,2125.2982456140344,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1417,1230,706,1340,0,5118.067758791173,848,882,168.78048780487805,154,15.024390243902438,143,13.951219512195124,882,86.04878048780488,267.3916083916084,158.6428571428572,634.8069320808569,0.7707317073170742,434.2292490118577,132.15384615384616,0,1784.0,743.6224335282071,0,124.37142857142855,133.99999999999994,121.65306122448979
2011,154,0,0.0,212,16.5625,39,3.046875,3,0.234375,1026,80.15625,0,0,0,0,62,6.042884990253411,1700.532258064516,678.3064516129032,111,10.818713450292398,1667.2522522522522,1113.6126126126128,86,8.382066276803119,2046.3255813953494,1532.7209302325584,767,74.75633528265108,1124.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,1240,713,1354,0,5103.991505305981,848,883,168.71345029239765,154,15.009746588693956,143,13.937621832358674,883,86.06237816764133,268.3356643356643,159.6428571428572,635.0046114200512,0.7729044834308009,434.73228346456693,132.15384615384616,0,0,743.5852924256006,0,124.37142857142855,136.5254237288135,121.65306122448979
2011,155,0,0.0,212,16.5625,39,3.046875,3,0.234375,1026,80.15625,0,0,0,0,62,6.042884990253411,1701.532258064516,678.3064516129032,111,10.818713450292398,1668.2522522522522,1113.6126126126128,86,8.382066276803119,2047.3255813953494,1532.7209302325584,767,74.75633528265108,1125.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,1240,713,1357,0,5024.5329358432355,848,884,168.81091617933723,154,15.009746588693956,142,13.840155945419102,884,86.15984405458089,269.12676056338034,160.6428571428572,635.0902693769401,0.7729044834308009,434.73228346456693,132.15384615384616,0,0,743.5852924256006,0,124.37142857142855,136.5254237288135,121.65306122448979
2011,156,0,0.0,212,16.588419405320813,35,2.7386541471048513,5,0.39123630672926446,1026,80.28169014084507,1,0,0,0,62,6.042884990253411,1702.532258064516,678.3064516129032,111,10.818713450292398,1669.2522522522522,1113.6126126126128,86,8.382066276803119,2048.3255813953497,1532.7209302325584,767,74.75633528265108,1126.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,1241,713,1361,0,5009.300542350297,848,886,169.00584795321637,154,15.009746588693956,140,13.64522417153996,886,86.35477582846003,269.0999999999999,161.6428571428572,635.1757092797839,0.7729044834308009,434.73228346456693,134.25714285714287,0,0,743.753512935679,0,124.37142857142855,136.5254237288135,121.65306122448979
2011,157,0,0.0,212,16.575449569976545,37,2.8928850664581707,4,0.3127443315089914,1026,80.21892103205629,0,0,0,0,62,6.042884990253411,1703.532258064516,678.3064516129032,111,10.818713450292398,1670.2522522522522,1113.6126126126128,86,8.382066276803119,2049.3255813953497,1532.7209302325584,767,74.75633528265108,1127.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,1242,714,1361,0,4943.082357269964,848,887,169.10331384015595,155,15.107212475633528,139,13.54775828460039,887,86.45224171539961,269.8920863309351,161.60000000000005,635.2621156911592,0.7729044834308009,434.73228346456693,133.94594594594594,0,0,743.4804649239373,0,124.37142857142855,135.79661016949152,121.65306122448979
2011,158,0,0.0,212,16.575449569976545,37,2.8928850664581707,4,0.3127443315089914,1026,80.21892103205629,0,0,0,0,62,6.042884990253411,1704.532258064516,678.3064516129032,111,10.818713450292398,1671.2522522522522,1113.6126126126128,86,8.382066276803119,2050.3255813953497,1532.7209302325584,767,74.75633528265108,1128.3350717079531,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1242,714,1364,0,4944.039686472334,848,887,169.10331384015595,155,15.107212475633528,139,13.54775828460039,887,86.45224171539961,270.8920863309351,162.60000000000005,635.3497541734048,0.7729044834308009,434.73228346456693,133.94594594594594,0,0,743.4804649239373,0,124.37142857142855,135.79661016949152,121.65306122448979
2011,159,0,0.0,210,16.4576802507837,38,2.978056426332288,4,0.3134796238244514,1024,80.25078369905955,0,0,0,1,62,6.0546875,1705.532258064516,678.3064516129032,110,10.7421875,1675.5727272727272,1114.2545454545457,85,8.30078125,2054.5529411764714,1533.1764705882354,767,74.90234375,1129.3350717079531,2125.2982456140344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,1424,1228,709,1355,0,4768.603447799345,848,889,169.62890625,153,14.94140625,135,13.18359375,889,86.81640625,271.45185185185176,163.1960784313726,635.1796599294224,0.769531250000001,435.0238095238095,133.94594594594594,0,1307.0,743.4504710006768,0,125.01449275362316,136.75862068965515,121.65306122448979
2011,160,0,0.0,211,16.53605015673981,36,2.8213166144200628,3,0.23510971786833856,1026,80.40752351097179,0,0,0,0,62,6.042884990253411,1706.532258064516,678.3064516129032,110,10.721247563352826,1676.5727272727272,1114.2545454545457,86,8.382066276803119,2052.3139534883726,1532.7209302325584,768,74.85380116959064,1129.7109375000002,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,1237,713,1366,0,4814.440615569384,849,890,169.49317738791422,154,15.009746588693956,136,13.255360623781677,890,86.74463937621833,272.53676470588226,164.45454545454552,635.4133991246636,0.770955165692007,434.87351778656125,138.8,0,0,743.3957738760469,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,161,0,0.0,209,16.379310344827587,38,2.978056426332288,2,0.1567398119122257,1027,80.4858934169279,0,0,0,0,62,6.0370009737098345,1707.532258064516,678.3064516129032,110,10.710808179162608,1677.5727272727272,1114.2545454545457,86,8.373904576436223,2053.3139534883726,1532.7209302325584,769,74.87828627069133,1130.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,1237,713,1368,0,4795.462054539528,850,891,169.52288218111002,154,14.995131450827653,136,13.242453748782863,891,86.75754625121714,273.53676470588226,165.45454545454552,635.4239232449386,0.7702044790652377,434.87351778656125,136.30555555555554,0,0,743.6005081690176,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,162,0,0.0,208,16.288175411119813,39,3.0540328895849647,3,0.23492560689115116,1027,80.42286609240408,0,0,0,0,62,6.0370009737098345,1708.532258064516,678.3064516129032,110,10.710808179162608,1678.5727272727272,1114.2545454545457,86,8.373904576436223,2054.3139534883726,1532.7209302325584,769,74.87828627069133,1131.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1238,713,1370,0,4753.0439686761265,850,891,169.52288218111002,154,14.995131450827653,136,13.242453748782863,891,86.75754625121714,274.5367647058822,166.45454545454552,635.5130199587092,0.7702044790652377,434.87351778656125,136.30555555555554,0,0,743.59934264413,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,163,0,0.0,209,16.353677621283254,39,3.051643192488263,3,0.2347417840375587,1027,80.35993740219092,0,0,0,0,62,6.0370009737098345,1709.532258064516,678.3064516129032,110,10.710808179162608,1679.5727272727272,1114.2545454545457,86,8.373904576436223,2055.3139534883726,1532.7209302325584,769,74.87828627069133,1132.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1239,715,1370,0,4682.3620027575125,850,893,169.7176241480039,154,14.995131450827653,134,13.047711781888996,893,86.95228821811101,274.8656716417909,167.45454545454552,635.6012473551596,0.7702044790652377,434.87351778656125,136.30555555555554,0,0,743.5024696959933,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,164,0,0.0,209,16.366483946750197,37,2.8974158183241974,4,0.31323414252153486,1027,80.42286609240408,1,0,0,0,62,6.0370009737098345,1710.532258064516,678.3064516129032,110,10.710808179162608,1680.5727272727272,1114.2545454545457,86,8.373904576436223,2056.3139534883726,1532.7209302325584,769,74.87828627069133,1133.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,1239,715,1370,0,4634.3643459256955,850,896,170.00973709834471,154,14.995131450827653,131,12.755598831548198,896,87.2444011684518,274.6793893129772,168.45454545454552,635.6894808301294,0.7702044790652377,434.87351778656125,136.08823529411765,0,0,743.4046549764178,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,165,0,0.0,207,16.235294117647058,37,2.9019607843137254,4,0.3137254901960784,1027,80.54901960784314,1,0,0,0,62,6.0370009737098345,1711.532258064516,678.3064516129032,110,10.710808179162608,1681.5727272727272,1114.2545454545457,86,8.373904576436223,2057.3139534883726,1532.7209302325584,769,74.87828627069133,1134.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1239,716,1371,0,4560.30532969279,850,898,170.20447906523856,154,14.995131450827653,129,12.560856864654331,898,87.43914313534566,274.9844961240309,169.45454545454552,635.7786305886837,0.7702044790652377,434.87351778656125,136.24242424242428,0,0,743.3451824672475,0,125.01449275362316,135.79661016949152,121.65306122448979
2011,166,0,0.0,204,16.012558869701728,40,3.139717425431711,3,0.23547880690737832,1027,80.61224489795919,0,0,0,0,62,6.0370009737098345,1712.532258064516,678.3064516129032,110,10.710808179162608,1682.5727272727272,1114.2545454545457,86,8.373904576436223,2058.3139534883726,1532.7209302325584,769,74.87828627069133,1135.1261378413526,2125.2982456140344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1239,717,1371,0,4458.627675739474,850,900,170.39922103213243,155,15.092502434274586,127,12.366114897760468,900,87.63388510223953,275.2834645669292,169.36129032258066,635.8684908627072,0.7702044790652377,434.87351778656125,136.08823529411765,0,0,743.3802525820525,0,125.63768115942024,135.79661016949152,121.65306122448979
2011,167,0,0.0,204,16.037735849056602,39,3.0660377358490565,4,0.3144654088050315,1025,80.58176100628931,1,0,0,1,61,5.951219512195122,1711.8852459016393,677.639344262295,109,10.634146341463415,1683.9449541284403,1112.6972477064228,86,8.390243902439025,2059.3139534883726,1532.7209302325584,769,75.02439024390245,1136.1261378413526,2125.2982456140344,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1423,1231,711,1363,0,4390.338343266387,849,900,170.6341463414634,155,15.121951219512194,125,12.195121951219512,900,87.8048780487805,275.43199999999996,170.36129032258066,635.6312554231476,0.7687804878048791,434.9484126984127,128.93939393939394,0,1643.0,743.633826414653,0,123.77941176470588,135.79661016949152,121.65306122448979
